time,rms,total_fft_energy
0.02624990,0.01272376,0.03237884
0.02874990,0.01035435,0.02144252
0.03124990,0.00904519,0.01636308
0.03374990,0.00835032,0.01394557
0.03624990,0.00797771,0.01272879
0.03874990,0.00761411,0.01159494
0.04124990,0.00753668,0.01136030
0.04374990,0.00747888,0.01118674
0.04624990,0.00750681,0.01127044
0.04874990,0.00745988,0.01112997
0.05124990,0.00725853,0.01053726
0.05374990,0.00710170,0.01008684
0.05624990,0.00674590,0.00910144
0.05874990,0.00635514,0.00807756
0.06124990,0.00634030,0.00803987
0.06374990,0.00631315,0.00797118
0.06624990,0.00706294,0.00997703
0.06874990,0.00747861,0.01118592
0.07124990,0.00759861,0.01154777
0.07374990,0.00762307,0.01162224
0.07624990,0.00749555,0.01123664
0.07874990,0.00721995,0.01042553
0.08124990,0.00669502,0.00896467
0.08374990,0.00618453,0.00764968
0.08624990,0.00603244,0.00727808
0.08874990,0.00603689,0.00728880
0.09124990,0.00608560,0.00740690
0.09374990,0.00612116,0.00749373
0.09624990,0.00626536,0.00785094
0.09874990,0.00650797,0.00847072
0.10124990,0.00695125,0.00966398
0.10374990,0.00726146,0.01054575
0.10624990,0.00725523,0.01052768
0.10874990,0.00723314,0.01046368
0.11124990,0.00781926,0.01222817
0.11374990,0.00812256,0.01319520
0.11624990,0.00788587,0.01243738
0.11874990,0.00789128,0.01245446
0.12124990,0.00781899,0.01222731
0.12374990,0.00778893,0.01213348
0.12624990,0.00824257,0.01358798
0.12874990,0.00943919,0.01781967
0.13124990,0.01044053,0.02180094
0.13374990,0.01125120,0.02531792
0.13624990,0.01133104,0.02567850
0.13874990,0.01137531,0.02587955
0.14124990,0.01168545,0.02730995
0.14374990,0.01240807,0.03079205
0.14624990,0.01298494,0.03372174
0.14874990,0.01312847,0.03447134
0.15124990,0.01301796,0.03389345
0.15374990,0.01286029,0.03307742
0.15624990,0.01286030,0.03307748
0.15874990,0.01288304,0.03319457
0.16124990,0.01264608,0.03198465
0.16374990,0.01246484,0.03107443
0.16624990,0.01220519,0.02979335
0.16874990,0.01190767,0.02835853
0.17124990,0.01186346,0.02814835
0.17374990,0.01187869,0.02822065
0.17624990,0.01156838,0.02676550
0.17874990,0.01060223,0.02248146
0.18124990,0.00984321,0.01937774
0.18374990,0.00956936,0.01831452
0.18624990,0.01048632,0.02199258
0.18874990,0.01130219,0.02554790
0.19124990,0.01158469,0.02684102
0.19374990,0.01087994,0.02367460
0.19624990,0.01006965,0.02027955
0.19874990,0.01002020,0.02008087
0.20124990,0.01046114,0.02188708
0.20374990,0.01117257,0.02496526
0.20624990,0.01183565,0.02801654
0.20874990,0.01215961,0.02957125
0.21124990,0.01205286,0.02905426
0.21374990,0.01191352,0.02838639
0.21624990,0.01177624,0.02773597
0.21874990,0.01176631,0.02768920
0.22124990,0.01176502,0.02768311
0.22374990,0.01174837,0.02760484
0.22624990,0.01177817,0.02774504
0.22874990,0.01196702,0.02864191
0.23124990,0.01200852,0.02884093
0.23374990,0.01162086,0.02700887
0.23624990,0.01094186,0.02394488
0.23874990,0.01004546,0.02018224
0.24124990,0.00938968,0.01763320
0.24374990,0.00972708,0.01892323
0.24624990,0.01018415,0.02074336
0.24874990,0.01012613,0.02050771
0.25124990,0.00952191,0.01813334
0.25374990,0.00866743,0.01502486
0.25624990,0.00784760,0.01231695
0.25874990,0.00745802,0.01112440
0.26124990,0.00718227,0.01031701
0.26374990,0.00711541,0.01012582
0.26624990,0.00708881,0.01005024
0.26874990,0.00706793,0.00999113
0.27124990,0.00715076,0.01022668
0.27374990,0.00727528,0.01058593
0.27624990,0.00732666,0.01073598
0.27874990,0.00708746,0.01004640
0.28124990,0.00675875,0.00913613
0.28374990,0.00649195,0.00842909
0.28624990,0.00609100,0.00742005
0.28874990,0.00611032,0.00746720
0.29124990,0.00600875,0.00722102
0.29374990,0.00527422,0.00556347
0.29624990,0.00440454,0.00387999
0.29874990,0.00437488,0.00382792
0.30124990,0.00516343,0.00533220
0.30374990,0.00568465,0.00646305
0.30624990,0.00591726,0.00700280
0.30874990,0.00576157,0.00663913
0.31124990,0.00574827,0.00660852
0.31374990,0.00572632,0.00655816
0.31624990,0.00575194,0.00661696
0.31874990,0.00577228,0.00666384
0.32124990,0.00566923,0.00642803
0.32374990,0.00551043,0.00607297
0.32624990,0.00546536,0.00597402
0.32874990,0.00551741,0.00608836
0.33124990,0.00581904,0.00677225
0.33374990,0.00591926,0.00700753
0.33624990,0.00592139,0.00701257
0.33874990,0.00610322,0.00744987
0.34124990,0.00623629,0.00777827
0.34374990,0.00633096,0.00801620
0.34624990,0.00628742,0.00790634
0.34874990,0.00593534,0.00704566
0.35124990,0.00523936,0.00549018
0.35374990,0.00475493,0.00452187
0.35624990,0.00447779,0.00401012
0.35874990,0.00470929,0.00443549
0.36124990,0.00509933,0.00520063
0.36374990,0.00521561,0.00544052
