time,rms,crest_factor,total_fft_energy
1.02124990,0.00514166,2.33469451,0.00698547
1.02374990,0.00496708,2.41675594,0.00631397
1.02624990,0.00493809,2.43094222,0.00607166
1.02874990,0.00494837,2.42589305,0.00602261
1.03124990,0.00496875,2.41594133,0.00604176
1.03374990,0.00526520,2.27991383,0.00641537
1.03624990,0.00559833,2.14424821,0.00693840
1.03874990,0.00592634,2.02557093,0.00740883
1.04124990,0.00597136,2.01029757,0.00747197
1.04374990,0.00610044,1.96776119,0.00761095
1.04624990,0.00616881,1.94595314,0.00766241
1.04874990,0.00634467,1.89201531,0.00817305
1.05124990,0.00638526,1.94622904,0.00880886
1.05374990,0.00662729,1.87515274,0.01035077
1.05624990,0.00666854,1.86355309,0.01124020
1.05874990,0.00664054,1.87141089,0.01154045
1.06124990,0.00687183,1.80842145,0.01170192
1.06374990,0.00759371,2.03255706,0.01313937
1.06624990,0.00852622,2.12820489,0.01556322
1.06874990,0.00916593,1.97967155,0.01735750
1.07124990,0.00985047,1.84209936,0.01969397
1.07374990,0.01005091,1.80536203,0.02028304
1.07624990,0.01025314,1.76975368,0.02119800
1.07874990,0.01025933,1.76868551,0.02117291
1.08124990,0.01023544,1.77281528,0.02123873
1.08374990,0.01015839,1.78626116,0.02090741
1.08624990,0.01014593,1.78845402,0.02086621
1.08874990,0.01036715,1.75029091,0.02181832
1.09124990,0.01057203,1.71637244,0.02251166
1.09374990,0.01070230,1.69548048,0.02313218
1.09624990,0.01067401,1.69997429,0.02303697
1.09874990,0.01042747,1.74016728,0.02187525
1.10124990,0.01008144,1.79989538,0.02107311
1.10374990,0.00981305,1.84912320,0.02034267
1.10624990,0.00989421,1.83395472,0.02179028
1.10874990,0.00993223,1.82693569,0.02221536
1.11124990,0.00978521,1.85438435,0.02117797
1.11374990,0.00930752,1.94955602,0.01874545
1.11624990,0.00864643,1.86782867,0.01505352
1.11874990,0.00815737,1.97981198,0.01396991
1.12124990,0.00747696,1.73183668,0.01191813
1.12374990,0.00720309,1.79768348,0.01159646
1.12624990,0.00700737,1.84789476,0.01115583
1.12874990,0.00708948,1.82649159,0.01119518
1.13124990,0.00716818,1.80643880,0.01132907
1.13374990,0.00700526,1.84845007,0.01049847
1.13624990,0.00676500,1.91409856,0.00964528
1.13874990,0.00611497,1.63757936,0.00755983
1.14124990,0.00572392,1.67459555,0.00672781
1.14374990,0.00544231,1.76124613,0.00606294
1.14624990,0.00538492,1.78001758,0.00613472
1.14874990,0.00538219,1.78092131,0.00612302
1.15124990,0.00532418,1.80032359,0.00589728
1.15374990,0.00523540,1.83085576,0.00570325
1.15624990,0.00485388,1.97475963,0.00474693
1.15874990,0.00477712,2.00649065,0.00470555
1.16124990,0.00477741,2.00637003,0.00469917
1.16374990,0.00451470,2.12312121,0.00412333
1.16624990,0.00403114,2.37330136,0.00331939
1.16874990,0.00342355,2.02515928,0.00237283
1.17124990,0.00306249,1.74643484,0.00204951
1.17374990,0.00306967,1.74234439,0.00206120
1.17624990,0.00295499,1.79755270,0.00176779
1.17874990,0.00283725,1.87214614,0.00166646
1.18124990,0.00270890,1.93542618,0.00153640
1.18374990,0.00272317,1.92528749,0.00157667
1.18624990,0.00296112,1.99233927,0.00182446
1.18874990,0.00346410,2.32490255,0.00240469
1.19124990,0.00442256,2.84996996,0.00397208
1.19374990,0.00479357,2.62939184,0.00467140
1.19624990,0.00487741,2.58419274,0.00487123
1.19874990,0.00490330,2.57054834,0.00490789
1.20124990,0.00515304,2.44596579,0.00531884
1.20374990,0.00546066,2.30817748,0.00598165
1.20624990,0.00581798,2.16641821,0.00680384
1.20874990,0.00589007,2.13989952,0.00699635
1.21124990,0.00589466,2.13823413,0.00698474
1.21374990,0.00605421,2.08188452,0.00734240
1.21624990,0.00618296,2.03853271,0.00774827
1.21874990,0.00623203,2.02248336,0.00792261
1.22124990,0.00623248,2.02233494,0.00788564
1.22374990,0.00628520,2.00537311,0.00796386
1.22624990,0.00649779,1.93976111,0.00846248
1.22874990,0.00671453,1.87714856,0.00902688
1.23124990,0.00692241,1.82077612,0.00958963
1.23374990,0.00696151,1.81055002,0.00970975
1.23624990,0.00684003,1.84270567,0.00945025
1.23874990,0.00665794,1.89310259,0.00900566
1.24124990,0.00620469,1.57807227,0.00798565
1.24374990,0.00588450,1.57050668,0.00732729
1.24624990,0.00580099,1.59311634,0.00722516
1.24874990,0.00579411,1.59500916,0.00711575
1.25124990,0.00557442,1.65786882,0.00642670
1.25374990,0.00521554,1.76147063,0.00557646
1.25624990,0.00490006,1.72435327,0.00481498
1.25874990,0.00483104,1.74898780,0.00469540
1.26124990,0.00511327,1.65245147,0.00531111
1.26374990,0.00524511,1.62269488,0.00560428
1.26624990,0.00512294,1.66139076,0.00531892
1.26874990,0.00527569,1.61328800,0.00568596
1.27124990,0.00528559,1.61026775,0.00574784
1.27374990,0.00523815,1.62485109,0.00579339
1.27624990,0.00489867,1.73745192,0.00529404
1.27874990,0.00452018,1.88293728,0.00489805
1.28124990,0.00426629,1.99498831,0.00456884
1.28374990,0.00501391,2.45341588,0.00562097
1.28624990,0.00597519,2.43991115,0.00739382
1.28874990,0.00700201,2.39918238,0.00987639
1.29124990,0.00734574,2.28691817,0.01098314
1.29374990,0.00729864,2.30167728,0.01096413
1.29624990,0.00730852,2.29856378,0.01097800
1.29874990,0.00749500,2.24137422,0.01141979
1.30124990,0.00783261,2.14476410,0.01231554
1.30374990,0.00790407,2.12537427,0.01249878
1.30624990,0.00794675,2.11395928,0.01263303
1.30874990,0.00792681,2.11927656,0.01257219
1.31124990,0.00773054,2.17308288,0.01203322
1.31374990,0.00759992,2.21043199,0.01189955
1.31624990,0.00755457,2.22370197,0.01181491
1.31874990,0.00740899,2.26739688,0.01159312
1.32124990,0.00762138,2.20420969,0.01212794
1.32374990,0.00782845,2.14590402,0.01253281
1.32624990,0.00794513,2.11439224,0.01287877
1.32874990,0.00799121,2.10219753,0.01291141
1.33124990,0.00791168,2.12333020,0.01269043
1.33374990,0.00745604,2.25308618,0.01116085
1.33624990,0.00695847,2.41419648,0.00983954
1.33874990,0.00616142,1.92652049,0.00777081
1.34124990,0.00609514,1.83175138,0.00762599
1.34374990,0.00657380,1.70713199,0.00882123
1.34624990,0.00670961,1.67257755,0.00902983
1.34874990,0.00652063,1.72105276,0.00858539
1.35124990,0.00651311,1.72303961,0.00856509
1.35374990,0.00697589,1.78643204,0.00974701
1.35624990,0.00761122,1.94636002,0.01174497
1.35874990,0.00781349,1.89597362,0.01242884
1.36124990,0.00785057,1.88701804,0.01268172
1.36374990,0.00775390,1.91054574,0.01254430
1.36624990,0.00775000,1.91150585,0.01246880
1.36874990,0.00779833,1.89965841,0.01271447
1.37124990,0.00758226,1.95379287,0.01185630
1.37374990,0.00735942,2.01295430,0.01093947
1.37624990,0.00736741,2.01076972,0.01096590
1.37874990,0.00737777,2.00794700,0.01092614
1.38124990,0.00753794,1.96528204,0.01151788
1.38374990,0.00757972,1.95444897,0.01164556
1.38624990,0.00744410,1.99005565,0.01117290
1.38874990,0.00741965,1.99661198,0.01109937
1.39124990,0.00711412,2.08236042,0.01014065
1.39374990,0.00670416,2.20969948,0.00905456
1.39624990,0.00654623,2.26300969,0.00863001
1.39874990,0.00655579,2.25970934,0.00866068
1.40124990,0.00619501,2.39130896,0.00774104
1.40374990,0.00553333,2.67726209,0.00615952
1.40624990,0.00445561,1.82056947,0.00425922
1.40874990,0.00409761,1.97962580,0.00374980
1.41124990,0.00421578,1.92413587,0.00388165
1.41374990,0.00437505,1.85409050,0.00408199
1.41624990,0.00441130,1.83885372,0.00406346
1.41874990,0.00435074,1.86445107,0.00409288
1.42124990,0.00485973,2.00115968,0.00530010
1.42374990,0.00512777,1.89655505,0.00604249
1.42624990,0.00519003,1.87380312,0.00620931
1.42874990,0.00513022,1.89564953,0.00601457
