time,rms,total_fft_energy
0.02500000,0.11259439,2.53549933
0.02750000,0.11118136,2.47225881
0.03000000,0.11123837,2.47479486
0.03250000,0.11257426,2.53459239
0.03500000,0.11807341,2.78826594
0.03750000,0.10966878,2.40544844
0.04000000,0.10242746,2.09827685
0.04250000,0.10201994,2.08161378
0.04500000,0.09942505,1.97706807
0.04750000,0.10301633,2.12247300
0.05000000,0.10304820,2.12378645
0.05250000,0.10394476,2.16090250
0.05500000,0.10276650,2.11219049
0.05750000,0.11397450,2.59803748
0.06000000,0.14380947,4.13623238
0.06250000,0.15202360,4.62223482
0.06500000,0.15532492,4.82516670
0.06750000,0.18154304,6.59157515
0.07000000,0.18169326,6.60248756
0.07250000,0.23470522,11.01730824
0.07500000,0.29965937,17.95914841
0.07750000,0.29947484,17.93703461
0.08000000,0.33654401,22.65237427
0.08250000,0.39719397,31.55261040
0.08500000,0.47102165,44.37228394
0.08750000,0.47843936,45.78084564
0.09000000,0.54896349,60.27217865
0.09250000,0.54917389,60.31839371
0.09500000,0.55235291,61.01874542
0.09750000,0.57691485,66.56615448
0.10000000,0.59051925,69.74259186
0.10250000,0.60958964,74.31990814
0.10500000,0.66126150,87.45334625
0.10750000,0.67348266,90.71578217
0.11000000,0.71378762,101.89854431
0.11250000,0.76043975,115.65372467
0.11500000,0.76978123,118.51263428
0.11750000,0.79937112,127.79883575
0.12000000,0.80143881,128.46083069
0.12250000,0.79815668,127.41081238
0.12500000,0.79594225,126.70481873
0.12750000,0.79927534,127.76821136
0.13000000,0.80209368,128.67086792
0.13250000,0.80171561,128.54959106
0.13500000,0.76401734,116.74450684
0.13750000,0.88314253,155.98814392
0.14000000,1.01887488,207.62118530
0.14250000,1.16460705,271.26190186
0.14500000,1.19120574,283.79421997
0.14750000,1.20487154,290.34307861
0.15000000,1.29079366,333.22964478
0.15250000,1.33893907,358.55157471
0.15500000,1.36646700,373.44638062
0.15750000,1.37818861,379.88073730
0.16000000,1.35767388,368.65567017
0.16250000,1.33132899,354.48733521
0.16500000,1.35513091,367.27597046
0.16750000,1.33535993,356.63723755
0.17000000,1.34119201,359.75921631
0.17250000,1.33709252,357.56329346
0.17500000,1.32694566,352.15698242
0.17750000,1.32515097,351.20501709
0.18000000,1.31757164,347.19897461
0.18250000,1.30317819,339.65469360
0.18500000,1.30373597,339.94549561
0.18750000,1.22558784,300.41311646
0.19000000,1.08220899,234.23524475
0.19250000,0.92345470,170.55371094
0.19500000,0.88696402,157.34101868
0.19750000,0.85149038,145.00717163
0.20000000,0.70335990,98.94302368
0.20250000,0.58727211,68.97770691
0.20500000,0.45124564,40.72452545
0.20750000,0.39224806,30.77170944
0.21000000,0.38297692,29.33426094
0.21250000,0.38301307,29.33980179
0.21500000,0.25987995,13.50751686
0.21750000,0.25831875,13.34571743
0.22000000,0.21870922,9.56674385
0.22250000,0.20778102,8.63458920
0.22500000,0.19557950,7.65026808
0.22750000,0.19413815,7.53792477
0.23000000,0.17176941,5.90094614
0.23250000,0.15091993,4.55536461
0.23500000,0.11969247,2.86525774
0.23750000,0.09351798,1.74912238
0.24000000,0.08998565,1.61948347
0.24250000,0.08996271,1.61865807
0.24500000,0.09026989,1.62973058
0.24750000,0.09322111,1.73803508
0.25000000,0.09432066,1.77927744
0.25250000,0.09407402,1.76998401
0.25500000,0.09361012,1.75257099
0.25750000,0.08735424,1.52615285
0.26000000,0.08562031,1.46616745
0.26250000,0.08468871,1.43443561
0.26500000,0.08540624,1.45884502
0.26750000,0.08049415,1.29586160
0.27000000,0.07453082,1.11096871
0.27250000,0.06403627,0.82012886
0.27500000,0.06171437,0.76173252
0.27750000,0.06384403,0.81521213
0.28000000,0.06397437,0.81854391
0.28250000,0.07732597,1.19586122
0.28500000,0.07960381,1.26735342
0.28750000,0.08579038,1.47199774
0.29000000,0.08620192,1.48615432
0.29250000,0.08790945,1.54561424
0.29500000,0.08867963,1.57281530
0.29750000,0.09303365,1.73105216
0.30000000,0.10388651,2.15848160
0.30250000,0.10638765,2.26366663
0.30500000,0.10670344,2.27712464
0.30750000,0.11629968,2.70512319
0.31000000,0.11674561,2.72590780
0.31250000,0.11580619,2.68221498
0.31500000,0.12992278,3.37598562
0.31750000,0.13086018,3.42487764
0.32000000,0.13202223,3.48597407
0.32250000,0.13147539,3.45715570
0.32500000,0.13093543,3.42881727
0.32750000,0.13305429,3.54068875
0.33000000,0.13374919,3.57776880
0.33250000,0.12505972,3.12798691
0.33500000,0.13192619,3.48090386
0.33750000,0.12837429,3.29599166
0.34000000,0.12868607,3.31202126
0.34250000,0.12985040,3.37222552
0.34500000,0.12872390,3.31396866
0.34750000,0.12358505,3.05465269
0.35000000,0.11335401,2.56982613
0.35250000,0.11212118,2.51423168
0.35500000,0.28124863,15.82015800
0.35750000,0.27801093,15.45801353
0.36000000,0.31711948,20.11295319
0.36250000,0.41981623,35.24913025
0.36500000,0.45679954,41.73316574
0.36750000,0.52096039,54.27994156
0.37000000,0.53375483,56.97884369
0.37250000,0.65547436,85.92933655
0.37500000,0.68645149,94.24312592
0.37750000,0.69341564,96.16505432
0.38000000,0.69737643,97.26677704
0.38250000,0.69869030,97.63362122
0.38500000,0.69862485,97.61534119
0.38750000,0.72609317,105.44226074
0.39000000,0.80092269,128.29542542
0.39250000,0.85216635,145.23748779
0.39500000,0.95814639,183.60891724
0.39750000,1.01749980,207.06117249
0.40000000,1.02490151,210.08462524
0.40250000,1.03159142,212.83615112
0.40500000,1.15859926,268.47045898
0.40750000,1.51007998,456.06835938
0.41000000,1.73654151,603.11529541
0.41250000,1.85473192,688.00604248
0.41500000,1.86153066,693.05920410
0.41750000,1.85668421,689.45526123
0.42000000,1.94056177,753.15606689
0.42250000,1.97871530,783.06280518
0.42500000,2.07069731,857.55749512
0.42750000,2.14829898,923.03771973
0.43000000,2.19639397,964.82922363
0.43250000,2.19602728,964.50708008
0.43500000,2.27902722,1038.79296875
0.43750000,2.36385822,1117.56518555
0.44000000,2.41739845,1168.76293945
0.44250000,2.41408610,1165.56237793
0.44500000,2.39448500,1146.71166992
0.44750000,2.39060736,1143.00061035
0.45000000,2.39305449,1145.34191895
0.45250000,2.40111041,1153.06616211
0.45500000,2.32875824,1084.62292480
0.45750000,2.12085414,899.60449219
0.46000000,1.93695688,750.36041260
0.46250000,1.80347252,650.50262451
0.46500000,1.78681159,638.53912354
0.46750000,1.78729165,638.88232422
0.47000000,1.70933962,584.36840820
0.47250000,1.62796414,530.05346680
0.47500000,1.49806261,448.83831787
0.47750000,1.38078558,381.31378174
0.48000000,1.30145574,338.75738525
0.48250000,1.30166018,338.86386108
0.48500000,1.14958775,264.31036377
0.48750000,0.94262028,177.70658875
0.49000000,0.71993190,103.66039276
0.49250000,0.67010331,89.80769348
0.49500000,0.59291393,70.30938721
0.49750000,0.50279707,50.56098175
0.50000000,0.47557613,45.23453140
0.50250000,0.41725293,34.82000351
0.50500000,0.41406494,34.28995514
0.50750000,0.39761192,31.61904907
0.51000000,0.38182738,29.15843010
0.51250000,0.38081124,29.00344086
0.51500000,0.37992999,28.86936188
0.51750000,0.31331256,19.63295174
0.52000000,0.19610935,7.69177485
0.52250000,0.12877436,3.31656742
0.52500000,0.09261618,1.71555138
0.52750000,0.09145551,1.67282224
0.53000000,0.08103211,1.31324053
0.53250000,0.07731280,1.19545388
0.53500000,0.07403964,1.09637368
0.53750000,0.07449181,1.10980594
0.54000000,0.08640267,1.49308419
0.54250000,0.09596804,1.84197283
0.54500000,0.10099734,2.04009247
0.54750000,0.10043506,2.01744008
0.55000000,0.09967019,1.98682916
0.55250000,0.09799141,1.92046332
0.55500000,0.09878461,1.95167994
0.55750000,0.10242262,2.09807873
0.56000000,0.10257910,2.10449433
0.56250000,0.10160367,2.06466103
0.56500000,0.09700713,1.88207638
0.56750000,0.09168182,1.68111098
0.57000000,0.09159083,1.67777610
0.57250000,0.08812982,1.55337286
0.57500000,0.08870613,1.57375550
0.57750000,0.08999170,1.61970150
0.58000000,0.08998471,1.61944973
0.58250000,0.08898148,1.58354056
0.58500000,0.08779234,1.54149902
0.58750000,0.08738593,1.52726030
0.59000000,0.07440354,1.10717738
0.59250000,0.06070857,0.73710620
0.59500000,0.05231731,0.54742026
0.59750000,0.05294534,0.56064177
0.60000000,0.05440693,0.59202278
