time,rms,crest_factor,total_fft_energy
1.30374990,0.00700900,1.74871930,0.01066005
1.30624990,0.00710713,1.72457388,0.01109818
1.30874990,0.00713624,1.71754014,0.01092256
1.31124990,0.00718254,1.70646704,0.01089239
1.31374990,0.00707336,1.73280789,0.01001887
1.31624990,0.00711159,1.72349132,0.01040930
1.31874990,0.00712171,1.72104339,0.01053015
1.32124990,0.00712263,1.72082077,0.01053402
1.32374990,0.00690239,1.77572952,0.00982317
1.32624990,0.00635140,1.76744691,0.00811708
1.32874990,0.00609212,1.84266812,0.00748215
1.33124990,0.00617467,1.81803371,0.00770613
1.33374990,0.00645539,1.73897571,0.00844349
1.33624990,0.00651732,1.72245003,0.00874628
1.33874990,0.00644767,1.74105697,0.00860510
1.34124990,0.00660305,1.70008741,0.00887456
1.34374990,0.00672408,1.66948778,0.00913551
1.34624990,0.00670079,1.67529003,0.00909016
1.34874990,0.00642355,1.74759528,0.00846228
1.35124990,0.00611158,1.83680214,0.00795927
1.35374990,0.00572133,1.82413192,0.00718269
1.35624990,0.00580535,1.79773360,0.00732477
1.35874990,0.00614752,1.69767160,0.00788941
1.36124990,0.00637088,1.63815113,0.00813693
1.36374990,0.00600617,1.73300142,0.00735366
1.36624990,0.00561874,1.71381443,0.00658415
1.36874990,0.00548730,1.75486624,0.00652456
1.37124990,0.00542862,1.77383488,0.00647693
1.37374990,0.00546815,1.76101120,0.00643454
1.37624990,0.00546325,1.76259120,0.00655117
1.37874990,0.00535277,1.79896901,0.00646137
1.38124990,0.00506767,1.90017756,0.00631694
1.38374990,0.00474789,2.02815599,0.00593046
1.38624990,0.00480413,2.00441595,0.00597771
1.38874990,0.00508603,1.89331585,0.00613631
1.39124990,0.00561170,2.20638014,0.00659420
1.39374990,0.00635816,2.29061556,0.00818363
1.39624990,0.00733209,2.26107865,0.01090257
1.39874990,0.00774715,2.13993732,0.01248209
1.40124990,0.00779252,2.12747822,0.01269998
1.40374990,0.00772857,2.14508383,0.01258451
1.40624990,0.00766951,2.16160056,0.01244089
1.40874990,0.00763960,2.17006503,0.01236999
1.41124990,0.00780232,2.12480641,0.01280486
1.41374990,0.00840155,1.97325675,0.01441185
1.41624990,0.00898609,1.84489943,0.01628059
1.41874990,0.00943211,1.75765838,0.01779881
1.42124990,0.00953413,1.73885105,0.01819962
1.42374990,0.00951880,1.74165065,0.01816355
1.42624990,0.00964417,1.71900911,0.01864439
1.42874990,0.00975980,1.69864331,0.01907259
1.43124990,0.01006173,1.64767196,0.02054700
1.43374990,0.01012015,1.63815956,0.02079711
1.43624990,0.01004673,1.65013132,0.02035879
1.43874990,0.00989519,1.67540244,0.01975013
1.44124990,0.00950005,1.74508800,0.01806209
1.44374990,0.00898571,1.84497663,0.01632605
1.44624990,0.00832974,1.78685858,0.01414322
1.44874990,0.00798794,1.86331737,0.01326804
1.45124990,0.00799073,1.86266685,0.01327481
1.45374990,0.00805361,1.84812429,0.01356743
1.45624990,0.00803943,1.85138323,0.01351507
1.45874990,0.00800048,1.86039724,0.01335855
1.46124990,0.00778838,1.91106213,0.01264040
1.46374990,0.00731735,2.03407929,0.01098529
1.46624990,0.00694234,1.86644745,0.00988621
1.46874990,0.00643757,1.71989356,0.00836148
1.47124990,0.00629330,1.75932074,0.00803214
