time,rms,crest_factor,total_fft_energy
0.02624990,0.01025692,2.09388385,0.02537903
0.02874990,0.01076838,1.99443124,0.02610426
0.03124990,0.01111555,1.93213999,0.02664183
0.03374990,0.01089132,1.97191770,0.02432997
0.03624990,0.01022172,2.10109469,0.02107249
0.03874990,0.00902947,2.25563082,0.01642127
0.04124990,0.00780021,2.15118435,0.01279048
0.04374990,0.00687798,2.13475967,0.01053916
0.04624990,0.00642849,2.28402409,0.01010162
0.04874990,0.00639584,2.29568513,0.01059019
0.05124990,0.00651971,2.25207013,0.01188347
0.05374990,0.00647191,2.26870130,0.01201503
0.05624990,0.00663421,2.21320049,0.01204894
0.05874990,0.00714052,2.05626847,0.01279499
0.06124990,0.00759950,1.93207922,0.01307665
0.06374990,0.00804540,1.82499705,0.01386877
0.06624990,0.00828576,1.77205599,0.01401821
0.06874990,0.00847952,1.73156424,0.01453275
0.07124990,0.00847094,1.73331748,0.01435976
0.07374990,0.00842441,1.74289264,0.01424618
0.07624990,0.00817738,1.79554153,0.01350823
0.07874990,0.00750061,1.72016703,0.01172131
0.08124990,0.00693573,1.76755740,0.01042327
0.08374990,0.00654690,1.87253595,0.00969753
0.08624990,0.00653535,1.87584445,0.00967720
0.08874990,0.00666384,1.83967587,0.00979716
0.09124990,0.00689992,1.77672986,0.01014166
0.09374990,0.00696670,1.75970006,0.01002011
0.09624990,0.00715789,1.71269642,0.01045898
0.09874990,0.00711032,1.72415451,0.01037609
0.10124990,0.00695114,1.76363924,0.01000291
0.10374990,0.00701622,1.74727853,0.01033513
0.10624990,0.00699579,1.75238339,0.01026926
0.10874990,0.00695373,1.76298109,0.01013268
0.11124990,0.00670279,1.82898513,0.00939145
0.11374990,0.00617695,1.85522325,0.00778862
0.11624990,0.00573292,1.99891323,0.00670821
0.11874990,0.00559733,2.04733577,0.00630854
0.12124990,0.00569897,2.01082098,0.00677230
0.12374990,0.00577029,1.98596757,0.00704928
0.12624990,0.00576426,1.98804571,0.00724163
0.12874990,0.00575211,1.99224476,0.00718999
0.13124990,0.00574105,1.99608223,0.00705372
0.13374990,0.00570136,2.00997723,0.00686939
0.13624990,0.00553285,2.07119527,0.00631726
0.13874990,0.00544115,2.10609976,0.00610428
0.14124990,0.00539622,2.12363885,0.00599045
0.14374990,0.00598775,2.13889805,0.00742010
0.14624990,0.00603892,2.12077464,0.00756349
0.14874990,0.00615904,2.07941378,0.00792985
0.15124990,0.00619549,2.06718078,0.00805782
0.15374990,0.00615057,2.08227731,0.00798994
0.15624990,0.00596830,2.14586998,0.00781240
0.15874990,0.00556052,2.30323617,0.00705327
0.16124990,0.00572502,2.23705548,0.00734369
0.16374990,0.00614081,2.08558474,0.00811013
0.16624990,0.00682575,1.96131769,0.00951166
0.16874990,0.00694791,1.92683300,0.00968991
0.17124990,0.00684870,1.95474768,0.00941375
0.17374990,0.00677756,1.97526355,0.00929050
0.17624990,0.00681824,1.96347898,0.00951981
0.17874990,0.00699695,1.91333007,0.01021129
0.18124990,0.00773158,1.90631559,0.01290079
0.18374990,0.00844723,1.82677363,0.01580799
0.18624990,0.00881252,1.75105236,0.01784056
0.18874990,0.00883207,1.74717510,0.01850367
0.19124990,0.00903135,1.70862341,0.01894071
0.19374990,0.00904547,1.70595598,0.01897669
0.19624990,0.00964531,1.77782820,0.02069522
0.19874990,0.01026687,1.67019695,0.02246619
0.20124990,0.01087578,1.57668658,0.02456236
0.20374990,0.01130324,1.51706016,0.02582911
0.20624990,0.01159327,1.47910762,0.02699467
0.20874990,0.01160631,1.47744557,0.02694946
0.21124990,0.01136039,1.50942886,0.02588780
0.21374990,0.01112378,1.54153458,0.02492245
0.21624990,0.01076545,1.59284532,0.02357501
0.21874990,0.01064387,1.61103992,0.02314793
0.22124990,0.01072532,1.59880488,0.02339968
0.22374990,0.01083512,1.58260359,0.02375076
0.22624990,0.01090995,1.57174786,0.02400402
0.22874990,0.01083933,1.58198828,0.02375033
0.23124990,0.01032779,1.66034555,0.02217351
0.23374990,0.01004955,1.70631456,0.02234901
0.23624990,0.01040300,1.64834103,0.02604462
0.23874990,0.01086297,1.57854629,0.02986776
0.24124990,0.01093009,1.56885220,0.03029604
0.24374990,0.01053687,1.62739943,0.02733119
0.24624990,0.00986038,1.70971011,0.02264714
0.24874990,0.00933987,1.77168711,0.01898122
0.25124990,0.00893891,1.84277289,0.01638282
0.25374990,0.00909461,1.81122475,0.01670347
0.25624990,0.00960544,1.87426172,0.01910622
0.25874990,0.01076872,2.11219819,0.02534827
0.26124990,0.01167610,1.94805357,0.03073190
0.26374990,0.01202664,1.89127336,0.03334921
0.26624990,0.01212876,1.87534936,0.03417768
0.26874990,0.01208574,1.88202563,0.03364452
0.27124990,0.01204587,1.88825470,0.03241823
0.27374990,0.01215828,1.87079706,0.03161891
0.27624990,0.01250364,1.81912422,0.03231816
0.27874990,0.01276746,1.78153406,0.03292255
0.28124990,0.01295057,1.75634451,0.03373204
0.28374990,0.01287563,1.76656726,0.03339932
0.28624990,0.01250953,1.81826695,0.03163566
0.28874990,0.01246143,1.82528593,0.03142171
0.29124990,0.01254881,1.81257541,0.03182804
0.29374990,0.01282243,1.77389713,0.03297993
0.29624990,0.01287959,1.76602480,0.03320743
0.29874990,0.01271574,1.78877991,0.03235782
0.30124990,0.01253259,1.81492126,0.03148989
0.30374990,0.01215783,1.87086547,0.02975351
0.30624990,0.01153960,1.97109756,0.02717609
0.30874990,0.01035860,1.94863167,0.02300975
0.31124990,0.00932360,1.59374473,0.02015655
0.31374990,0.00884675,1.67964942,0.01948341
0.31624990,0.00864192,1.71945904,0.01954471
0.31874990,0.00878098,1.69223052,0.01953424
0.32124990,0.00895883,1.65863486,0.01888678
0.32374990,0.00909291,1.63417836,0.01801915
0.32624990,0.00909046,1.63132073,0.01688984
0.32874990,0.00893867,1.65902197,0.01600938
0.33124990,0.00881273,1.68273171,0.01570978
0.33374990,0.00857456,1.72947153,0.01508433
0.33624990,0.00834996,1.77599228,0.01452011
0.33874990,0.00784567,1.89014576,0.01320245
0.34124990,0.00753504,1.96806639,0.01241139
0.34374990,0.00726606,2.04092217,0.01182001
0.34624990,0.00719513,2.06104166,0.01169553
0.34874990,0.00719656,2.06063174,0.01161513
0.35124990,0.00712210,2.08217366,0.01129716
0.35374990,0.00712043,2.08266183,0.01129093
0.35624990,0.00705059,2.10329224,0.01099884
0.35874990,0.00705297,2.10258374,0.01103299
0.36124990,0.00719325,2.06157840,0.01121439
0.36374990,0.00745845,1.98827611,0.01161017
0.36624990,0.00788969,1.87959853,0.01275199
0.36874990,0.00789276,1.87886954,0.01247343
0.37124990,0.00777906,1.90633081,0.01233852
0.37374990,0.00737750,2.01009346,0.01133905
0.37624990,0.00683859,1.68272023,0.01102896
0.37874990,0.00670251,1.71688356,0.01150636
0.38124990,0.00654967,1.75695026,0.01198050
0.38374990,0.00660269,1.74283962,0.01197143
0.38624990,0.00724237,1.88599936,0.01240783
0.38874990,0.00771678,1.77005228,0.01303928
0.39124990,0.00793480,1.72141862,0.01279529
0.39374990,0.00784682,1.74071849,0.01238472
0.39624990,0.00786891,1.73583300,0.01239470
0.39874990,0.00790226,1.72850797,0.01253303
0.40124990,0.00790069,1.72885061,0.01252770
0.40374990,0.00768675,1.77696937,0.01183372
0.40624990,0.00765008,1.78548558,0.01171451
0.40874990,0.00764809,1.78594970,0.01171136
0.41124990,0.00752251,1.81576393,0.01134627
0.41374990,0.00729614,1.87210119,0.01066782
0.41624990,0.00703651,1.94117596,0.00997053
0.41874990,0.00687328,1.98727650,0.00955809
0.42124990,0.00673762,2.02729057,0.00924473
0.42374990,0.00664646,2.05509420,0.00917975
0.42624990,0.00642641,2.12546664,0.00897439
0.42874990,0.00631964,2.16137425,0.00929652
0.43124990,0.00635487,2.14939436,0.00976875
0.43374990,0.00639074,2.13732752,0.00991768
0.43624990,0.00561984,2.34114977,0.00740945
0.43874990,0.00483556,2.71387961,0.00507317
0.44124990,0.00388945,1.95803762,0.00320732
0.44374990,0.00383113,1.98784022,0.00294591
0.44624990,0.00364288,2.09056701,0.00268372
0.44874990,0.00360229,2.11412458,0.00262291
0.45124990,0.00354667,2.14727451,0.00263000
0.45374990,0.00367121,2.07443111,0.00284106
0.45624990,0.00369202,2.06273927,0.00290556
0.45874990,0.00369225,2.06261160,0.00290544
0.46124990,0.00367970,2.06964815,0.00285243
0.46374990,0.00363397,2.09569428,0.00274836
0.46624990,0.00329758,1.76244702,0.00221250
0.46874990,0.00336179,1.72878584,0.00230232
0.47124990,0.00353960,1.94160437,0.00257780
0.47374990,0.00386613,1.92245226,0.00320825
0.47624990,0.00419712,1.88408015,0.00404039
0.47874990,0.00466833,2.32026109,0.00556326
0.48124990,0.00478978,2.26142825,0.00631965
0.48374990,0.00465066,2.32907990,0.00637028
0.48624990,0.00508020,2.13215113,0.00669327
0.48874990,0.00649486,2.82479851,0.00897399
0.49124990,0.00789551,2.56529439,0.01263820
0.49374990,0.00877286,2.30874798,0.01550329
0.49624990,0.00892956,2.26823132,0.01612511
0.49874990,0.00908527,2.22935838,0.01699263
0.50124990,0.00908599,2.22917974,0.01699424
0.50374990,0.00904948,2.23817367,0.01694620
0.50624990,0.00918093,2.20612827,0.01735946
0.50874990,0.00924694,2.19038028,0.01739183
0.51124990,0.00926343,2.18648204,0.01744159
0.51374990,0.00931809,2.17365509,0.01746182
0.51624990,0.00928756,2.18079974,0.01736427
0.51874990,0.00937986,2.15934153,0.01765681
0.52124990,0.00930898,2.17578166,0.01741621
0.52374990,0.00921898,2.19702286,0.01712673
0.52624990,0.00911662,2.22169122,0.01679705
0.52874990,0.00878950,2.30437472,0.01592899
0.53124990,0.00867123,2.33580671,0.01566252
0.53374990,0.00867183,2.33564471,0.01564014
0.53624990,0.00842328,2.40456348,0.01459263
0.53874990,0.00743936,2.72258683,0.01113740
0.54124990,0.00593830,2.98984441,0.00721476
0.54374990,0.00477382,1.69850970,0.00470209
0.54624990,0.00464007,1.74746979,0.00449495
0.54874990,0.00438136,1.85065547,0.00407510
0.55124990,0.00436695,1.85676278,0.00396156
0.55374990,0.00448245,1.80891692,0.00421718
0.55624990,0.00431280,1.88007352,0.00387828
0.55874990,0.00460539,1.90217618,0.00449564
0.56124990,0.00475869,1.84089945,0.00484038
0.56374990,0.00467958,1.87201995,0.00464044
0.56624990,0.00468099,1.87145655,0.00465222
0.56874990,0.00441075,1.98611741,0.00403753
0.57124990,0.00432177,2.02701103,0.00378438
0.57374990,0.00432321,2.02633506,0.00376404
0.57624990,0.00430607,2.03440008,0.00375605
0.57874990,0.00434612,2.01565222,0.00385639
0.58124990,0.00436850,2.00532709,0.00387931
0.58374990,0.00446526,1.96186981,0.00401548
0.58624990,0.00454723,1.92650697,0.00414421
0.58874990,0.00448723,1.95226810,0.00406053
0.59124990,0.00444456,1.97101076,0.00398551
0.59374990,0.00445486,1.96645171,0.00400257
0.59624990,0.00484059,2.14441992,0.00472764
0.59874990,0.00507652,2.04475678,0.00516652
0.60124990,0.00537286,1.93197992,0.00586628
0.60374990,0.00526271,1.97241351,0.00563287
0.60624990,0.00532598,1.94898549,0.00574423
0.60874990,0.00525729,1.97444745,0.00560292
0.61124990,0.00523226,1.98389495,0.00555821
0.61374990,0.00522393,1.98705769,0.00554255
0.61624990,0.00526614,1.97112932,0.00559397
0.61874990,0.00526737,1.97066877,0.00559499
0.62124990,0.00530155,1.95796696,0.00562923
0.62374990,0.00520460,1.99443727,0.00542820
0.62624990,0.00510049,2.03514839,0.00522619
0.62874990,0.00519257,1.99905987,0.00540589
0.63124990,0.00528978,1.96232091,0.00560869
0.63374990,0.00523280,1.98368906,0.00552031
0.63624990,0.00525269,1.97617627,0.00568532
0.63874990,0.00520302,1.99504209,0.00567373
0.64124990,0.00526777,1.97051902,0.00588269
0.64374990,0.00494206,2.10039041,0.00509674
0.64624990,0.00443239,1.81407844,0.00393314
0.64874990,0.00504139,2.63979939,0.00545452
0.65124990,0.00555427,2.39604195,0.00696725
0.65374990,0.00632176,2.14967386,0.00939935
0.65624990,0.00624666,2.17552031,0.00913508
0.65874990,0.00602485,2.25561474,0.00803626
0.66124990,0.00625967,2.17099750,0.00827805
0.66374990,0.00639821,2.12398976,0.00833187
0.66624990,0.00650249,2.08992767,0.00861117
0.66874990,0.00654818,2.07534550,0.00865377
0.67124990,0.00650556,2.08894125,0.00861161
0.67374990,0.00665304,2.04263576,0.00894771
0.67624990,0.00671629,2.02339925,0.00919520
0.67874990,0.00690945,1.96683391,0.00973933
0.68124990,0.00711974,1.90874029,0.01045716
0.68374990,0.00756435,1.79654944,0.01192956
0.68624990,0.00780724,1.74065811,0.01288929
0.68874990,0.00779826,1.74266240,0.01283139
0.69124990,0.00797434,1.70418212,0.01298270
0.69374990,0.00889944,1.98881875,0.01596780
0.69624990,0.01071483,2.51181068,0.02314675
0.69874990,0.01163073,2.31401116,0.02745116
0.70124990,0.01185349,2.27052327,0.02860048
0.70374990,0.01155194,2.32979355,0.02702612
0.70624990,0.01160181,2.31977874,0.02702570
0.70874990,0.01187572,2.26627316,0.02824614
0.71124990,0.01231330,2.18573585,0.03032694
0.71374990,0.01271132,2.11729607,0.03241391
0.71624990,0.01289072,2.08782972,0.03337872
0.71874990,0.01314719,2.04710155,0.03495520
