time,rms,crest_factor,total_fft_energy
0.02624990,0.05981887,2.17523461,0.74687758
0.02874990,0.06051516,2.15020611,0.77893513
0.03124990,0.06290394,2.06855210,0.83636756
0.03374990,0.06066600,2.14486013,0.73669846
0.03624990,0.06020596,2.16124920,0.72498092
0.03874990,0.06281340,2.07153377,0.81164163
0.04124990,0.06261875,2.07797290,0.80770984
0.04374990,0.05563442,1.70612373,0.62000061
0.04624990,0.05761495,1.64747535,0.66401801
0.04874990,0.05780581,1.64203580,0.67050443
0.05124990,0.05638452,1.68342672,0.66066175
0.05374990,0.05738749,1.65400509,0.68722378
0.05624990,0.05717289,1.66021370,0.66023862
0.05874990,0.05719819,1.65947927,0.66093905
0.06124990,0.05514682,1.72120912,0.62685050
0.06374990,0.05611359,1.69155486,0.64248759
0.06624990,0.05744887,1.65223809,0.66022654
0.06874990,0.05533112,1.71547586,0.61804351
0.07124990,0.05516309,1.72070154,0.61468326
0.07374990,0.05789153,1.63960451,0.67298098
0.07624990,0.05831080,1.62781515,0.68332403
0.07874990,0.06209965,1.67354681,0.78179060
0.08124990,0.06011495,1.72879918,0.73238348
0.08374990,0.05748046,1.80803494,0.66221823
0.08624990,0.05778237,1.79858795,0.66904598
0.08874990,0.05433959,1.91254066,0.59961486
0.09124990,0.05726695,1.81477599,0.67180345
0.09374990,0.05709299,1.82030539,0.66380853
0.09624990,0.05461796,1.90279327,0.60174116
0.09874990,0.05433986,1.91253118,0.59375084
0.10124990,0.06136996,2.37769497,0.80747455
0.10374990,0.06052445,2.41091107,0.78463628
0.10624990,0.05762532,2.53220382,0.67766950
0.10874990,0.05907499,2.47006466,0.71442109
0.11124990,0.05792290,2.51919460,0.69937344
0.11374990,0.05827478,2.50398282,0.70667386
0.11624990,0.05684402,2.56700803,0.65242498
0.11874990,0.05687762,2.56549146,0.65451689
0.12124990,0.05931565,2.46004322,0.72305103
0.12374990,0.05731213,2.54604159,0.71393115
0.12624990,0.06090925,2.39567982,0.78840432
0.12874990,0.05643335,2.58568818,0.65540189
0.13124990,0.05781518,2.52388847,0.70982540
0.13374990,0.05703088,2.55859752,0.70125571
0.13624990,0.05682822,2.56772161,0.69963290
0.13874990,0.05915122,2.46688164,0.73141227
0.14124990,0.05632381,2.59071719,0.64345131
0.14374990,0.05707068,2.55681298,0.66561113
0.14624990,0.05803137,2.51448580,0.68159164
0.14874990,0.05980239,2.44002040,0.71687746
