time,x,y,z
0.00000000,-0.45489833,-0.28490999,9.90481281
0.00249037,-0.45250413,-0.23702596,9.91917801
0.00498074,-0.45729253,-0.28251579,9.85214043
0.00747112,-0.43335050,-0.27533320,9.78989029
0.00996149,-0.41180268,-0.31124622,9.79707336
0.01245186,-0.29395761,-0.11668923,9.78867967
0.01494223,-0.21191031,-0.18551207,9.91734558
0.01743260,-0.41197653,-0.21327194,9.77682380
0.01992297,-0.64307292,-0.15089379,9.76892357
0.02241335,-0.61587925,-0.07636677,9.88376109
0.02490372,-0.39004702,-0.08088888,9.82688625
0.02739409,-0.20823126,-0.15028789,9.85143879
0.02988446,-0.35003241,-0.26891317,9.70446160
0.03237483,-0.59356702,-0.27587540,9.68716668
0.03486521,-0.64675567,-0.24599616,9.77984752
0.03735558,-0.41307470,-0.15477105,9.80742024
0.03984595,-0.27677903,-0.21720397,9.92688869
0.04233632,-0.34618237,-0.23219323,9.85308229
0.04482669,-0.57096332,-0.14246045,9.83747439
0.04731706,-0.63576395,-0.21358725,9.92630585
0.04980744,-0.36818738,0.00951501,9.74057161
0.05229781,-0.24804390,-0.13317613,9.81125563
0.05478818,-0.24409644,-0.24698293,9.79894331
0.05727855,-0.56590318,-0.22479711,9.65678757
0.05976892,-0.69584146,-0.41497634,9.73702303
0.06225930,-0.90620983,-1.34874408,10.24223909
0.06474967,0.04312775,0.26353870,10.11469160
0.06724004,0.30929485,-1.68050867,9.18637614
0.06973041,-0.25816106,0.98617845,11.24138591
0.07222078,0.34147641,-0.83575457,9.56396758
0.07471115,-1.16722385,-1.23617684,10.92050562
0.07720153,-0.50637760,-0.80447763,11.56897949
0.07969190,-1.26342911,-1.00260403,9.21771925
0.08218227,-1.67675406,-1.74081302,9.54292992
0.08467264,-0.63167741,3.08754907,9.17185695
0.08716301,-0.15181380,-1.28875087,9.13906623
0.08965339,1.62401850,5.68777486,6.86685316
0.09214376,3.36307051,-1.04468832,9.34824710
0.09463413,1.06952798,4.26624130,5.58554357
0.09712450,0.99391734,-4.63436274,9.25616012
0.09961487,-3.35985317,-1.98453570,12.53968590
0.10210524,-3.79911780,-5.15363124,14.50082363
0.10459562,-4.90999318,-2.69682740,19.25124696
0.10708599,-3.60516513,-1.76762833,13.92176036
0.10957636,-3.48112116,-1.26208923,16.00309260
0.11206673,-0.36577784,-0.10806170,8.31212035
0.11455710,-1.58077286,-2.99223131,8.43787357
0.11704748,1.35116682,0.38901241,6.04712072
0.11953785,0.22619773,-0.88076384,6.87939491
0.12202822,2.33375178,1.46765376,3.77869375
0.12451859,0.84024877,0.72411795,6.16387566
0.12700896,2.20153718,1.02080696,4.70458419
0.12949933,0.61643642,-1.37575532,6.54543420
0.13198971,0.14291820,-0.33649054,11.01117227
0.13448008,1.01138262,-1.45924632,10.27534079
0.13697045,-0.77326547,-1.41406965,13.40987364
0.13946082,0.70009276,0.84679608,11.63921496
0.14195119,-0.03150148,-0.81539938,10.70000317
0.14444157,-0.34702739,1.95757195,10.45627535
0.14693194,-0.37984757,0.28224599,8.96285938
0.14942231,-0.69366137,-0.26903692,9.57032124
0.15191268,-1.09054910,0.42458012,9.68240085
0.15440305,-1.05423996,-2.02041322,9.78044969
0.15689342,-0.89596263,0.21224544,10.64499600
0.15938380,-0.88017603,0.23936213,10.58000184
0.16187417,-0.64548226,-0.12672774,9.40235278
0.16436454,-0.33436259,0.18650954,9.73359435
0.16685491,-0.28631542,0.73601989,9.06987851
0.16934528,-0.40731592,0.06396066,9.48331246
0.17183566,-0.54972342,-0.09645406,9.30901432
0.17432603,-0.64584815,-0.73468965,9.69676932
0.17681640,-0.61117029,-0.79067984,9.85337101
0.17930677,-0.46926066,-0.57277279,9.88825755
0.18179714,-0.33398110,-0.59799036,10.02629554
0.18428752,-0.27606171,-0.25267169,9.91955819
0.18677789,-0.22059832,-0.06541924,9.92378154
0.18926826,-0.38020215,-0.05234110,9.94610461
0.19175863,-0.45053508,0.05811288,9.77980882
0.19424900,-0.63226245,-0.01995839,9.77823242
0.19673937,-0.68184658,-0.04592332,9.71594782
0.19922975,-0.63595985,-0.06127528,9.82767818
0.20172012,-0.55189175,-0.14295169,9.89096354
0.20421049,-0.34376994,-0.11920570,9.97334708
0.20670086,-0.28440322,-0.23508791,9.96918306
0.20919123,-0.20251628,-0.19087506,9.90973231
0.21168161,-0.26333601,-0.27791226,9.82435639
0.21417198,-0.38294430,-0.27581717,9.82854283
0.21666235,-0.44382116,-0.21640592,9.74147961
0.21915272,-0.56658901,-0.22838579,9.82408474
0.22164309,-0.62610703,-0.19863890,9.87845220
0.22413346,-0.59550350,-0.09682243,9.81554401
0.22662384,-0.40940848,-0.33518824,9.87847614
0.22911421,-0.39025488,-0.26575640,9.76594830
0.23160458,-0.46208093,-0.37828386,9.77073669
0.23409495,-0.48362875,-0.33518824,9.73721790
0.23658532,-0.56053998,-0.00250268,10.00960178
0.23907570,-0.40019673,-0.21278731,9.83417537
0.24156607,-0.36658762,0.11358901,10.23074028
0.24405644,-0.45621206,-0.12220337,10.09446639
0.24654681,-0.52191314,-0.31443593,10.07988300
0.24903718,-0.48151921,-0.17607214,9.80084312
0.25152755,-0.28116203,-0.35477689,9.85420794
0.25401793,-0.63259034,-0.20335702,9.95261472
0.25650830,-0.42203910,-0.45491712,10.08139314
0.25899867,-0.47898983,0.01075022,10.12599685
0.26148904,-0.12126748,-0.16873842,9.82911007
0.26397941,-0.48815839,0.03192031,10.06427116
0.26646979,-0.43208636,-0.23315545,9.74248757
0.26896016,-0.53757946,0.01202903,10.13811682
0.27145053,-0.49455000,-0.21497674,9.93202524
0.27394090,-0.58836735,-0.31518010,10.11582791
0.27643127,-0.34806399,-0.13443832,9.90449774
0.27892164,-0.14332547,-0.22422605,10.06180863
0.28141202,-0.59508004,-0.20373654,10.04103879
0.28390239,-0.54450817,-0.45637268,9.88819866
0.28639276,-0.65405165,-0.10403270,9.81749626
0.28888313,-0.27906210,-0.05164629,9.33995079
0.29137350,-0.49678676,-0.02291275,9.93696501
0.29386388,-0.32752344,-0.02064761,9.95684477
0.29635425,-0.30834217,-0.00516875,10.47559207
0.29884462,-0.30853744,-0.13769291,10.28466942
0.30133499,-0.70656078,-1.08560618,9.97413951
0.30382536,-0.63301210,-0.08448574,9.51988767
0.30631573,-0.66436341,-0.78957963,9.20207756
0.30880611,-0.98526521,-0.57310284,10.05852675
0.31129648,-0.86811875,0.00035811,10.42129153
0.31378685,-0.81566738,0.12129373,11.09427600
0.31627722,-1.00538539,-0.50505833,10.81128739
0.31876759,-0.85490104,0.30450560,11.29109665
0.32125797,-0.68649060,-0.18592009,9.72542001
0.32374834,-0.39420272,0.41893343,10.44231699
0.32623871,-0.09297605,-0.68559758,8.92629496
0.32872908,-0.38754400,0.49264958,9.54572293
0.33121945,-0.62288234,-0.44928168,9.33302668
0.33370982,-1.45206550,0.28611872,9.70346600
0.33620020,-1.42097585,-0.12026545,9.34700392
0.33869057,-0.61410898,-3.20405421,11.51333543
0.34118094,-0.79246004,-0.84175556,10.58935062
0.34367131,-0.24466390,-2.68305969,11.69239780
0.34616168,-1.54779432,0.34899444,8.98156629
0.34865206,-1.20858172,-1.85005978,9.76949399
0.35114243,-3.05416274,0.46608519,7.92596977
0.35363280,-1.93377278,-2.74046688,8.25015437
0.35612317,-1.72490666,0.22215469,7.69554322
0.35861354,-2.48250182,-4.05536266,10.59744916
0.36110391,-1.29209123,-0.34534496,7.62915913
0.36359429,-2.80457476,-2.44931784,12.02307889
0.36608466,-1.94450981,-1.82270957,9.44433517
0.36857503,-1.93725541,0.65034187,8.96585097
0.37106540,-1.95647426,1.03813193,8.89487962
0.37355577,0.89967397,0.21544265,8.99177175
0.37604615,2.17499475,-1.87432822,9.35352119
0.37853652,4.57461169,2.41753954,10.85713115
0.38102689,2.45712582,-0.13718342,9.88407938
0.38351726,0.60142299,-0.15826909,10.73773904
0.38600763,-2.41271330,1.24224706,7.70789781
0.38849800,-5.09603958,-2.10067624,7.24014494
0.39098838,-2.93415818,0.43072269,6.80814493
0.39347875,-0.80510472,-4.62779193,6.53536522
0.39596912,2.99510517,-1.10019884,6.03400277
0.39845949,3.25134356,-5.60861481,7.93503030
0.40094986,1.31552231,-1.94051570,8.90064189
0.40344024,-0.39239958,-2.10982675,11.76170696
0.40593061,-2.61874678,0.05287949,13.24686752
0.40842098,-0.58081305,0.81415133,14.91708783
0.41091135,1.93263007,2.87126074,11.38230812
0.41340172,3.55751182,3.76558840,10.99013535
0.41589209,6.35925778,3.15297851,8.47820086
0.41838247,3.51274781,3.45837784,8.38737368
0.42087284,3.89328950,0.41664013,8.27919801
0.42336321,2.13785690,-1.02591896,9.97322025
0.42585358,1.18499365,-1.92686141,9.96554454
0.42834395,2.37209614,-1.52460959,10.36741687
0.43083433,1.92449453,-0.32739577,10.17029525
0.43332470,1.67614855,0.24858341,9.37409326
0.43581507,1.01387961,1.05197078,8.71704662
0.43830544,0.35697501,0.26148252,9.16574776
0.44079581,-0.11907947,0.00402691,9.49553362
0.44328618,-0.35716259,0.32134826,10.01522085
0.44577656,-0.65951096,-0.29869445,10.72880588
0.44826693,-0.99918786,-0.38579260,10.86173915
0.45075730,-1.44813872,-0.36900582,10.60977020
0.45324767,-2.07710824,-0.78737887,10.39873288
0.45573804,-2.80292016,-0.67133741,9.98137327
0.45822842,-3.31331001,-0.57108299,9.81034279
0.46071879,-3.60380747,-0.64572673,9.90185959
0.46320916,-3.65631486,-0.37186119,9.82735858
0.46569953,-3.39502859,-0.40196546,9.91301728
0.46818990,-3.29107383,-0.39697258,9.69778579
0.47068027,-3.04585158,-0.42898020,9.53716896
0.47317065,-2.85420901,-0.56096065,9.51718107
0.47566102,-2.44315460,-0.49731837,9.55439996
0.47815139,-1.76181746,-0.44144926,9.91750762
0.48064176,-1.13219084,-0.37704307,10.10690647
0.48313213,-0.51304052,-0.28304060,10.26612120
0.48562251,-0.07313099,-0.22653236,10.21460356
0.48811288,0.05120509,-0.27051523,10.08948729
0.49060325,0.15063069,-0.15042382,10.05273943
0.49309362,0.16084975,-0.10589513,10.02553327
0.49558399,0.31492425,0.00202507,10.13084184
0.49807436,0.46819972,0.03981715,10.09480953
0.50056474,0.54036716,0.01114468,9.98101917
0.50305511,0.64988868,-0.07080795,9.84482982
0.50554548,0.40505502,-0.13312008,9.81648805
0.50803585,0.26968003,-0.14201526,9.84054600
0.51052622,-0.02314212,-0.09687125,10.11247998
0.51301660,-0.14763636,-0.05340891,10.17005406
0.51550697,-0.43170553,-0.16779353,10.18031644
0.51799734,-0.55590897,-0.01188590,10.10935769
