time,rms,total_fft_energy
0.02624990,0.01414165,0.03999727
0.02874990,0.01309643,0.03430329
0.03124990,0.01242675,0.03088481
0.03374990,0.01124089,0.02527152
0.03624990,0.00955637,0.01826483
0.03874990,0.00729998,0.01065794
0.04124990,0.00502391,0.00504794
0.04374990,0.00397175,0.00315496
0.04624990,0.00417608,0.00348793
0.04874990,0.00453245,0.00410862
0.05124990,0.00478047,0.00457057
0.05374990,0.00477894,0.00456765
0.05624990,0.00478436,0.00457803
0.05874990,0.00470959,0.00443604
0.06124990,0.00475067,0.00451377
0.06374990,0.00477052,0.00455157
0.06624990,0.00467454,0.00437027
0.06874990,0.00476104,0.00453351
0.07124990,0.00475506,0.00452211
0.07374990,0.00475955,0.00453065
0.07624990,0.00481061,0.00462840
0.07874990,0.00507284,0.00514673
0.08124990,0.00516058,0.00532632
0.08374990,0.00505291,0.00510638
0.08624990,0.00485988,0.00472369
0.08874990,0.00496234,0.00492495
0.09124990,0.00493259,0.00486609
0.09374990,0.00459580,0.00422428
0.09624990,0.00407703,0.00332444
0.09874990,0.00368569,0.00271686
0.10124990,0.00347777,0.00241898
0.10374990,0.00388836,0.00302386
0.10624990,0.00418691,0.00350604
0.10874990,0.00420435,0.00353531
0.11124990,0.00411962,0.00339425
0.11374990,0.00414100,0.00342957
0.11624990,0.00413021,0.00341172
0.11874990,0.00403274,0.00325259
0.12124990,0.00410837,0.00337573
0.12374990,0.00414912,0.00344305
0.12624990,0.00411821,0.00339194
0.12874990,0.00422570,0.00357130
0.13124990,0.00427326,0.00365215
0.13374990,0.00437207,0.00382300
0.13624990,0.00439106,0.00385629
0.13874990,0.00439223,0.00385834
0.14124990,0.00472426,0.00446373
0.14374990,0.00575555,0.00662527
0.14624990,0.00719850,0.01036367
0.14874990,0.00789976,0.01248125
0.15124990,0.00808225,0.01306457
0.15374990,0.00788461,0.01243342
0.15624990,0.00787334,0.01239790
0.15874990,0.00782740,0.01225363
0.16124990,0.00779492,0.01215216
0.16374990,0.00782163,0.01223559
0.16624990,0.00785819,0.01235024
0.16874990,0.00786000,0.01235592
0.17124990,0.00784733,0.01231611
0.17374990,0.00797247,0.01271206
0.17624990,0.00826790,0.01367163
0.17874990,0.00840175,0.01411789
0.18124990,0.00870751,0.01516414
0.18374990,0.00905887,0.01641261
0.18624990,0.00934748,0.01747509
0.18874990,0.00935397,0.01749935
0.19124990,0.00922979,0.01703779
0.19374990,0.00858724,0.01474813
0.19624990,0.00741851,0.01100687
0.19874990,0.00667854,0.00892057
0.20124990,0.00646628,0.00836255
0.20374990,0.00671290,0.00901260
0.20624990,0.00661660,0.00875587
0.20874990,0.00666229,0.00887723
0.21124990,0.00664863,0.00884087
0.21374990,0.00666356,0.00888062
0.21624990,0.00699926,0.00979794
0.21874990,0.00715107,0.01022756
0.22124990,0.00732855,0.01074152
0.22374990,0.00719143,0.01034334
0.22624990,0.00682771,0.00932353
0.22874990,0.00640455,0.00820364
0.23124990,0.00586686,0.00688401
0.23374990,0.00522932,0.00546916
0.23624990,0.00478772,0.00458445
0.23874990,0.00500731,0.00501463
0.24124990,0.00553310,0.00612304
0.24374990,0.00614001,0.00753995
0.24624990,0.00629161,0.00791686
0.24874990,0.00625253,0.00781882
0.25124990,0.00619317,0.00767108
0.25374990,0.00591622,0.00700032
0.25624990,0.00587293,0.00689826
0.25874990,0.00652893,0.00852540
0.26124990,0.00740431,0.01096478
0.26374990,0.00811742,0.01317850
0.26624990,0.00821089,0.01348375
0.26874990,0.00819462,0.01343037
0.27124990,0.00801016,0.01283255
0.27374990,0.00801066,0.01283413
0.27624990,0.00807906,0.01305425
0.27874990,0.00808605,0.01307685
0.28124990,0.00814402,0.01326500
0.28374990,0.00814425,0.01326576
0.28624990,0.00818735,0.01340653
0.28874990,0.00824287,0.01358897
0.29124990,0.00828391,0.01372465
0.29374990,0.00804352,0.01293963
0.29624990,0.00799037,0.01276921
0.29874990,0.00811055,0.01315620
0.30124990,0.00849701,0.01443984
0.30374990,0.00906871,0.01644831
0.30624990,0.00944203,0.01783039
0.30874990,0.00915583,0.01676583
0.31124990,0.00862056,0.01486281
0.31374990,0.00788117,0.01242258
0.31624990,0.00749352,0.01123055
0.31874990,0.00768458,0.01181056
0.32124990,0.00781616,0.01221848
0.32374990,0.00783465,0.01227635
0.32624990,0.00778997,0.01213674
0.32874990,0.00800728,0.01282331
0.33124990,0.00824257,0.01358800
0.33374990,0.00844433,0.01426134
0.33624990,0.00842919,0.01421025
0.33874990,0.00824164,0.01358492
0.34124990,0.00779639,0.01215674
0.34374990,0.00758279,0.01149974
0.34624990,0.00763614,0.01166213
0.34874990,0.00779950,0.01216644
0.35124990,0.00757055,0.01146265
0.35374990,0.00730975,0.01068649
0.35624990,0.00711221,0.01011669
0.35874990,0.00711499,0.01012461
0.36124990,0.00712801,0.01016170
0.36374990,0.00728252,0.01060702
0.36624990,0.00723503,0.01046913
0.36874990,0.00706769,0.00999045
0.37124990,0.00715738,0.01024562
0.37374990,0.00771819,0.01191409
0.37624990,0.00788003,0.01241898
0.37874990,0.00765960,0.01173391
0.38124990,0.00735757,0.01082677
0.38374990,0.00724051,0.01048500
0.38624990,0.00743734,0.01106279
0.38874990,0.00758638,0.01151064
0.39124990,0.00798351,0.01274730
0.39374990,0.00816203,0.01332375
0.39624990,0.00838696,0.01406823
0.39874990,0.00813881,0.01324804
0.40124990,0.00798068,0.01273824
0.40374990,0.00777833,0.01210049
0.40624990,0.00772268,0.01192796
0.40874990,0.00751883,0.01130655
0.41124990,0.00732959,0.01074459
0.41374990,0.00727965,0.01059867
0.41624990,0.00742974,0.01104021
0.41874990,0.00748029,0.01119095
0.42124990,0.00732706,0.01073717
0.42374990,0.00674063,0.00908721
0.42624990,0.00652178,0.00850674
0.42874990,0.00659352,0.00869490
0.43124990,0.00683887,0.00935404
0.43374990,0.00701547,0.00984335
0.43624990,0.00682022,0.00930308
0.43874990,0.00660208,0.00871748
0.44124990,0.00636094,0.00809232
0.44374990,0.00659583,0.00870099
0.44624990,0.00649648,0.00844085
0.44874990,0.00652967,0.00852733
0.45124990,0.00655442,0.00859209
0.45374990,0.00687372,0.00944960
0.45624990,0.00732470,0.01073023
0.45874990,0.00778979,0.01213616
0.46124990,0.00791917,0.01254267
0.46374990,0.00784448,0.01230716
0.46624990,0.00802353,0.01287542
0.46874990,0.00833054,0.01387957
0.47124990,0.00891949,0.01591145
0.47374990,0.00909573,0.01654648
0.47624990,0.00909455,0.01654217
0.47874990,0.00908102,0.01649298
0.48124990,0.00905566,0.01640099
0.48374990,0.00894669,0.01600866
0.48624990,0.00895111,0.01602448
0.48874990,0.00900566,0.01622040
0.49124990,0.00885601,0.01568577
0.49374990,0.00851516,0.01450158
0.49624990,0.00827230,0.01368620
0.49874990,0.00823364,0.01355856
0.50124990,0.00817438,0.01336409
0.50374990,0.00775159,0.01201743
0.50624990,0.00706594,0.00998549
0.50874990,0.00651294,0.00848368
0.51124990,0.00635260,0.00807110
0.51374990,0.00633038,0.00801475
0.51624990,0.00590853,0.00698213
0.51874990,0.00520064,0.00540932
0.52124990,0.00420589,0.00353791
0.52374990,0.00425576,0.00362230
0.52624990,0.00502202,0.00504414
0.52874990,0.00544841,0.00593704
0.53124990,0.00538742,0.00580486
0.53374990,0.00516603,0.00533757
0.53624990,0.00548155,0.00600948
0.53874990,0.00629599,0.00792790
0.54124990,0.00755966,0.01142968
0.54374990,0.00840212,0.01411914
0.54624990,0.00868735,0.01509403
0.54874990,0.00874238,0.01528585
0.55124990,0.00874665,0.01530080
0.55374990,0.00888606,0.01579242
0.55624990,0.00909845,0.01655636
0.55874990,0.00935657,0.01750910
0.56124990,0.00946992,0.01793588
0.56374990,0.00950293,0.01806115
0.56624990,0.00950511,0.01806943
0.56874990,0.00948970,0.01801090
0.57124990,0.00951968,0.01812485
0.57374990,0.00956553,0.01829988
0.57624990,0.00978849,0.01916289
0.57874990,0.01025093,0.02101632
0.58124990,0.01040786,0.02166473
0.58374990,0.01042779,0.02174776
0.58624990,0.01025992,0.02105321
0.58874990,0.00992057,0.01968355
0.59124990,0.00936435,0.01753822
0.59374990,0.00891840,0.01590756
0.59624990,0.00884438,0.01564460
0.59874990,0.00903732,0.01633465
0.60124990,0.00913121,0.01667579
0.60374990,0.00904555,0.01636440
0.60624990,0.00883365,0.01560667
0.60874990,0.00864315,0.01494081
