time,rms,crest_factor,total_fft_energy
1.13624990,0.00709203,1.57433113,0.01042751
1.13874990,0.00734203,1.52072409,0.01145408
1.14124990,0.00725373,1.53923552,0.01146430
1.14374990,0.00723078,1.54412128,0.01145497
1.14624990,0.00703337,1.58746045,0.01111363
1.14874990,0.00681414,1.63853482,0.01077290
1.15124990,0.00639797,1.74511662,0.01016048
1.15374990,0.00621448,1.79664167,0.00990705
1.15624990,0.00635851,1.75594725,0.01004427
1.15874990,0.00686826,1.69854982,0.01083443
1.16124990,0.00766166,2.13271589,0.01226084
1.16374990,0.00862318,2.17535222,0.01495774
1.16624990,0.00903713,2.07571095,0.01671561
1.16874990,0.00918925,2.04134773,0.01787232
1.17124990,0.00904264,2.07444591,0.01766311
1.17374990,0.00902634,2.07819149,0.01763260
1.17624990,0.00928102,2.02116309,0.01818631
1.17874990,0.00930302,2.01638347,0.01822215
1.18124990,0.00924210,2.02967554,0.01807196
1.18374990,0.00899245,2.08602294,0.01776817
1.18624990,0.00870955,2.15378029,0.01719030
1.18874990,0.00859577,2.18229014,0.01699632
1.19124990,0.00889633,2.10856135,0.01763853
1.19374990,0.00933246,2.01002426,0.01834092
1.19624990,0.00958826,1.95639924,0.01893864
1.19874990,0.00956354,1.96145656,0.01866709
1.20124990,0.00963849,1.94620432,0.01900330
1.20374990,0.00987095,1.90037106,0.02015911
1.20624990,0.01003609,1.86910044,0.02089799
1.20874990,0.00985856,1.90275848,0.02003074
1.21124990,0.00918155,2.04305933,0.01728935
1.21374990,0.00822858,2.00011246,0.01354857
1.21624990,0.00783200,1.62954514,0.01311272
1.21874990,0.00829296,2.04923934,0.01557633
1.22124990,0.00915337,1.89303727,0.01986748
1.22374990,0.00992090,1.79484465,0.02376915
1.22624990,0.00999379,1.78175386,0.02418994
1.22874990,0.00998384,1.78352875,0.02411288
1.23124990,0.00994898,1.78977895,0.02379472
1.23374990,0.00995425,1.78883028,0.02373598
1.23624990,0.00998069,1.78409204,0.02342537
1.23874990,0.01005532,1.77085045,0.02273945
1.24124990,0.01033934,1.72220521,0.02246996
1.24374990,0.01066521,1.66958376,0.02298458
1.24624990,0.01153159,1.93035025,0.02690165
1.24874990,0.01218344,1.82707165,0.03037256
1.25124990,0.01234440,1.80324858,0.03134844
1.25374990,0.01214217,1.83328158,0.03014015
1.25624990,0.01191186,1.86872724,0.02871896
1.25874990,0.01178539,1.88877995,0.02796283
1.26124990,0.01177259,1.89083393,0.02779711
1.26374990,0.01175536,1.89360475,0.02772176
1.26624990,0.01146167,1.94212706,0.02660398
1.26874990,0.01082170,2.05697888,0.02407975
1.27124990,0.01010794,2.20222977,0.02192731
1.27374990,0.00929893,2.39382649,0.01988957
1.27624990,0.00896065,2.48419707,0.01953207
1.27874990,0.00895155,2.48672051,0.01952849
1.28124990,0.00902216,2.46726129,0.01951720
1.28374990,0.00940817,2.36602918,0.02008028
1.28624990,0.00970726,2.29313001,0.02020091
1.28874990,0.00982323,2.26605925,0.02008432
1.29124990,0.00923254,2.41103957,0.01723525
1.29374990,0.00845913,2.63147819,0.01449168
1.29624990,0.00706558,2.49293921,0.01002327
1.29874990,0.00614505,1.95857851,0.00778960
1.30124990,0.00571591,2.10562573,0.00685249
1.30374990,0.00565021,2.13010857,0.00686869
1.30624990,0.00563629,2.13537035,0.00688980
1.30874990,0.00565069,2.12992850,0.00694710
1.31124990,0.00576315,2.08836608,0.00730122
1.31374990,0.00598973,2.00936449,0.00804507
1.31624990,0.00664065,1.97225058,0.01011855
1.31874990,0.00727172,1.84083296,0.01258508
1.32124990,0.00770527,1.73725606,0.01451718
1.32374990,0.00814628,1.64320748,0.01710791
1.32624990,0.00816978,1.63847973,0.01739107
1.32874990,0.00824678,1.62318136,0.01668987
1.33124990,0.00886902,1.76628749,0.01761900
1.33374990,0.00958522,2.11038418,0.01873592
1.33624990,0.00984802,2.05406692,0.01953324
1.33874990,0.00996705,2.02953636,0.02018339
1.34124990,0.01003214,2.01636807,0.02056603
