# Time (seconds),X,Y,Z
0.0012499,-0.363918662071228,-0.304063618183136,9.84256362915039
0.0037499,-0.363918662071228,-0.3064578175544739,9.84256362915039
0.0062499,-0.363918662071228,-0.3064578175544739,9.84256362915039
0.0087499,-0.36152446269989014,-0.2992752194404602,9.84495735168457
0.0112499,-0.35913026332855225,-0.2944868206977844,9.84495735168457
0.0137499,-0.36152446269989014,-0.29209262132644653,9.84495735168457
0.016249899999999998,-0.35673606395721436,-0.29209262132644653,9.840168952941895
0.0187499,-0.35913026332855225,-0.2944868206977844,9.832986831665039
0.021249900000000002,-0.3495534360408783,-0.2944868206977844,9.828198432922363
0.023749899999999997,-0.3471592366695404,-0.2944868206977844,9.823410034179688
0.0262499,-0.3471592366695404,-0.2944868206977844,9.823410034179688
0.028749900000000002,-0.35434186458587646,-0.2944868206977844,9.825803756713867
0.031249899999999997,-0.3687070608139038,-0.2968810200691223,9.828198432922363
0.0337499,-0.3734954595565796,-0.2968810200691223,9.830592155456543
0.0362499,-0.3758896589279175,-0.2944868206977844,9.837775230407715
0.0387499,-0.3711012601852417,-0.29209262132644653,9.835380554199219
0.0412499,-0.3663128614425659,-0.28969839215278625,9.837775230407715
0.0437499,-0.35673606395721436,-0.28969839215278625,9.832986831665039
0.0462499,-0.35434186458587646,-0.29209262132644653,9.837775230407715
0.0487499,-0.3519476354122162,-0.2968810200691223,9.840168952941895
0.0512499,-0.35673606395721436,-0.2992752194404602,9.84495735168457
0.053749899999999996,-0.35913026332855225,-0.2992752194404602,9.847352027893066
0.0562499,-0.363918662071228,-0.2992752194404602,9.847352027893066
0.0587499,-0.36152446269989014,-0.29209262132644653,9.840168952941895
0.061249899999999996,-0.36152446269989014,-0.2944868206977844,9.835380554199219
0.0637499,-0.35913026332855225,-0.2944868206977844,9.828198432922363
0.0662499,-0.35913026332855225,-0.2992752194404602,9.823410034179688
0.0687499,-0.36152446269989014,-0.3016694188117981,9.825803756713867
0.0712499,-0.363918662071228,-0.3064578175544739,9.828198432922363
0.0737499,-0.3711012601852417,-0.3064578175544739,9.830592155456543
0.0762499,-0.3734954595565796,-0.3064578175544739,9.832986831665039
0.0787499,-0.37828385829925537,-0.31124621629714966,9.832986831665039
0.0812499,-0.38067805767059326,-0.31124621629714966,9.837775230407715
0.0837499,-0.3711012601852417,-0.31364041566848755,9.840168952941895
0.0862499,-0.36152446269989014,-0.3064578175544739,9.84256362915039
0.0887499,-0.35434186458587646,-0.3016694188117981,9.84495735168457
0.0912499,-0.3495534360408783,-0.2944868206977844,9.84256362915039
0.0937499,-0.3495534360408783,-0.28730419278144836,9.84256362915039
0.0962499,-0.3495534360408783,-0.2825157940387726,9.840168952941895
0.0987499,-0.3495534360408783,-0.2801215946674347,9.837775230407715
0.1012499,-0.3471592366695404,-0.2825157940387726,9.837775230407715
0.1037499,-0.3471592366695404,-0.28730419278144836,9.840168952941895
0.1062499,-0.3495534360408783,-0.29209262132644653,9.840168952941895
0.1087499,-0.35434186458587646,-0.2992752194404602,9.840168952941895
