# Time (seconds),X,Y,Z
0.0012499,-0.1388636976480484,-0.2322375625371933,9.86650562286377
0.0037499,-0.1388636976480484,-0.2322375625371933,9.859322547912598
0.0062499,-0.1388636976480484,-0.2322375625371933,9.849745750427246
0.0087499,-0.1388636976480484,-0.23702596127986908,9.84256362915039
0.0112499,-0.1364694982767105,-0.24181437492370605,9.830592155456543
0.0137499,-0.13407529890537262,-0.24420857429504395,9.830592155456543
0.016249899999999998,-0.13407529890537262,-0.24660277366638184,9.825803756713867
0.0187499,-0.13407529890537262,-0.2513911724090576,9.830592155456543
0.021249900000000002,-0.13407529890537262,-0.2561795711517334,9.835380554199219
0.023749899999999997,-0.13168109953403473,-0.2537853717803955,9.84256362915039
0.0262499,-0.12928688526153564,-0.2513911724090576,9.84495735168457
0.028749900000000002,-0.12689268589019775,-0.24660277366638184,9.849745750427246
0.031249899999999997,-0.12449848651885986,-0.23942017555236816,9.84495735168457
0.0337499,-0.12689268589019775,-0.23942017555236816,9.840168952941895
0.0362499,-0.12928688526153564,-0.24181437492370605,9.840168952941895
0.0387499,-0.12928688526153564,-0.24420857429504395,9.837775230407715
0.0412499,-0.12689268589019775,-0.24660277366638184,9.840168952941895
0.0437499,-0.12689268589019775,-0.24660277366638184,9.84256362915039
0.0462499,-0.12449848651885986,-0.24420857429504395,9.84495735168457
0.0487499,-0.12689268589019775,-0.24420857429504395,9.849745750427246
0.0512499,-0.13168109953403473,-0.24181437492370605,9.856928825378418
0.053749899999999996,-0.1364694982767105,-0.24181437492370605,9.854534149169922
0.0562499,-0.1388636976480484,-0.23942017555236816,9.854534149169922
0.0587499,-0.1388636976480484,-0.23942017555236816,9.847352027893066
0.061249899999999996,-0.13407529890537262,-0.2346317619085312,9.84256362915039
0.0637499,-0.13168109953403473,-0.23702596127986908,9.847352027893066
0.0662499,-0.12928688526153564,-0.23702596127986908,9.847352027893066
0.0687499,-0.12928688526153564,-0.24181437492370605,9.854534149169922
0.0712499,-0.13168109953403473,-0.24420857429504395,9.859322547912598
0.0737499,-0.13168109953403473,-0.2513911724090576,9.856928825378418
0.0762499,-0.13168109953403473,-0.2561795711517334,9.856928825378418
0.0787499,-0.13407529890537262,-0.2585737705230713,9.854534149169922
0.0812499,-0.12928688526153564,-0.26096799969673157,9.849745750427246
0.0837499,-0.12689268589019775,-0.2585737705230713,9.847352027893066
0.0862499,-0.12449848651885986,-0.2585737705230713,9.847352027893066
0.0887499,-0.12449848651885986,-0.2513911724090576,9.847352027893066
0.0912499,-0.12449848651885986,-0.24899697303771973,9.852140426635742
0.0937499,-0.12928688526153564,-0.24660277366638184,9.852140426635742
0.0962499,-0.12928688526153564,-0.24660277366638184,9.854534149169922
0.0987499,-0.12928688526153564,-0.2537853717803955,9.847352027893066
0.1012499,-0.12689268589019775,-0.2537853717803955,9.84495735168457
0.1037499,-0.12449848651885986,-0.2561795711517334,9.84256362915039
0.1062499,-0.12210428714752197,-0.2537853717803955,9.84256362915039
0.1087499,-0.12210428714752197,-0.2561795711517334,9.847352027893066
0.1112499,-0.12210428714752197,-0.2561795711517334,9.849745750427246
0.1137499,-0.12210428714752197,-0.2561795711517334,9.852140426635742
0.1162499,-0.12210428714752197,-0.2561795711517334,9.854534149169922
0.1187499,-0.12210428714752197,-0.2537853717803955,9.854534149169922
0.1212499,-0.12210428714752197,-0.2561795711517334,9.854534149169922
0.1237499,-0.12689268589019775,-0.2513911724090576,9.854534149169922
0.1262499,-0.12689268589019775,-0.2537853717803955,9.847352027893066
0.1287499,-0.13168109953403473,-0.2561795711517334,9.84495735168457
0.1312499,-0.13168109953403473,-0.2585737705230713,9.840168952941895
0.1337499,-0.13407529890537262,-0.26815059781074524,9.837775230407715
0.1362499,-0.13407529890537262,-0.26815059781074524,9.840168952941895
0.1387499,-0.1364694982767105,-0.26815059781074524,9.840168952941895
0.1412499,-0.1388636976480484,-0.26096799969673157,9.84495735168457
0.1437499,-0.1388636976480484,-0.2513911724090576,9.84256362915039
0.1462499,-0.1412578970193863,-0.24660277366638184,9.84495735168457
0.1487499,-0.1412578970193863,-0.24181437492370605,9.847352027893066
0.1512499,-0.1388636976480484,-0.24181437492370605,9.854534149169922
0.1537499,-0.1364694982767105,-0.24660277366638184,9.859322547912598
