time,rms,crest_factor,total_fft_energy
0.02490372,0.07242977,2.20228648,1.46247253
0.02739409,0.08367822,2.27338177,1.65020531
0.02988446,0.09051999,2.10155288,1.74244304
0.03237483,0.10367134,2.18847111,2.18818092
0.03486521,0.13799082,2.95664917,3.84351805
0.03735558,0.16062218,2.54006287,5.32540127
0.03984595,0.16537504,2.46706181,5.60031381
0.04233632,0.16484948,2.47492715,5.84369366
0.04482669,0.27123692,3.55260133,16.12712516
0.04731706,0.34093312,2.82635093,24.31236248
0.04980744,0.38436554,2.50697978,33.49474675
0.05229781,0.40552190,2.37618893,37.31837335
0.05478818,0.47313495,2.31697044,46.29681359
0.05727855,0.54327100,2.19843908,60.19813894
0.05976892,0.56797119,2.10283237,67.57292382
0.06225930,0.60362892,1.97861330,77.67144065
0.06474967,0.68008960,2.06095014,104.25519594
0.06724004,0.76578072,2.06286544,136.72124855
0.06973041,0.77961926,2.02624880,145.79075762
0.07222078,1.10900802,3.18059400,304.46276366
0.07471115,1.11004056,3.17763547,307.08059098
0.07720153,1.24614829,2.83056542,342.50951250
0.07969190,1.71829480,3.08067208,607.53131924
0.08218227,2.73787144,3.48269589,1535.49393103
0.08467264,2.88058220,3.31015501,1727.61940813
0.08716301,3.17839981,2.99999188,2204.25697183
0.08965339,3.21024295,2.97023426,2224.26260279
0.09214376,3.22110481,2.96021836,2213.45195090
0.09463413,3.33634625,2.85796883,2351.95301824
0.09712450,3.40628029,2.79929213,2370.79530532
0.09961487,3.60961586,2.64160342,2672.09483330
0.10210524,3.70357040,2.57458954,2767.01892250
0.10459562,3.83965827,2.48333913,3051.96679928
0.10708599,3.89590371,2.44748698,3132.09220184
0.10957636,3.90113369,2.44420580,3106.46818193
0.11206673,3.89826384,2.44600520,3106.63729038
0.11455710,3.97471292,2.39895907,3172.36918914
0.11704748,3.98314967,2.39387781,3214.44807909
0.11953785,3.98705715,2.39153171,3214.29146441
0.12202822,3.91413315,2.43608821,3171.36297501
0.12451859,3.91691437,2.43435845,3176.95264336
0.12700896,3.87555328,2.46033867,3065.63049429
0.12949933,3.69043321,2.58375455,2828.50475315
0.13198971,3.01341102,1.99730039,1863.59252365
0.13448008,2.88488232,2.08628511,1761.47907681
0.13697045,2.56048683,2.10995365,1448.65076022
0.13946082,2.52080498,2.14316799,1377.04272661
0.14195119,2.50675371,2.15518123,1348.34561053
0.14444157,2.34525658,2.30358954,1148.99935329
0.14693194,2.23355317,2.41879558,1024.09381463
0.14942231,1.88102967,2.47833491,713.20928420
0.15191268,1.68345256,2.76920277,568.96126156
0.15440305,1.32216668,2.83016677,378.53334026
0.15689342,1.11462568,3.35713797,297.59049286
0.15938380,1.08481150,3.44940314,275.64811908
0.16187417,1.07600359,3.47763913,267.13546377
0.16436454,0.67675513,2.89490223,109.44228700
0.16685491,0.51626715,1.98646435,59.02797505
0.16934528,0.46289146,2.20389247,48.49072170
0.17183566,0.41073282,2.48376308,35.63619222
0.17432603,0.38160087,2.67337702,30.75571185
0.17681640,0.38149615,2.67411087,30.77629925
0.17930677,0.38091663,2.67817925,30.69047474
0.18179714,0.37152375,2.74588908,28.57059809
0.18428752,0.29359892,3.22318602,19.23139003
0.18677789,0.20352859,2.99110269,9.31611527
0.18926826,0.19602338,3.10562393,8.39157842
0.19175863,0.19652423,3.09770916,8.43718729
0.19424900,0.14630748,2.87843154,4.44324223
0.19673937,0.13731066,3.06703129,3.93167306
0.19922975,0.09998389,2.33783801,2.00571908
0.20172012,0.10146418,2.30373064,2.05949345
0.20421049,0.09784187,2.38901950,1.93127004
0.20670086,0.09893083,2.36272302,2.02785482
0.20919123,0.08824724,1.83732576,1.84447565
0.21168161,0.09232663,1.75614481,2.16988679
0.21417198,0.09422761,1.72071565,2.20736194
0.21666235,0.09294789,1.74440670,2.33748011
0.21915272,0.11709164,2.80537063,3.15366086
0.22164309,0.12356165,2.65847417,3.18678481
0.22413346,0.12595087,2.60804441,3.39341508
0.22662384,0.12749842,2.57638843,3.51251176
0.22911421,0.12807635,2.56476275,3.51064246
0.23160458,0.12757896,2.57476201,3.50281936
0.23409495,0.13242869,2.48047045,3.81773434
0.23658532,0.13989917,2.34801574,4.08919489
0.23907570,0.14087765,2.33170742,4.12545004
0.24156607,0.14258553,2.30377835,4.16866056
0.24405644,0.14541313,2.25898064,4.30532837
0.24654681,0.15004555,2.18923817,4.62639408
0.24903718,0.15023339,2.18650104,4.62601194
0.25152755,0.15253621,2.15349160,4.91221428
0.25401793,0.15401005,2.13288322,4.96951627
0.25650830,0.15138799,2.16982508,4.99675998
0.25899867,0.14904955,2.20386747,4.92814320
0.26148904,0.14821098,2.21633685,4.89975316
0.26397941,0.15436168,2.12802454,5.17002826
0.26646979,0.22503301,3.26662711,10.12969152
0.26896016,0.21511870,3.41717821,9.50046659
0.27145053,0.21309641,3.44960730,9.46564586
0.27394090,0.22418672,3.27895846,10.29205833
0.27643127,0.22597646,3.25298909,10.32569315
0.27892164,0.22632884,3.24792436,10.37334580
0.28141202,0.26302826,2.79475268,14.53478254
0.28390239,0.32720141,2.71109150,23.95226333
0.28639276,0.32412719,2.73680516,23.94970023
0.28888313,0.33053988,2.68370932,23.78553243
0.29137350,0.39591863,2.48169280,32.32224214
0.29386388,0.42618077,2.30547336,36.34463793
0.29635425,0.50242162,2.39553783,51.28101769
0.29884462,0.50871437,2.36590526,52.68032609
0.30133499,0.51424242,2.34047204,54.25821328
0.30382536,0.57157249,2.10571714,68.48663074
0.30631573,0.58165951,2.06920022,69.91629546
0.30880611,0.60012670,2.00552649,76.64381243
0.31129648,0.60074216,2.00347183,76.73960776
0.31378685,0.60962232,1.97428796,80.17240547
0.31627722,0.74140229,2.73147894,126.38318894
0.31876759,0.75898088,2.66821574,128.27366769
0.32125797,0.89383430,2.36757387,192.87673278
0.32374834,0.90513195,2.33802234,201.37001185
0.32623871,0.90539302,2.33734818,201.76428944
0.32872908,0.95043658,2.22657543,226.21468294
0.33121945,0.96096661,2.20217717,227.26628943
0.33370982,1.02922363,2.05613112,262.86011660
0.33620020,1.11078740,1.90515191,321.48801326
0.33869057,1.19465528,1.77140533,387.41102631
0.34118094,1.33665893,2.13638025,489.81524958
0.34367131,1.32664676,2.15250346,494.13250542
0.34616168,1.30465742,2.18878282,453.93420408
0.34865206,1.30862581,2.18214536,459.47199459
0.35114243,1.31604389,2.16984536,448.57899682
0.35363280,1.29199484,2.21023464,419.48643608
0.35612317,1.37954661,2.06996394,507.31921331
0.35861354,1.37375277,2.07869408,491.42570531
0.36110391,1.38708417,2.05871554,518.89753221
0.36359429,1.43641054,1.98801920,562.59894359
0.36608466,1.37672832,2.07420135,479.54535261
0.36857503,1.48362925,1.92474754,598.57685896
0.37106540,1.47598395,1.93471735,552.30638359
0.37355577,1.63970677,1.99865665,713.57058598
0.37604615,1.63930026,1.99915227,712.75105404
0.37853652,1.62873239,2.01212357,698.13967900
0.38102689,1.66170862,1.97219344,741.58256414
0.38351726,1.76179834,1.86015094,707.60410436
0.38600763,1.99991245,2.31342773,924.66701445
0.38849800,1.97984369,2.33687787,868.03782856
0.39098838,1.91496777,2.41604740,800.63093452
0.39347875,1.92026717,2.40937979,800.53293363
0.39596912,1.92296004,2.40600575,800.25147876
0.39845949,1.94020181,2.38462457,818.97112165
0.40094986,1.93401957,2.39224721,821.63201206
0.40344024,1.93480754,2.39127293,824.35488066
0.40593061,1.87128037,2.47245308,750.64096393
0.40842098,1.86985961,2.47433170,753.75351518
0.41091135,1.87117351,2.47259427,737.86809904
0.41340172,1.86499696,2.48078308,731.93867754
0.41589209,1.87624470,2.46591125,737.52998049
0.41838247,1.79716984,2.57441050,666.57402136
0.42087284,1.74230697,2.65547517,641.34562323
0.42336321,1.58284166,2.92300426,526.33535575
0.42585358,1.58743707,2.91454257,533.97066059
0.42834395,1.57396803,2.93948340,528.92520826
0.43083433,1.52819699,3.02752391,487.20356884
0.43332470,1.34829283,3.43148966,381.27208889
0.43581507,0.86485223,2.03612290,151.23617276
0.43830544,0.79621673,2.21164084,132.91988101
0.44079581,0.69426022,2.31793327,106.33586445
0.44328618,0.68172967,2.36053808,104.88075149
0.44577656,0.66327324,2.42622308,97.45744357
0.44826693,0.59825295,2.68991378,76.00589673
0.45075730,0.59841292,2.68919470,76.06695817
0.45324767,0.59911528,2.68604209,76.34367541
0.45573804,0.59603455,2.69992546,76.56399707
0.45822842,0.59566719,2.70159057,75.94555226
0.46071879,0.55940974,2.87669079,65.23812006
0.46320916,0.42918774,2.93323683,37.12469364
0.46569953,0.32398331,2.85257721,21.61712633
0.46818990,0.24954233,2.19684073,14.23534471
0.47068027,0.23498228,2.33296213,13.47362693
0.47317065,0.22098639,2.48071729,11.66352778
0.47566102,0.18448173,1.99663444,7.86318927
0.47815139,0.16524335,1.86211167,6.02794972
0.48064176,0.15409618,1.90280801,4.94544572
0.48313213,0.15844347,1.85059979,5.06964569
0.48562251,0.16113669,1.81966907,5.21752987
0.48811288,0.14958311,1.86460921,4.48138987
0.49060325,0.14495971,1.92407968,4.22198225
0.49309362,0.14092299,1.97919479,3.99693740
0.49558399,0.14478496,1.92640207,4.20005276
0.49807436,0.14024120,1.98881676,3.93571720
0.50056474,0.13784198,2.02343323,3.80184805
0.50305511,0.12657430,1.68350591,3.23846002
