time,x,y,z
0.00000000,-0.45489833,-0.28490999,9.90481281
0.00249034,-0.45250413,-0.23702596,9.91917801
0.00498068,-0.45729253,-0.28251579,9.85214043
0.00747102,-0.43335050,-0.27533320,9.78989029
0.00996136,-0.41180268,-0.31124622,9.79707336
0.01245170,-0.43574470,-0.32321724,9.74918938
0.01494203,-0.41659111,-0.30645782,9.77552509
0.01743237,-0.43574470,-0.31124622,9.86889935
0.01992271,-0.45729253,-0.28969839,9.85692883
0.02241305,-0.41180268,-0.25139117,9.89044762
0.02490339,-0.44771573,-0.29688102,9.89523602
0.02739373,-0.41419691,-0.27054480,9.79707336
0.02988407,-0.45010993,-0.32561144,9.78031349
0.03237441,-0.48362875,-0.35194764,9.75876617
0.03486475,-0.49081135,-0.34955344,9.75876617
0.03735509,-0.45762296,-0.41296037,9.50043621
0.03984543,-0.40851875,-0.39656000,9.70917038
0.04233576,-0.18950893,-0.27942928,9.66771758
0.04482610,-0.32909968,-0.28333128,10.00310364
0.04731644,-0.60341821,-0.39894815,10.03470213
0.04980678,-0.50430819,-0.24752461,9.82677283
0.05229712,-0.44363293,0.04610290,9.51036625
0.05478746,-0.26759984,-0.24013291,9.44482693
0.05727780,-0.44225311,-0.32517684,9.65795271
0.05976814,-0.25040160,-0.23127128,9.63445669
0.06225848,-0.51056720,-0.43571041,10.11370870
0.06474882,-0.74051880,-0.43903879,10.02892084
0.06723916,-0.52428499,-0.42550469,10.09299851
0.06972949,-0.40448741,-0.22021611,9.87343794
0.07221983,-0.16564738,-0.31732387,9.78203151
0.07471017,-0.42196933,-0.29289585,9.94766985
0.07720051,-0.28383618,-0.42560651,9.88646327
0.07969085,-0.60644316,-0.33831484,9.92494315
0.08218119,-0.72025081,-0.45280304,9.79785494
0.08467153,-0.60582941,-0.28706774,9.84246920
0.08716187,-0.29788773,0.10523119,9.99330075
0.08965221,-0.20653195,-0.05680413,10.00562569
0.09214255,-0.45674114,-0.29640202,10.54218046
0.09463288,-0.50935433,-1.03728727,10.35263311
0.09712322,-0.54049639,-0.82668299,9.60491284
0.09961356,-0.52301298,-0.92473702,9.14517572
0.10210390,-0.54212644,-0.51357530,9.11859112
0.10459424,-0.36235500,0.61617827,10.61704034
0.10708458,-0.34637644,0.25092586,10.40200311
0.10957492,-0.40574910,0.66121015,10.93528568
0.11206526,-0.20824867,-0.16005862,9.99706889
0.11455560,-0.27106359,-0.53710363,8.59660589
0.11704594,-0.90190238,-1.49541760,9.15791975
0.11953628,-0.66831631,-0.31459117,9.90421610
0.12202661,-0.62087948,0.06683099,10.13890334
0.12451695,0.12183333,0.74907535,10.72116875
0.12700729,0.06761840,1.04990000,9.70782052
0.12949763,-0.12464289,-0.50228292,8.94179553
0.13198797,-0.01523018,-1.23386423,8.60925416
0.13447831,-0.50621190,-0.97412344,9.54990780
0.13696865,-0.57687635,-1.70029827,10.45037827
0.13945899,-0.49020912,-0.91032173,11.83954874
0.14194933,-0.82727278,-1.14817707,11.58158708
0.14443967,-0.72326256,-0.59248520,9.73387054
0.14693001,-0.48452029,0.71912793,8.38213820
0.14942034,-0.57735230,1.16297338,8.14564438
0.15191068,-0.01038313,1.48495209,8.13732935
0.15440102,-0.48061693,0.36413496,9.31826264
0.15689136,-0.53540869,-1.45495530,10.28764669
0.15938170,-0.63638756,-1.43009461,11.35179828
0.16187204,-0.78244020,-1.59605523,11.22888509
0.16436238,-0.71019298,-1.04251923,11.13725731
0.16685272,-0.42362951,-0.45599441,9.78673892
0.16934306,-0.45804681,0.10341888,9.73377822
0.17183340,-0.37178970,0.69824781,8.63752851
0.17432374,-0.53512432,0.92767374,8.72247371
0.17681407,-0.69314305,-0.03269002,8.58756443
0.17930441,-0.54960592,-0.17351484,9.70970293
0.18179475,-0.49425351,-0.43292911,9.60264643
0.18428509,-0.02810864,0.22652840,10.47256525
