time,x,y,z
48.0787499,-0.3758896589279175,-0.150834709405899,9.84495735168457
48.0812499,-0.2561795711517334,-0.2466027736663818,9.806650161743164
48.0837499,-0.3423708379268646,-0.2633621990680694,9.749189376831056
48.0862499,-0.4692635238170624,-0.3256114423274994,9.730035781860352
48.0887499,-0.3088520169258117,-0.3064578175544739,9.813833236694336
48.0912499,-0.1747767180204391,-0.332794040441513,9.888052940368652
48.0937499,-0.1915361285209655,-0.4333505034446716,9.840168952941896
48.0962499,-0.3232172429561615,-0.3208230137825012,9.821015357971191
48.0987499,-0.5674257874488831,-0.3543418645858764,9.90241813659668
48.1012499,-0.42377370595932,-0.150834709405899,9.782708168029783
48.1037499,-0.2896983921527862,-0.241814374923706,9.821015357971191
48.1062499,-0.3160346150398254,-0.2346317619085312,9.806650161743164
48.1087499,-0.363918662071228,-0.2873041927814483,9.765948295593262
48.1112499,-0.2801215946674347,-0.2561795711517334,9.959878921508787
48.1137499,-0.2106897532939911,-0.2274491637945175,9.816226959228516
48.1162499,-0.1244984865188598,-0.3208230137825012,9.785101890563965
48.1187499,-0.2920926213264465,-0.3016694188117981,9.68694019317627
48.1212499,-0.5195417404174805,-0.3471592366695404,9.718064308166504
48.1237499,-0.3734954595565796,-0.272938996553421,9.768342971801758
48.1262499,-0.3112462162971496,-0.3112462162971496,9.828198432922363
48.1287499,-0.2968810200691223,-0.3280056416988373,9.904812812805176
48.1312499,-0.4118026793003082,-0.2944868206977844,9.847352027893066
48.1337499,-0.2513911724090576,-1.3934253454208374,10.15141487121582
48.1362499,-0.2059013396501541,-1.1468225717544556,10.862493515014648
48.1387499,1.0438719987869265,0.4453215301036834,9.69651699066162
48.1412499,0.0526724383234977,-2.6791117191314697,10.754754066467283
48.1437499,0.9888052940368652,0.912190854549408,7.793126583099365
48.1462499,0.2274491637945175,-3.1938650608062744,10.285490036010742
48.1487499,0.035913024097681,-0.727837324142456,7.599195957183838
48.1512499,0.2896983921527862,0.9361328482627868,9.950302124023438
48.1537499,-0.0622492432594299,-1.680729627609253,5.398924827575684
48.1562499,0.7661445140838623,2.8874073028564453,8.027758598327637
48.1587499,0.9385270476341248,-2.626439332962036,7.51779317855835
48.1612499,2.097320795059204,-1.3407529592514038,11.154585838317873
48.1637499,0.4477157294750213,-1.455674648284912,15.452178001403809
48.1662499,2.365471363067627,-0.1580173075199127,16.244659423828125
48.1687499,-0.4118026793003082,-1.987187385559082,15.148114204406738
48.1712499,1.3503297567367554,0.6823474764823914,11.626243591308594
48.1737499,-0.6751648783683777,-2.815581083297729,10.429142951965332
48.1762499,-1.5203180313110352,-0.0814028605818748,6.435614109039307
48.1787499,-1.0797849893569946,-2.4660277366638184,8.252813339233398
48.1812499,-0.5674257874488831,-0.3351882398128509,6.797138690948486
48.1837499,-0.4932055473327636,-2.985569477081299,8.89445972442627
48.1862499,0.2513911724090576,-1.4628572463989258,9.428366661071776
48.1887499,-1.965639591217041,-1.6687586307525637,11.372458457946776
48.1912499,-4.467580318450928,2.169146776199341,9.837775230407717
48.1937499,-6.866570472717285,2.655169725418091,7.299921035766602
48.1962499,-7.357381820678711,5.504269599914551,4.393360137939453
48.1987499,-8.015787124633789,1.6543933153152466,3.3446998596191406
48.2012499,-4.367023944854736,-0.7110779285430908,4.862623691558838
48.2037499,-0.6224924325942993,-3.363853454589844,9.23443603515625
48.2062499,2.391807556152344,-5.796362400054932,11.37006378173828
48.2087499,4.833893299102783,-4.10366153717041,13.041216850280762
48.2112499,4.685452938079834,-2.4588451385498047,12.978967666625977
48.2137499,3.3734302520751958,-1.2330138683319092,11.638214111328123
48.2162499,1.8507179021835327,0.42377370595932,10.881647109985352
48.2187499,0.6344634294509888,1.4460978507995603,10.424354553222656
48.2212499,-0.1963245421648025,1.6950948238372805,10.21845245361328
48.2237499,-0.5841852426528931,1.6663644313812256,10.160991668701172
48.2262499,-0.5889736413955688,1.139639973640442,10.08437728881836
48.2287499,-0.4501099288463592,0.3711012601852417,9.674968719482422
48.2312499,-0.1388636976480484,-0.1939303427934646,9.493009567260742
48.2337499,0.1675941199064254,-0.7422025203704834,9.272743225097656
48.2362499,0.3471592366695404,-0.9983820915222168,9.493009567260742
48.2387499,0.3184288144111633,-1.0271124839782717,9.6989107131958
48.2412499,0.1340752989053726,-0.9217676520347596,9.8784761428833
48.2437499,-0.1699883192777633,-0.751779317855835,10.007762908935549
48.2462499,-0.4620809257030487,-0.5219359993934631,10.046070098876951
48.2487499,-0.6200982332229614,-0.3902548849582672,10.002974510192873
48.2512499,-0.6536170840263367,-0.2681505978107452,9.943120002746582
48.2537499,-0.4812345504760742,-0.2250549644231796,9.830592155456545
48.2562499,-0.3184288144111633,-0.241814374923706,9.770736694335938
48.2587499,-0.1340752989053726,-0.2489969730377197,9.682151794433594
48.2612499,-0.1125274822115898,-0.2992752194404602,9.718064308166504
48.2637499,-0.1604115068912506,-0.3280056416988373,9.74679470062256
48.2662499,-0.272938996553421,-0.2825157940387726,9.80904483795166
48.2687499,-0.3758896589279175,-0.2968810200691223,9.825803756713867
48.2712499,-0.4381389021873474,-0.237025961279869,9.921571731567385
48.2737499,-0.4189853072166443,-0.2394201755523681,9.904812812805176
48.2762499,-0.3854664862155914,-0.2489969730377197,9.950302124023438
48.2787499,-0.2849099934101105,-0.2777273952960968,9.904812812805176
48.2812499,-0.1963245421648025,-0.304063618183136,9.856928825378418
48.2837499,-0.1364694982767105,-0.332794040441513,9.830592155456545
48.2862499,-0.1436520963907241,-0.332794040441513,9.780313491821287
48.2887499,-0.2322375625371933,-0.3567360639572143,9.782708168029783
48.2912499,-0.3375824391841888,-0.3184288144111633,9.801861763000488
48.2937499,-0.4357447028160095,-0.304063618183136,9.794678688049316
48.2962499,-0.4596867263317108,-0.2825157940387726,9.821015357971191
48.2987499,-0.4189853072166443,-0.272938996553421,9.818621635437012
48.3012499,-0.3136404156684875,-0.2801215946674347,9.818621635437012
