time,x,y,z
34.6262499,-0.3806780576705932,-0.1915361285209655,9.593565940856934
34.628749899999995,-0.3591302633285522,-0.2968810200691223,9.830592155456545
34.6312499,-0.507570743560791,-0.48602294921875,9.83538055419922
34.6337499,-0.5985504388809204,-0.4022258818149566,9.77791976928711
34.6362499,-0.4812345504760742,-0.4285621047019958,10.156203269958496
34.6387499,-0.2920926213264465,-0.2202665507793426,10.189722061157228
34.6412499,-0.2920926213264465,-0.3303998410701751,10.280701637268066
34.6437499,-0.3926490843296051,-0.2130839526653289,10.20887565612793
34.6462499,-0.4764461517333984,-0.3687070608139038,9.84256362915039
34.6487499,-0.3184288144111633,-0.1364694982767105,9.818621635437012
34.6512499,-0.2466027736663818,-0.1723825186491012,9.622296333312988
34.6537499,-0.3902548849582672,-0.3998316824436188,9.375694274902344
34.6562499,-0.5171475410461426,-0.181959331035614,9.351752281188965
34.6587499,-0.5195417404174805,-0.5027823448181152,9.497797966003418
34.6612499,-0.3591302633285522,-0.2011129409074783,9.710882186889648
34.6637499,-0.3280056416988373,-0.3878606855869293,9.971850395202637
34.6662499,-0.4836287498474121,-0.4620809257030487,10.041281700134276
34.6687499,-0.6129156351089478,-0.3399766385555267,9.959878921508787
34.6712499,-0.4357447028160095,-0.363918662071228,10.273519515991213
34.6737499,-0.2753331959247589,-0.1388636976480484,10.213664054870604
34.6762499,-0.2825157940387726,-0.3351882398128509,10.170568466186523
34.6787499,-0.3806780576705932,-0.1340752989053726,10.029311180114746
34.6812499,-0.5099649429321289,-0.3519476354122162,9.603142738342283
34.683749899999995,-0.3208230137825012,-0.1005564704537391,9.641449928283691
34.6862499,-0.3112462162971496,-0.2322375625371933,9.481039047241213
34.6887499,-0.4022258818149566,-0.4309563040733337,9.390059471130373
34.691249899999995,-0.5315127968788147,-0.237025961279869,9.387664794921877
34.6937499,-0.5051765441894531,-0.5410895943641663,9.674968719482422
34.6962499,-0.3543418645858764,-0.2226607650518417,9.83298683166504
34.6987499,-0.3615244626998901,-0.4429273009300232,10.11789608001709
34.7012499,-0.4788403511047363,-0.4118026793003082,10.11789608001709
34.7037499,-0.5889736413955688,-0.2657563984394073,10.031704902648926
34.7062499,-0.4955997467041015,-2.039859771728516,9.32302188873291
34.7087499,0.1484405100345611,-1.036689281463623,10.879252433776855
34.7112499,-0.569819986820221,-1.7070658206939695,9.287108421325684
34.7137499,-1.2306196689605713,-0.790086567401886,12.799402236938477
34.7162499,-1.400607943534851,0.6272808313369751,10.795455932617188
34.7187499,-1.1324573755264282,-0.3734954595565796,11.712434768676758
34.7212499,0.4213795065879822,0.9002198576927185,8.054094314575195
34.7237499,-0.0742202550172805,-0.1005564704537391,6.354211330413818
34.7262499,-1.295263171195984,0.727837324142456,6.04775333404541
34.7287499,-2.4157495498657227,0.5793967843055725,6.234501361846924
34.7312499,-1.9632453918457031,-0.2944868206977844,7.922413349151611
34.7337499,-0.5722141861915588,0.4070142805576324,9.66299819946289
34.7362499,0.7374141216278076,-0.933738648891449,12.239158630371094
34.7387499,0.0311246216297149,-0.4094084799289703,10.378864288330078
34.7412499,0.7206547260284424,-2.932897090911865,16.448165893554688
34.7437499,-0.3519476354122162,-0.5363011956214905,11.192893028259276
34.746249899999995,1.908178806304932,3.3734302520751958,10.1753568649292
34.7487499,1.039083480834961,5.770026206970215,8.834604263305664
34.7512499,0.828393816947937,6.75883150100708,6.54574728012085
34.753749899999995,0.2011129409074783,4.3191399574279785,7.783549785614014
34.7562499,-1.0247182846069336,-1.498770236968994,12.140996932983398
34.7587499,-1.3694833517074585,-1.908178806304932,10.38844108581543
34.7612499,-0.7422025203704834,-7.297526836395264,16.000450134277344
34.7637499,0.4716577231884002,-2.7964274883270264,8.643068313598633
34.7662499,0.5913678407669067,-4.594472885131836,12.15057373046875
34.7687499,1.8507179021835327,-1.216254472732544,5.295974254608154
34.7712499,-0.5051765441894531,-2.382230758666992,7.208941459655762
34.7737499,-0.8451532125473022,0.8667010068893433,6.8043212890625
34.7762499,-0.8834604024887085,-4.812345504760742,9.29429054260254
34.7787499,-1.2210428714752195,0.1675941199064254,11.161767959594728
34.7812499,1.3407529592514038,-0.4165911078453064,10.862493515014648
34.7837499,0.7134721279144287,0.0239420160651206,9.107542991638184
34.7862499,0.7661445140838623,0.3615244626998901,10.429142951965332
34.7887499,0.811634361743927,-1.429338455200195,8.542511940002441
34.7912499,-0.2537853717803955,-1.5753847360610962,13.15853214263916
34.7937499,0.0742202550172805,-1.259350061416626,12.18409252166748
34.7962499,-0.2633621990680694,0.2633621990680694,11.291055679321287
34.7987499,0.2657563984394073,0.9768342971801758,7.826645374298096
34.8012499,-0.1221042871475219,0.4764461517333984,5.307945251464844
34.8037499,-0.5291185975074768,-0.304063618183136,6.141127586364746
34.8062499,-0.7254431247711182,0.5650315880775452,7.572859764099121
34.808749899999995,-0.7254431247711182,-1.7070658206939695,10.651803016662598
34.8112499,-0.8954314589500427,0.5985504388809204,11.408370971679688
34.8137499,-0.454898327589035,-0.9217676520347596,11.353304862976074
34.816249899999995,-0.5291185975074768,-0.6033388376235962,10.656591415405272
34.8187499,-0.6248866319656372,-0.9888052940368652,10.156203269958496
34.8212499,-0.9169792532920836,-0.7733271718025208,9.919178009033203
34.8237499,-1.0654197931289673,-0.6847416758537292,9.885659217834473
34.8262499,-1.0678139925003052,-0.4764461517333984,9.727641105651855
34.8287499,-1.0678139925003052,-0.3495534360408783,9.576807022094728
34.8312499,-0.9600749015808104,-0.241814374923706,9.612719535827637
34.8337499,-0.8403648138046265,-0.2298433631658554,9.730035781860352
34.8362499,-0.6823474764823914,-0.1939303427934646,9.830592155456545
34.8387499,-0.507570743560791,-0.2513911724090576,9.837775230407717
34.8412499,-0.3232172429561615,-0.332794040441513,9.813833236694336
34.8437499,-0.1771709322929382,-0.3806780576705932,9.768342971801758
34.8462499,-0.1077390760183334,-0.4261679053306579,9.864110946655272
34.8487499,-0.1316810995340347,-0.3830722570419311,9.921571731567385
34.8512499,-0.2489969730377197,-0.3519476354122162,9.904812812805176
34.8537499,-0.3926490843296051,-0.2992752194404602,9.818621635437012
34.8562499,-0.5051765441894531,-0.2561795711517334,9.765948295593262
34.8587499,-0.5530605912208557,-0.2130839526653289,9.725247383117676
34.8612499,-0.5386953949928284,-0.2346317619085312,9.72285270690918
34.8637499,-0.454898327589035,-0.2513911724090576,9.74440097808838
34.8662499,-0.3615244626998901,-0.272938996553421,9.80904483795166
34.8687499,-0.2657563984394073,-0.2944868206977844,9.8784761428833
34.871249899999995,-0.2489969730377197,-0.2944868206977844,9.92396640777588
34.8737499,-0.237025961279869,-0.2944868206977844,9.92636013031006
34.8762499,-0.2968810200691223,-0.2992752194404602,9.87608242034912
34.878749899999995,-0.3423708379268646,-0.3064578175544739,9.86650562286377
34.8812499,-0.3998316824436188,-0.2753331959247589,9.782708168029783
34.8837499,-0.4261679053306579,-0.3064578175544739,9.785101890563965
34.8862499,-0.4525041282176971,-0.2920926213264465,9.720458984375
34.8887499,-0.4405331015586853,-0.3160346150398254,9.758766174316406
34.8912499,-0.4333505034446716,-0.3232172429561615,9.77791976928711
34.8937499,-0.4141969084739685,-0.3112462162971496,9.813833236694336
34.8962499,-0.3974374830722809,-0.2944868206977844,9.821015357971191
34.8987499,-0.3806780576705932,-0.3112462162971496,9.840168952941896
34.9012499,-0.3591302633285522,-0.3112462162971496,9.849745750427246
34.9037499,-0.3543418645858764,-0.3303998410701751,9.856928825378418
34.9062499,-0.3160346150398254,-0.3375824391841888,9.854534149169922
34.9087499,-0.3136404156684875,-0.3375824391841888,9.83538055419922
34.9112499,-0.2825157940387726,-0.3208230137825012,9.825803756713867
