time,rms,crest_factor,total_fft_energy
0.78448153,0.59111149,2.19403422,73.73137113
0.78697195,0.65583295,2.07072793,96.79371474
0.78946237,0.64682101,2.09957869,92.64298514
0.79195279,0.58442616,2.32373514,72.98626726
0.79444320,0.56636227,2.39784969,68.07402473
0.79693362,0.53972515,2.51619105,60.28275966
0.79942404,0.64216482,2.42385315,88.63896602
0.80191446,0.61476253,2.53189345,83.97378709
0.80440488,0.66992537,2.32341284,104.68485253
0.80689529,0.70561555,2.20589416,120.63804999
0.80938571,0.68250030,2.28060443,123.66592572
0.81187613,0.70419392,2.21034741,123.05895960
0.81436655,0.94817225,3.02418080,232.12216494
0.81685696,1.19621997,2.72857697,337.49756152
0.81934738,1.25210195,2.60679913,391.65561990
0.82183780,1.35774297,2.40397361,444.70010684
0.82432822,1.44940304,2.25194661,454.54648195
0.82681863,1.59645438,2.04451710,558.82843432
0.82930905,1.64146926,1.98844922,566.33349850
0.83179947,1.65290911,1.97468708,582.66883173
0.83428989,1.69647594,1.92397557,605.39003360
0.83678030,1.73121463,1.88536892,636.49684983
0.83927072,1.82669019,1.78682641,698.53808935
0.84176114,1.82879110,1.78477371,701.94618340
0.84425156,1.85305116,1.76140753,719.96361197
0.84674197,1.97781554,1.65029458,788.59749267
0.84923239,2.05457712,1.58863750,853.77747666
0.85172281,2.08481296,1.56559764,873.85595765
0.85421323,2.06930956,1.57732721,858.54724556
0.85670364,2.05803023,1.58597197,848.28521726
0.85919406,2.05738659,1.58646814,846.88016854
0.86168448,2.04794268,1.59378399,840.76323527
0.86417490,1.94507023,1.67807733,764.55479561
0.86666531,1.80309553,1.71806954,676.43324690
0.86915573,1.76516327,1.75498978,658.87116922
0.87164615,1.68414739,1.83941354,587.15029798
0.87413657,1.60162433,1.93418859,519.65698489
0.87662698,1.45331144,2.13157580,425.72795961
0.87911740,1.39753874,2.21664232,391.53640720
0.88160782,1.38383298,2.23859639,386.03104273
0.88409824,1.31801926,2.35037803,354.04488416
0.88658865,1.23549076,2.50737894,322.47600626
0.88907907,1.08986826,2.84240179,269.64749995
0.89156949,1.08344890,2.85924285,270.00887311
0.89405991,1.02974071,3.00837239,236.00847946
0.89655033,0.76192808,3.85188291,124.28986205
0.89904074,0.38809025,4.09851941,31.13229528
0.90153116,0.15693236,2.29205126,5.18583669
0.90402158,0.13524356,2.16166964,4.09420822
0.90651200,0.12246315,1.98804529,3.30844569
0.90900241,0.12114170,1.89744799,3.23230012
0.91149283,0.12079476,1.90289768,3.21066929
0.91398325,0.11946152,1.92413493,3.09744764
0.91647367,0.12148453,1.89209342,3.17007831
0.91896408,0.11724438,1.96052107,3.02376994
0.92145450,0.11878857,1.93503522,3.07263725
0.92394492,0.11817920,1.94501295,3.06334450
0.92643534,0.11815566,1.94540047,3.05946397
0.92892575,0.11731227,1.95938647,2.88924012
0.93141617,0.11924867,1.92756933,3.00319011
0.93390659,0.11681802,1.96767651,2.85946672
0.93639701,0.11449915,2.00752654,2.69713030
0.93888742,0.10515121,2.18599559,2.23895786
0.94137784,0.10027533,2.29228931,2.01266957
0.94386826,0.09978080,2.30365036,1.99348794
0.94635868,0.10178168,2.25836401,2.08815015
0.94884909,0.10302356,2.23114086,2.18952150
0.95133951,0.10074884,2.28151577,2.14695836
0.95382993,0.10058174,2.28530629,2.14347707
0.95632035,0.09676176,2.37552591,1.92993313
0.95881076,0.08482712,1.68409895,1.44999280
0.96130118,0.08119977,1.75933086,1.32865664
0.96379160,0.08115365,1.76033084,1.32793825
0.96628202,0.07531389,1.88103266,1.16678002
0.96877243,0.07165050,1.97720739,1.05014287
0.97126285,0.07351295,1.92711474,1.09770082
0.97375327,0.07889787,1.79558583,1.27238460
0.97624369,0.08934854,2.10032166,1.61198064
0.97873410,0.09042653,2.07528339,1.65578600
0.98122452,0.14547619,3.61511491,4.35731183
0.98371494,0.17904853,2.93726587,6.59655946
0.98620536,0.19712571,2.66790745,8.36075727
0.98869578,0.20617978,2.55075028,9.36199136
0.99118619,0.21506813,2.44533270,10.56181485
0.99367661,0.22062349,2.38375860,11.23411309
0.99616703,0.23512828,2.23670730,13.19630948
