time,rms,total_fft_energy
0.02624990,0.01120730,0.02512072
0.02874990,0.01115810,0.02490066
0.03124990,0.01089375,0.02373476
0.03374990,0.00983816,0.01935790
0.03624990,0.00850958,0.01448258
0.03874990,0.00686610,0.00942866
0.04124990,0.00543607,0.00591018
0.04374990,0.00461976,0.00426843
0.04624990,0.00419836,0.00352524
0.04874990,0.00412060,0.00339586
0.05124990,0.00410322,0.00336729
0.05374990,0.00416310,0.00346629
0.05624990,0.00465893,0.00434113
0.05874990,0.00541127,0.00585637
0.06124990,0.00588512,0.00692692
0.06374990,0.00622320,0.00774564
0.06624990,0.00633474,0.00802578
0.06874990,0.00638444,0.00815220
0.07124990,0.00637208,0.00812068
0.07374990,0.00639207,0.00817171
0.07624990,0.00630823,0.00795874
0.07874990,0.00615429,0.00757506
0.08124990,0.00613984,0.00753953
0.08374990,0.00628728,0.00790598
0.08624990,0.00654180,0.00855903
0.08874990,0.00662583,0.00878032
0.09124990,0.00669895,0.00897518
0.09374990,0.00655440,0.00859203
0.09624990,0.00668255,0.00893130
0.09874990,0.00668923,0.00894917
0.10124990,0.00667154,0.00890190
0.10374990,0.00670357,0.00898756
0.10624990,0.00651082,0.00847815
0.10874990,0.00628011,0.00788795
0.11124990,0.00597265,0.00713451
0.11374990,0.00560899,0.00629214
0.11624990,0.00547609,0.00599751
0.11874990,0.00562520,0.00632857
0.12124990,0.00576417,0.00664513
0.12374990,0.00577029,0.00665925
0.12624990,0.00575181,0.00661666
0.12874990,0.00560365,0.00628017
0.13124990,0.00552487,0.00610484
0.13374990,0.00542760,0.00589177
0.13624990,0.00513234,0.00526817
0.13874990,0.00487962,0.00476214
0.14124990,0.00456829,0.00417386
0.14374990,0.00466439,0.00435130
0.14624990,0.00445508,0.00396955
0.14874990,0.00445525,0.00396985
0.15124990,0.00450920,0.00406657
0.15374990,0.00481858,0.00464375
0.15624990,0.00475931,0.00453020
0.15874990,0.00485211,0.00470859
0.16124990,0.00551324,0.00607917
0.16374990,0.00607952,0.00739211
0.16624990,0.00664135,0.00882152
0.16874990,0.00662773,0.00878535
0.17124990,0.00651460,0.00848800
0.17374990,0.00648804,0.00841893
0.17624990,0.00649199,0.00842919
0.17874990,0.00651159,0.00848015
0.18124990,0.00675370,0.00912250
0.18374990,0.00687906,0.00946429
0.18624990,0.00688908,0.00949189
0.18874990,0.00693996,0.00963260
0.19124990,0.00795264,0.01264889
0.19374990,0.00871033,0.01517398
0.19624990,0.00967162,0.01870806
0.19874990,0.01034034,0.02138453
0.20124990,0.01079457,0.02330454
0.20374990,0.01085574,0.02356943
0.20624990,0.01090345,0.02377703
0.20874990,0.01065150,0.02269087
0.21124990,0.01027501,0.02111519
0.21374990,0.01002537,0.02010162
0.21624990,0.00975488,0.01903152
0.21874990,0.00973865,0.01896827
0.22124990,0.00987274,0.01949421
0.22374990,0.00997849,0.01991405
0.22624990,0.01006459,0.02025921
0.22874990,0.01006664,0.02026745
0.23124990,0.00987758,0.01951333
0.23374990,0.00997018,0.01988089
0.23624990,0.01035264,0.02143543
0.23874990,0.01052156,0.02214065
0.24124990,0.00983996,0.01936498
0.24374990,0.00915095,0.01674799
0.24624990,0.00839061,0.01408048
0.24874990,0.00805493,0.01297638
0.25124990,0.00793991,0.01260844
0.25374990,0.00832411,0.01385817
0.25624990,0.00884343,0.01564125
0.25874990,0.00963234,0.01855640
0.26124990,0.00999337,0.01997348
0.26374990,0.00997110,0.01988458
0.26624990,0.00985761,0.01943451
0.26874990,0.00986398,0.01945963
0.27124990,0.01007075,0.02028399
0.27374990,0.01046040,0.02188399
0.27624990,0.01101254,0.02425520
0.27874990,0.01132949,0.02567148
0.28124990,0.01148559,0.02638374
0.28374990,0.01138585,0.02592750
0.28624990,0.01111403,0.02470435
0.28874990,0.01113389,0.02479269
0.29124990,0.01122908,0.02521847
0.29374990,0.01122317,0.02519190
0.29624990,0.01102557,0.02431265
0.29874990,0.01074373,0.02308554
0.30124990,0.01057608,0.02237069
0.30374990,0.01027990,0.02113526
0.30624990,0.00982840,0.01931950
0.30874990,0.00905188,0.01638732
0.31124990,0.00860450,0.01480747
0.31374990,0.00854093,0.01458950
0.31624990,0.00854286,0.01459608
0.31874990,0.00858039,0.01472462
0.32124990,0.00839320,0.01408915
0.32374990,0.00806739,0.01301654
0.32624990,0.00756053,0.01143234
0.32874990,0.00713299,0.01017591
0.33124990,0.00688621,0.00948397
0.33374990,0.00672404,0.00904253
0.33624990,0.00673044,0.00905976
0.33874990,0.00660100,0.00871464
0.34124990,0.00673987,0.00908516
0.34374990,0.00680340,0.00925725
0.34624990,0.00685232,0.00939086
0.34874990,0.00671942,0.00903012
0.35124990,0.00643775,0.00828892
0.35374990,0.00625512,0.00782530
0.35624990,0.00609852,0.00743840
0.35874990,0.00609029,0.00741834
0.36124990,0.00621746,0.00773136
0.36374990,0.00640428,0.00820297
0.36624990,0.00665691,0.00886290
0.36874990,0.00650014,0.00845036
0.37124990,0.00624691,0.00780478
0.37374990,0.00585273,0.00685089
0.37624990,0.00537360,0.00577512
0.37874990,0.00526773,0.00554980
0.38124990,0.00528128,0.00557838
0.38374990,0.00559180,0.00625364
0.38624990,0.00645159,0.00832460
0.38874990,0.00688714,0.00948655
0.39124990,0.00695498,0.00967436
0.39374990,0.00682275,0.00930999
0.39624990,0.00680454,0.00926036
0.39874990,0.00680366,0.00925796
0.40124990,0.00672699,0.00905049
0.40374990,0.00654223,0.00856016
0.40624990,0.00654861,0.00857685
0.40874990,0.00657026,0.00863368
0.41124990,0.00650739,0.00846923
0.41374990,0.00643878,0.00829159
0.41624990,0.00649184,0.00842879
0.41874990,0.00650848,0.00847207
0.42124990,0.00659726,0.00870477
0.42374990,0.00659959,0.00871091
0.42624990,0.00657621,0.00864930
0.42874990,0.00658931,0.00868379
0.43124990,0.00656340,0.00861565
0.43374990,0.00627344,0.00787122
0.43624990,0.00531761,0.00565540
0.43874990,0.00464765,0.00432014
0.44124990,0.00408065,0.00333034
0.44374990,0.00429742,0.00369357
0.44624990,0.00424640,0.00360638
0.44874990,0.00434804,0.00378109
0.45124990,0.00442115,0.00390932
0.45374990,0.00447454,0.00400430
0.45624990,0.00444234,0.00394688
