time,rms,crest_factor,total_fft_energy
0.02624990,0.00828630,2.24574137,0.01462159
0.02874990,0.00829274,2.24399731,0.01459130
0.03124990,0.00831846,2.23705965,0.01461005
0.03374990,0.00838656,2.21889356,0.01462329
0.03624990,0.00812996,2.28892688,0.01322059
0.03874990,0.00709449,2.61298074,0.01068367
0.04124990,0.00576064,2.34665646,0.00766693
0.04374990,0.00510484,2.06445688,0.00664960
0.04624990,0.00528894,1.99259602,0.00693199
0.04874990,0.00561984,1.87526999,0.00722885
0.05124990,0.00593468,1.77578747,0.00774300
0.05374990,0.00594579,1.77246907,0.00744310
0.05624990,0.00588891,1.78958835,0.00725394
0.05874990,0.00563370,1.87065604,0.00651669
0.06124990,0.00545410,1.93225600,0.00608612
0.06374990,0.00534408,1.97203583,0.00578956
0.06624990,0.00536484,1.96440461,0.00582795
0.06874990,0.00547234,1.92581787,0.00599671
0.07124990,0.00552661,1.90690612,0.00611225
0.07374990,0.00553582,1.90373187,0.00619700
0.07624990,0.00553309,1.90467172,0.00619193
0.07874990,0.00567316,1.85764437,0.00645495
0.08124990,0.00565957,1.86210591,0.00642606
0.08374990,0.00534220,1.97273200,0.00584198
0.08624990,0.00481213,1.78169944,0.00497944
0.08874990,0.00490111,1.74935241,0.00559240
0.09124990,0.00501770,1.70870587,0.00602634
0.09374990,0.00510423,1.67974002,0.00626298
0.09624990,0.00489398,1.75185324,0.00572948
0.09874990,0.00451057,1.90076540,0.00468853
0.10124990,0.00409452,1.85594205,0.00372137
0.10374990,0.00422145,1.80014009,0.00367537
0.10624990,0.00446512,1.70190287,0.00404275
0.10874990,0.00452653,1.67881350,0.00413290
0.11124990,0.00451063,1.68472962,0.00410522
0.11374990,0.00459750,1.65289519,0.00424261
0.11624990,0.00455568,1.66806903,0.00416329
0.11874990,0.00440528,1.72501792,0.00390363
0.12124990,0.00436601,1.74053692,0.00383800
0.12374990,0.00442607,1.71691563,0.00410349
0.12624990,0.00457751,1.66011527,0.00441169
0.12874990,0.00524965,2.45184742,0.00597352
0.13124990,0.00573364,2.24487931,0.00718666
0.13374990,0.00624647,2.06057876,0.00894527
0.13624990,0.00655129,1.96470229,0.01014298
0.13874990,0.00637979,2.01751750,0.01033042
0.14124990,0.00631104,2.03949455,0.01027748
0.14374990,0.00664480,1.93705423,0.01081079
0.14624990,0.00781361,2.45995206,0.01364113
0.14874990,0.00868750,2.21250273,0.01565114
0.15124990,0.00913008,2.10525078,0.01704970
0.15374990,0.00911601,2.10850036,0.01667676
0.15624990,0.00903376,2.12769787,0.01639073
0.15874990,0.00898838,2.13843885,0.01617392
0.16124990,0.00893956,2.15011896,0.01608118
0.16374990,0.00911903,2.10780249,0.01687587
0.16624990,0.00938023,2.04910831,0.01812798
0.16874990,0.00953397,2.01606529,0.01906983
0.17124990,0.00956039,2.01049466,0.01923502
0.17374990,0.00949455,2.02443530,0.01923174
0.17624990,0.00946397,2.03097662,0.01916928
0.17874990,0.00910413,2.11125158,0.01828180
0.18124990,0.00893424,2.15139848,0.01782920
0.18374990,0.00882858,2.17714716,0.01758510
0.18624990,0.00881283,2.18103765,0.01754572
0.18874990,0.00883299,2.17606010,0.01752060
0.19124990,0.00883893,2.17459632,0.01728838
0.19374990,0.00842113,2.28248547,0.01514116
0.19624990,0.00724184,2.34969080,0.01102710
0.19874990,0.00617727,2.04524316,0.00765139
0.20124990,0.00557290,1.76405433,0.00646434
0.20374990,0.00577847,1.70130044,0.00702413
0.20624990,0.00590477,1.66491036,0.00741795
0.20874990,0.00607613,1.61795498,0.00806403
0.21124990,0.00608226,1.61632397,0.00822897
0.21374990,0.00573925,1.71292435,0.00773007
0.21624990,0.00565133,1.64083605,0.00757837
0.21874990,0.00550097,1.68568824,0.00737678
0.22124990,0.00566338,1.63734689,0.00760038
0.22374990,0.00567806,1.63311369,0.00753077
0.22624990,0.00561287,1.65208065,0.00728475
0.22874990,0.00557223,1.66412911,0.00714893
0.23124990,0.00536731,1.72766622,0.00657623
0.23374990,0.00519673,1.71929885,0.00610877
0.23624990,0.00482057,1.85346175,0.00521027
0.23874990,0.00481595,1.85524016,0.00494201
0.24124990,0.00503892,1.77314701,0.00538169
0.24374990,0.00541608,1.64966798,0.00595223
0.24624990,0.00546663,1.63441605,0.00610435
0.24874990,0.00554991,1.60989017,0.00633788
0.25124990,0.00575225,1.55325900,0.00674736
0.25374990,0.00557820,1.59206952,0.00630558
0.25624990,0.00540917,1.64181875,0.00599033
0.25874990,0.00558394,1.61922308,0.00637219
0.26124990,0.00630712,2.10485469,0.00859523
0.26374990,0.00715812,2.13760021,0.01126033
0.26624990,0.00745742,2.05181006,0.01234699
0.26874990,0.00757266,2.02058505,0.01280634
0.27124990,0.00743375,2.05834353,0.01218073
0.27374990,0.00743205,2.05881384,0.01202404
0.27624990,0.00749083,2.04265925,0.01206360
0.27874990,0.00743567,2.05781190,0.01199312
0.28124990,0.00749284,2.04211008,0.01208509
0.28374990,0.00736239,2.07829231,0.01187592
0.28624990,0.00759213,2.01540332,0.01232921
0.28874990,0.00810673,1.88747048,0.01336884
0.29124990,0.00888050,1.99958925,0.01604362
0.29374990,0.00930230,1.90891940,0.01769936
0.29624990,0.00969794,1.83104339,0.01988958
0.29874990,0.00964200,1.84166582,0.01957318
0.30124990,0.00958530,1.85256009,0.01871450
0.30374990,0.00979903,1.81215398,0.01947718
0.30624990,0.01009585,1.75887481,0.02043494
0.30874990,0.01007566,1.76240065,0.02034734
0.31124990,0.00981518,1.80917120,0.01934989
0.31374990,0.00920455,1.92919208,0.01704362
0.31624990,0.00878447,2.02144759,0.01601343
0.31874990,0.00893772,1.98678617,0.01720361
0.32124990,0.00911614,1.94790052,0.01853186
0.32374990,0.00922030,1.92589609,0.01918681
0.32624990,0.00916845,1.93678738,0.01866617
0.32874990,0.00931938,1.90542085,0.01868059
0.33124990,0.00954774,1.85984861,0.01884907
0.33374990,0.00982340,1.80765837,0.01952724
0.33624990,0.00985252,1.80231477,0.01947224
0.33874990,0.00962946,1.84406507,0.01880583
0.34124990,0.00883338,1.72529132,0.01653498
0.34374990,0.00822149,1.54511692,0.01548248
0.34624990,0.00772720,1.43668985,0.01458528
0.34874990,0.00785279,1.41371300,0.01460958
0.35124990,0.00783006,1.41781652,0.01378120
0.35374990,0.00776815,1.42850493,0.01275383
0.35624990,0.00768842,1.42002167,0.01191505
0.35874990,0.00775408,1.40799742,0.01212502
0.36124990,0.00781066,1.39779746,0.01249695
0.36374990,0.00807020,1.35284470,0.01362902
0.36624990,0.00807967,1.35125854,0.01367140
0.36874990,0.00782522,1.38810972,0.01247485
0.37124990,0.00785615,1.38264454,0.01236048
0.37374990,0.00860043,1.96633227,0.01522476
0.37624990,0.00905847,1.86690607,0.01705943
0.37874990,0.00907289,1.86393776,0.01712519
0.38124990,0.00878980,1.92396989,0.01595202
0.38374990,0.00844949,2.00145993,0.01442763
0.38624990,0.00829076,2.03977744,0.01387074
0.38874990,0.00811018,2.08519417,0.01321935
0.39124990,0.00831615,2.03355015,0.01426854
0.39374990,0.00838626,2.01654957,0.01475832
0.39624990,0.00875228,1.93221782,0.01648492
0.39874990,0.00867894,1.94854481,0.01615044
0.40124990,0.00861884,1.96213191,0.01546596
0.40374990,0.00854398,1.97932345,0.01502974
0.40624990,0.00863374,1.95874731,0.01493272
0.40874990,0.00848295,1.99356415,0.01483448
0.41124990,0.00822112,2.05705722,0.01410954
0.41374990,0.00799661,2.11480950,0.01365835
0.41624990,0.00805445,2.09962156,0.01380140
0.41874990,0.00815125,2.07468765,0.01354753
0.42124990,0.00800059,2.11375767,0.01297512
0.42374990,0.00717372,1.77568649,0.01042677
0.42624990,0.00658905,1.72594321,0.00914285
0.42874990,0.00637909,1.78274894,0.00871673
0.43124990,0.00658801,1.72621449,0.00910963
0.43374990,0.00698270,1.62864228,0.00996667
0.43624990,0.00709433,1.60301526,0.01008312
0.43874990,0.00709596,1.60264619,0.01011020
0.44124990,0.00695894,1.63420389,0.00972491
0.44374990,0.00730469,1.65189642,0.01067394
0.44624990,0.00736949,1.65182472,0.01086293
0.44874990,0.00752029,1.61870168,0.01131979
0.45124990,0.00748341,1.62667889,0.01121212
0.45374990,0.00760658,1.60033844,0.01157624
0.45624990,0.00792678,1.90824820,0.01257184
0.45874990,0.00847732,1.78431989,0.01443133
0.46124990,0.00876117,1.72651169,0.01551334
0.46374990,0.00872911,1.73285181,0.01547349
0.46624990,0.00885243,1.70871235,0.01585472
0.46874990,0.00916724,1.65003496,0.01689942
0.47124990,0.00993619,1.82726888,0.01980499
0.47374990,0.01029680,1.76327597,0.02122955
0.47624990,0.01033288,1.75711827,0.02141402
0.47874990,0.01030218,1.76235399,0.02130499
0.48124990,0.01020541,1.77906536,0.02096141
0.48374990,0.01001100,1.81361332,0.02024450
0.48624990,0.00993936,1.82668695,0.02000908
0.48874990,0.00995744,1.82336874,0.02006901
0.49124990,0.00986452,1.84054441,0.01954233
0.49374990,0.00949327,1.91252190,0.01804992
0.49624990,0.00913634,1.98723955,0.01691649
0.49874990,0.00901255,2.01453513,0.01670467
0.50124990,0.00904201,2.00797078,0.01687284
0.50374990,0.00881928,2.05868232,0.01594664
0.50624990,0.00814820,2.22823283,0.01341178
0.50874990,0.00743670,2.44141925,0.01107167
0.51124990,0.00709473,2.55909382,0.01012000
0.51374990,0.00709810,2.55788058,0.01012688
0.51624990,0.00682244,2.66122953,0.00932253
0.51874990,0.00612190,2.96576176,0.00761109
0.52124990,0.00477494,2.81732166,0.00489868
0.52374990,0.00441942,2.43279301,0.00430781
0.52624990,0.00552535,2.78139736,0.00629002
0.52874990,0.00654630,2.40023651,0.00859738
0.53124990,0.00711604,2.20806394,0.01036215
0.53374990,0.00718799,2.18596279,0.01080657
0.53624990,0.00715433,2.19624761,0.01073961
0.53874990,0.00747596,2.10176067,0.01153670
0.54124990,0.00845199,2.13164220,0.01439554
0.54374990,0.00933307,1.93040585,0.01746099
0.54624990,0.00972227,1.85312860,0.01899511
0.54874990,0.00984284,1.83042872,0.01953321
0.55124990,0.00980995,1.83656516,0.01936802
0.55374990,0.00983749,1.83142432,0.01937967
0.55624990,0.01006763,1.78955952,0.02032049
0.55874990,0.01044077,1.72560259,0.02210365
0.56124990,0.01069685,1.68429155,0.02347045
0.56374990,0.01085299,1.66006001,0.02453328
0.56624990,0.01093667,1.64735782,0.02521199
0.56874990,0.01096730,1.64275837,0.02548420
0.57124990,0.01090784,1.65171250,0.02484368
0.57374990,0.01078533,1.67047485,0.02361311
0.57624990,0.01076876,1.67304468,0.02348859
0.57874990,0.01110911,1.79087085,0.02557557
0.58124990,0.01121017,1.77472617,0.02767465
0.58374990,0.01124026,1.76997427,0.02882138
0.58624990,0.01119878,1.77653049,0.02815379
0.58874990,0.01099415,1.80959756,0.02611771
0.59124990,0.01049737,1.89523406,0.02268139
0.59374990,0.00998268,1.99294922,0.02001989
0.59624990,0.00981211,2.02759390,0.01947061
0.59874990,0.01000912,1.98768531,0.02079799
0.60124990,0.01020978,1.94861941,0.02196834
0.60374990,0.01028283,1.93477650,0.02236261
0.60624990,0.01005807,1.97801215,0.02111897
0.60874990,0.00970693,2.04956539,0.01915965
0.61124990,0.00963744,2.06434270,0.01868272
0.61374990,0.00981543,2.02690843,0.01940276
0.61624990,0.01008917,1.97191383,0.02098814
0.61874990,0.01019494,1.95145606,0.02179587
0.62124990,0.01032234,1.92737160,0.02255533
0.62374990,0.01017230,1.95579929,0.02168059
0.62624990,0.00959704,2.07303317,0.01877558
0.62874990,0.00850707,1.77846270,0.01462816
0.63124990,0.00780863,1.55088044,0.01225331
0.63374990,0.00760686,1.59201650,0.01181433
0.63624990,0.00763909,1.58530062,0.01193698
0.63874990,0.00755993,1.60190032,0.01162887
0.64124990,0.00730901,1.65689261,0.01083909
0.64374990,0.00707356,1.71204352,0.01007790
0.64624990,0.00686655,1.76365849,0.00949505
0.64874990,0.00649237,1.86530392,0.00843736
0.65124990,0.00633878,1.91049996,0.00805485
0.65374990,0.00609675,1.98634357,0.00745170
0.65624990,0.00641783,1.88697008,0.00826160
0.65874990,0.00638543,1.89654500,0.00817462
0.66124990,0.00607617,1.99307390,0.00750788
0.66374990,0.00584624,2.07145836,0.00696149
0.66624990,0.00599190,2.24619894,0.00727826
0.66874990,0.00621904,2.16416034,0.00783206
0.67124990,0.00639841,2.10349257,0.00824256
0.67374990,0.00649727,2.07148437,0.00852636
0.67624990,0.00651659,2.06534437,0.00853564
0.67874990,0.00659572,2.04056479,0.00871622
0.68124990,0.00678481,1.98369683,0.00930297
0.68374990,0.00728393,1.84776688,0.01078344
0.68624990,0.00790665,1.79369682,0.01299672
0.68874990,0.00847987,1.67244579,0.01517803
0.69124990,0.00876679,1.61771040,0.01642689
0.69374990,0.00871589,1.62715731,0.01618499
0.69624990,0.00863099,1.64316341,0.01549916
0.69874990,0.00897000,1.58106238,0.01637506
0.70124990,0.00967059,1.80048479,0.01875558
0.70374990,0.01059251,1.86443063,0.02310710
0.70624990,0.01130642,1.75624781,0.02747904
0.70874990,0.01179212,1.68391044,0.03050396
0.71124990,0.01213195,1.63674200,0.03300674
0.71374990,0.01198702,1.65653100,0.03192671
0.71624990,0.01184383,1.67655878,0.02957921
0.71874990,0.01209199,1.64215066,0.02978647
