# Time (seconds),X,Y,Z
0.0012499,-0.33279404044151306,-0.26815059781074524,9.797073364257812
0.0037499,-0.4141969084739685,-0.3016694188117981,9.78989028930664
0.0062499,-0.545877993106842,-0.3232172429561615,9.909601211547852
0.0087499,-0.42616790533065796,-0.2298433631658554,9.768342971801758
0.0112499,-0.3711012601852417,-0.2849099934101105,9.758766174316406
0.0137499,-0.5195417404174805,-0.3232172429561615,9.828198432922363
0.016249899999999998,-0.45250412821769714,-0.30885201692581177,9.943120002746582
0.0187499,-0.40940847992897034,-0.3280056416988373,9.849745750427246
0.021249900000000002,-0.4141969084739685,-0.3998316824436188,9.835380554199219
0.023749899999999997,-0.524330198764801,-0.3758896589279175,9.907206535339355
0.0262499,-0.3256114423274994,-0.26096799969673157,9.80904483795166
0.028749900000000002,-0.304063618183136,-0.24660277366638184,9.744400978088379
0.031249899999999997,-0.40462008118629456,-0.3064578175544739,9.794678688049316
0.0337499,-0.5267243981361389,-0.3280056416988373,9.911994934082031
0.0362499,-0.4405331015586853,-0.28969839215278625,9.813833236694336
0.0387499,-0.44532153010368347,-0.3447650372982025,9.794678688049316
0.0412499,-0.5291185975074768,-0.3447650372982025,9.897629737854004
0.0437499,-0.4118026793003082,-0.23942017555236816,9.859322547912598
0.0462499,-0.3734954595565796,-0.28730419278144836,9.801861763000488
0.0487499,-0.42856210470199585,-0.3256114423274994,9.797073364257812
0.0512499,-0.5554547905921936,-0.33758243918418884,9.86889934539795
0.053749899999999996,-0.3926490843296051,-0.24181437492370605,9.761159896850586
0.0562499,-0.33039984107017517,-0.2825157940387726,9.749189376831055
0.0587499,-0.4644751250743866,-0.3280056416988373,9.816226959228516
0.061249899999999996,-0.4668693244457245,-0.3232172429561615,9.926360130310059
0.0637499,-0.4165911078453064,-0.31603461503982544,9.828198432922363
0.0662499,-0.4213795065879822,-0.3974374830722809,9.80904483795166
0.0687499,-0.5219359993934631,-0.35673606395721436,9.9000244140625
0.0712499,-0.33039984107017517,-0.24660277366638184,9.80904483795166
0.0737499,-0.304063618183136,-0.24420857429504395,9.765948295593262
0.0762499,-0.4165911078453064,-0.304063618183136,9.77791976928711
0.0787499,-0.5434837937355042,-0.3447650372982025,9.909601211547852
0.0812499,-0.4357447028160095,-0.28730419278144836,9.792284965515137
0.0837499,-0.40701428055763245,-0.3447650372982025,9.775525093078613
0.0862499,-0.5003881454467773,-0.3447650372982025,9.873687744140625
0.0887499,-0.37828385829925537,-0.26336219906806946,9.897629737854004
0.0912499,-0.35434186458587646,-0.2992752194404602,9.832986831665039
0.0937499,-0.3998316824436188,-0.33518823981285095,9.837775230407715
0.0962499,-0.5363011956214905,-0.3519476354122162,9.907206535339355
0.0987499,-0.363918662071228,-0.24420857429504395,9.782708168029785
0.1012499,-0.33279404044151306,-0.2825157940387726,9.727641105651855
0.1037499,-0.45250412821769714,-0.33518823981285095,9.792284965515137
0.1062499,-0.5027823448181152,-0.3256114423274994,9.86650562286377
0.1087499,-0.42377370595932007,-0.3016694188117981,9.797073364257812
0.1112499,-0.4165911078453064,-0.3687070608139038,9.78989028930664
0.1137499,-0.49559974670410156,-0.33039984107017517,9.904812812805176
0.1162499,-0.33039984107017517,-0.21787235140800476,9.837775230407715
0.1187499,-0.2968810200691223,-0.24420857429504395,9.835380554199219
0.1212499,-0.4189853072166443,-0.3064578175544739,9.816226959228516
0.1237499,-0.5506663918495178,-0.3471592366695404,9.967061996459961
0.1262499,-0.4429273009300232,-0.28969839215278625,9.801861763000488
0.1287499,-0.4429273009300232,-0.28969839215278625,9.801861763000488
0.1312499,-0.38546648621559143,-0.3232172429561615,9.761159896850586
0.1337499,-0.49559974670410156,-0.3471592366695404,9.816226959228516
0.1362499,-0.3711012601852417,-0.27054479718208313,9.890447616577148
0.1387499,-0.3495534360408783,-0.304063618183136,9.799467086791992
0.1412499,-0.38067805767059326,-0.35913026332855225,9.821015357971191
0.1437499,-0.5195417404174805,-0.35913026332855225,9.9000244140625
0.1462499,-0.33758243918418884,-0.24181437492370605,9.782708168029785
0.1487499,-0.2992752194404602,-0.2561795711517334,9.732429504394531
0.1512499,-0.4165911078453064,-0.31842881441116333,9.813833236694336
0.1537499,-0.49559974670410156,-0.3208230137825012,9.892841339111328
0.1562499,-0.4213795065879822,-0.3064578175544739,9.840168952941895
0.1587499,-0.4429273009300232,-0.38067805767059326,9.806650161743164
0.1612499,-0.5267243981361389,-0.36152446269989014,9.907206535339355
0.1637499,-0.3758896589279175,-0.24660277366638184,9.830592155456543
0.1662499,-0.33997663855552673,-0.2968810200691223,9.794678688049316
0.1687499,-0.40940847992897034,-0.33758243918418884,9.785101890563965
0.1712499,-0.5434837937355042,-0.3711012601852417,9.890447616577148
0.1737499,-0.4165911078453064,-0.28730419278144836,9.770736694335938
0.17624990000000001,-0.3495534360408783,-0.33758243918418884,9.746794700622559
0.1787499,-0.47644615173339844,-0.3495534360408783,9.837775230407715
0.1812499,-0.3878606855869293,-0.31364041566848755,9.952696800231934
0.1837499,-0.35434186458587646,-0.31842881441116333,9.854534149169922
0.1862499,-0.3758896589279175,-0.3734954595565796,9.837775230407715
0.1887499,-0.5147533416748047,-0.35913026332855225,9.916783332824707
0.1912499,-0.3232172429561615,-0.24181437492370605,9.797073364257812
0.1937499,-0.31364041566848755,-0.24420857429504395,9.751583099365234
0.1962499,-0.42377370595932007,-0.3064578175544739,9.806650161743164
0.1987499,-0.5315127968788147,-0.33039984107017517,9.904812812805176
0.2012499,-0.4429273009300232,-0.2968810200691223,9.804255485534668
0.2037499,-0.4405331015586853,-0.3495534360408783,9.775525093078613
0.2062499,-0.5147533416748047,-0.3447650372982025,9.876082420349121
0.20874990000000002,-0.38546648621559143,-0.22505496442317963,9.835380554199219
0.2112499,-0.3495534360408783,-0.26815059781074524,9.80904483795166
0.2137499,-0.42377370595932007,-0.2968810200691223,9.794678688049316
0.2162499,-0.5482721924781799,-0.3232172429561615,9.890447616577148
0.2187499,-0.4213795065879822,-0.2298433631658554,9.763554573059082
0.2212499,-0.33279404044151306,-0.2801215946674347,9.739612579345703
0.2237499,-0.47165772318840027,-0.3208230137825012,9.81143856048584
0.2262499,-0.42377370595932007,-0.3064578175544739,9.916783332824707
0.2287499,-0.3663128614425659,-0.304063618183136,9.818621635437012
0.2312499,-0.38546648621559143,-0.37828385829925537,9.799467086791992
0.2337499,-0.5099649429321289,-0.35673606395721436,9.880870819091797
0.2362499,-0.3256114423274994,-0.23702596127986908,9.792284965515137
0.23874990000000001,-0.31603461503982544,-0.24181437492370605,9.749189376831055
0.2412499,-0.42856210470199585,-0.2968810200691223,9.785101890563965
0.2437499,-0.5434837937355042,-0.33997663855552673,9.919178009033203
0.2462499,-0.45010992884635925,-0.28969839215278625,9.797073364257812
0.2487499,-0.4381389021873474,-0.3471592366695404,9.758766174316406
0.2512499,-0.5147533416748047,-0.35673606395721436,9.84256362915039
0.25374990000000003,-0.3878606855869293,-0.2537853717803955,9.835380554199219
0.25624990000000003,-0.33758243918418884,-0.304063618183136,9.78989028930664
0.25874990000000003,-0.37828385829925537,-0.3423708379268646,9.804255485534668
0.26124990000000003,-0.5195417404174805,-0.3423708379268646,9.9000244140625
0.26374990000000004,-0.3663128614425659,-0.24660277366638184,9.773131370544434
0.26624990000000004,-0.33758243918418884,-0.26096799969673157,9.732429504394531
0.26874990000000004,-0.4668693244457245,-0.3064578175544739,9.799467086791992
0.27124990000000004,-0.49559974670410156,-0.2849099934101105,9.890447616577148
0.27374990000000005,-0.42856210470199585,-0.27054479718208313,9.821015357971191
0.27624990000000005,-0.42856210470199585,-0.35673606395721436,9.801861763000488
0.27874990000000005,-0.524330198764801,-0.3232172429561615,9.904812812805176
0.28124990000000005,-0.3471592366695404,-0.22505496442317963,9.825803756713867
0.28374990000000005,-0.30885201692581177,-0.24420857429504395,9.81143856048584
0.28624990000000006,-0.4165911078453064,-0.2968810200691223,9.804255485534668
0.28874990000000006,-0.5363011956214905,-0.33997663855552673,9.931148529052734
0.2912499,-0.4429273009300232,-0.2753331959247589,9.787496566772461
0.2937499,-0.4165911078453064,-0.31842881441116333,9.739612579345703
0.2962499,-0.5339069962501526,-0.33518823981285095,9.818621635437012
0.2987499,-0.4118026793003082,-0.26575639843940735,9.895236015319824
0.3012499,-0.3734954595565796,-0.2992752194404602,9.825803756713867
0.3037499,-0.40222588181495667,-0.35434186458587646,9.837775230407715
0.3062499,-0.5267243981361389,-0.3687070608139038,9.914389610290527
0.3087499,-0.3519476354122162,-0.2585737705230713,9.780313491821289
0.3112499,-0.3256114423274994,-0.272938996553421,9.718064308166504
