time,rms,total_fft_energy
1.91874990,0.00633756,0.00803293
1.92124990,0.00639649,0.00818300
1.92374990,0.00675598,0.00912866
1.92624990,0.00714721,0.01021653
1.92874990,0.00740722,0.01097337
1.93124990,0.00732766,0.01073891
1.93374990,0.00703692,0.00990364
1.93624990,0.00712345,0.01014870
1.93874990,0.00745170,0.01110556
1.94124990,0.00746195,0.01113614
1.94374990,0.00677186,0.00917162
1.94624990,0.00646686,0.00836407
1.94874990,0.00642708,0.00826148
1.95124990,0.00659884,0.00870895
1.95374990,0.00669052,0.00895262
1.95624990,0.00653326,0.00853671
1.95874990,0.00626971,0.00786186
