# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0024999,0.1472434103488922,0.10833762586116791,10.078990936279297,2.716064453125,3.265380859375,3.082275390625
0.0074999,0.20530278980731964,0.17896658182144165,9.694122314453125,-2.716064453125,-2.44140625,-2.471923828125
0.012499900000000001,0.24121582508087158,0.02992752194404602,10.018536567687988,2.655029296875,1.861572265625,0.946044921875
0.0174999,0.09217676520347595,-0.01975216343998909,9.769539833068848,-2.3193359375,-1.15966796875,0.091552734375
0.0224999,0.31184476613998413,-0.1711854189634323,9.951498985290527,2.044677734375,0.274658203125,-1.434326171875
0.0274999,-0.06643909960985184,-0.1777694821357727,9.815628051757812,-1.739501953125,0.3662109375,2.50244140625
0.0324999,0.3411737382411957,-0.21368250250816345,9.837176322937012,1.373291015625,-1.28173828125,-3.72314453125
0.0374999,-0.11911153793334961,-0.10295066982507706,9.797073364257812,-0.9765625,1.861572265625,4.547119140625
0.0424999,0.3687070608139038,-0.07422025501728058,9.642048835754395,0.6103515625,-2.593994140625,-5.462646484375
0.0474999,-0.08319851011037827,0.08559270948171616,9.68813705444336,-0.091552734375,3.265380859375,6.134033203125
0.0524999,0.4626794755458832,0.013168109580874443,9.454702377319336,-0.335693359375,-3.72314453125,-6.805419921875
0.0574999,0.0011971008498221636,0.09876082092523575,9.616311073303223,0.91552734375,4.058837890625,6.89697265625
0.0624999,0.547075092792511,-0.0520738884806633,9.332598686218262,-1.251220703125,-4.33349609375,-7.26318359375
0.0674999,0.026336219161748886,-0.07003039866685867,9.745597839355469,1.5869140625,4.57763671875,7.14111328125
0.0724999,0.4902127981185913,-0.17298106849193573,9.3643217086792,-1.983642578125,-4.913330078125,-7.26318359375
0.0774999,0.046088382601737976,-0.15801730751991272,10.034697532653809,2.349853515625,4.638671875,6.34765625
0.0824999,0.34177228808403015,-0.11432313174009323,9.48343276977539,-2.50244140625,-4.39453125,-6.34765625
0.0874999,0.0933738648891449,-0.040701430290937424,10.152013778686523,2.8076171875,4.119873046875,5.035400390625
0.0924999,0.23523031175136566,0.11552023142576218,9.583989143371582,-2.716064453125,-3.753662109375,-4.547119140625
0.0974999,0.14425064623355865,0.09457096457481384,10.092757225036621,2.899169921875,3.23486328125,3.204345703125
0.1024999,0.20530278980731964,0.166995570063591,9.699509620666504,-2.685546875,-2.655029296875,-2.38037109375
0.1074999,0.2346317619085312,0.020350715145468712,10.032901763916016,2.5634765625,1.8310546875,1.129150390625
0.1124999,0.09397241473197937,-0.023343466222286224,9.77013874053955,-2.50244140625,-1.15966796875,-0.06103515625
0.1174999,0.3010708689689636,-0.17178396880626678,9.955689430236816,2.197265625,0.42724609375,-1.40380859375
0.1224999,-0.06703764945268631,-0.17058686912059784,9.808445930480957,-1.708984375,0.335693359375,2.288818359375
0.1274999,-0.06703764945268631,-0.17058686912059784,9.808445930480957,-1.708984375,0.335693359375,2.288818359375
0.1324999,0.32860419154167175,-0.20889410376548767,9.84376049041748,1.373291015625,-1.0986328125,-3.509521484375
0.1374999,-0.12928688526153564,-0.10354922711849213,9.794678688049316,-1.03759765625,1.861572265625,4.364013671875
0.1424999,0.3603273630142212,-0.07302315533161163,9.643844604492188,0.6103515625,-2.532958984375,-5.4931640625
0.1474999,-0.08738835901021957,0.08140286058187485,9.68274974822998,-0.152587890625,3.082275390625,6.011962890625
0.1524999,0.4626794755458832,0.017956512048840523,9.440936088562012,-0.335693359375,-3.47900390625,-6.7138671875
0.1574999,0.0035913025494664907,0.10893617570400238,9.599552154541016,0.762939453125,4.150390625,6.9580078125
0.1624999,0.5422866940498352,-0.043095629662275314,9.327211380004883,-1.129150390625,-4.21142578125,-7.38525390625
0.1674999,0.011971008032560349,-0.06703764945268631,9.732429504394531,1.495361328125,4.608154296875,7.110595703125
0.1724999,0.47465047240257263,-0.18136078119277954,9.372102737426758,-1.983642578125,-4.82177734375,-7.32421875
0.17749990000000002,0.020350715145468712,-0.17717093229293823,10.04068374633789,2.25830078125,4.730224609375,6.53076171875
0.1824999,0.322618693113327,-0.1430535465478897,9.504382133483887,-2.593994140625,-4.33349609375,-6.28662109375
0.1874999,0.06703764945268631,-0.07242459803819656,10.1753568649292,2.593994140625,4.241943359375,5.126953125
0.1924999,0.2172738015651703,0.09277531504631042,9.597756385803223,-2.685546875,-3.72314453125,-4.69970703125
0.1974999,0.1280897855758667,0.07841010391712189,10.10173511505127,2.8076171875,3.326416015625,3.265380859375
0.2024999,0.20769700407981873,0.16519992053508759,9.683348655700684,-2.685546875,-2.777099609375,-2.777099609375
0.20749990000000001,0.23343466222286224,0.02214636653661728,10.026318550109863,2.5634765625,2.13623046875,1.0986328125
0.2124999,0.11432313174009323,-0.01496376097202301,9.763554573059082,-2.410888671875,-1.251220703125,-0.30517578125
0.2174999,0.2992752194404602,-0.16819266974925995,9.967659950256348,2.197265625,0.54931640625,-1.190185546875
0.2224999,-0.0586579404771328,-0.1646013706922531,9.822212219238281,-1.8310546875,0.274658203125,2.044677734375
0.2274999,0.3130418658256531,-0.21368250250816345,9.876082420349121,1.556396484375,-0.946044921875,-3.387451171875
0.2324999,-0.14185644686222076,-0.11671733111143112,9.810839653015137,-1.03759765625,1.708984375,4.2724609375
0.2374999,0.3423708379268646,-0.09038111567497253,9.679757118225098,0.640869140625,-2.471923828125,-5.31005859375
0.2424999,-0.10115502029657364,0.055665191262960434,9.704896926879883,-0.244140625,2.838134765625,5.767822265625
0.2474999,0.4602852761745453,-0.0065840547904372215,9.455899238586426,-0.152587890625,-3.692626953125,-6.622314453125
0.2524999,0.010175357572734356,0.10534487664699554,9.601945877075195,0.54931640625,3.84521484375,6.866455078125
0.2574999,0.5548562407493591,-0.0347159244120121,9.327211380004883,-1.0986328125,-4.45556640625,-7.293701171875
0.2624999,0.023343466222286224,-0.0347159244120121,9.706692695617676,1.434326171875,4.5166015625,6.988525390625
0.2674999,0.4884171485900879,-0.1472434103488922,9.360730171203613,-1.800537109375,-4.730224609375,-7.32421875
0.2724999,0.008978256024420261,-0.1562216579914093,10.013748168945312,2.105712890625,4.547119140625,6.53076171875
0.2774999,0.3321954905986786,-0.14664486050605774,9.488221168518066,-2.50244140625,-4.5166015625,-6.591796875
0.2824999,0.04908113554120064,-0.09457096457481384,10.170568466186523,2.685546875,4.33349609375,5.279541015625
0.28749990000000003,0.22266076505184174,0.06224924325942993,9.581595420837402,-2.62451171875,-3.753662109375,-4.94384765625
0.2924999,0.12629413604736328,0.04728548228740692,10.096946716308594,2.960205078125,3.570556640625,3.814697265625
0.2974999,0.22744916379451752,0.16101007163524628,9.651625633239746,-2.593994140625,-2.86865234375,-2.960205078125
0.3024999,0.24361002445220947,0.01975216343998909,10.018536567687988,2.716064453125,2.227783203125,1.28173828125
0.3074999,0.14484919607639313,0.0077811554074287415,9.747992515563965,-2.44140625,-1.312255859375,-0.640869140625
0.3124999,0.29209262132644653,-0.14903905987739563,9.973047256469727,2.25830078125,0.732421875,-0.79345703125
0.3174999,-0.04967968538403511,-0.14365209639072418,9.82879638671875,-1.983642578125,-0.06103515625,1.708984375
0.3224999,0.2974795699119568,-0.2041056901216507,9.904213905334473,1.52587890625,-0.732421875,-3.0517578125
0.3274999,-0.13946224749088287,-0.12689268589019775,9.831191062927246,-1.15966796875,1.5869140625,4.058837890625
0.3324999,0.35434186458587646,-0.10474632680416107,9.716867446899414,0.762939453125,-2.13623046875,-5.126953125
0.3374999,-0.08619125932455063,0.02992752194404602,9.723451614379883,-0.3662109375,2.9296875,5.584716796875
0.3424999,0.4770447015762329,-0.01735796220600605,9.46727180480957,-0.06103515625,-3.387451171875,-6.4697265625
0.34749990000000003,0.020949264988303185,0.11312603205442429,9.59596061706543,0.457763671875,3.631591796875,6.744384765625
0.35249990000000003,0.5560533404350281,-0.013168109580874443,9.343372344970703,-0.9765625,-4.2724609375,-7.26318359375
0.3574999,0.016759412363171577,-0.005985504016280174,9.688735961914062,1.495361328125,4.39453125,7.080078125
0.3624999,0.4770447015762329,-0.1149216815829277,9.369110107421875,-1.52587890625,-4.69970703125,-7.38525390625
0.3674999,-0.019153613597154617,-0.14784196019172668,9.988609313964844,2.01416015625,4.5166015625,6.805419921875
0.3724999,0.33099839091300964,-0.14664486050605774,9.486425399780273,-2.166748046875,-4.547119140625,-6.561279296875
0.3774999,0.02992752194404602,-0.11911153793334961,10.166977882385254,2.685546875,4.364013671875,5.615234375
0.3824999,0.24121582508087158,0.03711012750864029,9.570222854614258,-2.62451171875,-3.96728515625,-5.18798828125
0.3874999,0.1346738487482071,0.02513911761343479,10.096348762512207,2.86865234375,3.5400390625,3.875732421875
0.3924999,0.25019407272338867,0.16759411990642548,9.616909980773926,-2.5634765625,-2.960205078125,-3.326416015625
0.3974999,0.24480712413787842,0.03770867735147476,10.010157585144043,2.716064453125,2.44140625,1.708984375
0.4024999,0.16759411990642548,0.055665191262960434,9.73781681060791,-2.38037109375,-1.5869140625,-1.251220703125
0.4074999,0.27054479718208313,-0.11013327538967133,9.996989250183105,2.410888671875,1.129150390625,-0.48828125
0.41249990000000003,-0.040701430290937424,-0.1107318252325058,9.846753120422363,-2.105712890625,-0.152587890625,1.40380859375
0.41749990000000003,0.27712884545326233,-0.19871874153614044,9.943717956542969,1.617431640625,-0.54931640625,-2.777099609375
0.4224999,-0.1412578970193863,-0.1430535465478897,9.855133056640625,-1.28173828125,1.28173828125,3.509521484375
0.4274999,0.3477577865123749,-0.1412578970193863,9.749189376831055,1.007080078125,-1.861572265625,-4.638671875
0.4324999,-0.07900865375995636,-0.01496376097202301,9.740809440612793,-0.335693359375,2.349853515625,5.43212890625
0.4374999,0.47584760189056396,-0.04189852997660637,9.481039047241211,0.152587890625,-3.173828125,-6.2255859375
0.4424999,0.026336219161748886,0.09876082092523575,9.582193374633789,0.335693359375,3.753662109375,6.40869140625
0.4474999,0.5482721924781799,0.009576806798577309,9.34157657623291,-0.732421875,-3.96728515625,-7.26318359375
0.4524999,0.019153613597154617,0.02214636653661728,9.64683723449707,1.312255859375,4.33349609375,7.01904296875
0.4574999,0.47644615173339844,-0.07003039866685867,9.354744911193848,-1.556396484375,-4.547119140625,-7.110595703125
0.4624999,-0.014365210197865963,-0.12988543510437012,9.941922187805176,1.800537109375,4.638671875,6.561279296875
0.4674999,0.3495534360408783,-0.14245499670505524,9.481039047241211,-2.166748046875,-4.364013671875,-6.622314453125
0.47249990000000003,0.03890577703714371,-0.14903905987739563,10.152612686157227,2.471923828125,4.150390625,5.584716796875
0.47749990000000003,0.2537853717803955,0.012569558806717396,9.584588050842285,-2.44140625,-3.96728515625,-5.18798828125
0.4824999,0.14185644686222076,-0.013168109580874443,10.105925559997559,2.5634765625,3.60107421875,4.0283203125
0.4874999,0.23822307586669922,0.17417816817760468,9.621698379516602,-2.62451171875,-3.021240234375,-3.204345703125
0.4924999,0.23822307586669922,0.17417816817760468,9.621698379516602,-2.62451171875,-3.021240234375,-3.204345703125
0.4974999,0.23343466222286224,0.04249707981944084,10.013748168945312,2.50244140625,2.410888671875,1.77001953125
0.5024999,0.1538274586200714,0.10773907601833344,9.739612579345703,-2.349853515625,-1.617431640625,-1.312255859375
0.5074999,0.2495955228805542,-0.07661445438861847,9.989208221435547,2.25830078125,0.946044921875,-0.457763671875
0.5124999,-0.03950432687997818,-0.04967968538403511,9.825204849243164,-1.89208984375,-0.30517578125,1.46484375
0.5174999,0.27473464608192444,-0.19692309200763702,9.93593692779541,1.5869140625,-0.54931640625,-2.838134765625
0.5224999,-0.1322796493768692,-0.12988543510437012,9.818621635437012,-1.373291015625,1.220703125,3.265380859375
0.5274999,0.36092591285705566,-0.18974047899246216,9.758167266845703,0.885009765625,-1.861572265625,-4.730224609375
0.5324999,-0.07841010391712189,-0.04010287672281265,9.730634689331055,-0.518798828125,2.716064453125,5.218505859375
0.5374999,0.45848962664604187,-0.08080431073904037,9.512762069702148,0.091552734375,-3.082275390625,-6.34765625
0.5424999,-0.0077811554074287415,0.09816227108240128,9.59596061706543,0.244140625,3.47900390625,6.591796875
0.5474999,0.5057750940322876,-0.0005985504249110818,9.391256332397461,-0.823974609375,-3.936767578125,-7.38525390625
0.5524999,-0.016759412363171577,0.05446808785200119,9.639056205749512,0.91552734375,4.302978515625,6.9580078125
