time,x,y,z
0.00000000,-0.45489833,-0.28490999,9.90481281
0.00249042,-0.45250413,-0.23702596,9.91917801
0.00498084,-0.45729253,-0.28251579,9.85214043
0.00747125,-0.36479216,-0.19829803,10.19652888
0.00996167,-0.25571267,-0.31065730,10.18697543
0.01245209,-0.38951931,-0.34013129,10.02131108
0.01494251,-0.50285832,-0.30252385,9.98909982
0.01743292,-0.50867235,-0.24947685,10.14633921
0.01992334,-0.37840980,-0.19868110,10.22828858
0.02241376,-0.22091989,-0.17745071,10.28384351
0.02490418,-0.34247226,-0.28080260,10.20543042
0.02739459,-0.50468302,-0.25427458,10.03261577
0.02988501,-0.61419787,-0.27969382,10.03861703
0.03237543,-0.50022356,-0.28274775,10.10792672
0.03486585,-0.34073424,-0.27331193,10.14214364
0.03735626,-0.35495755,-0.33993895,10.12083781
0.03984668,-0.49664171,-0.32099796,10.09382415
0.04233710,-0.60776420,-0.26838113,10.07532825
0.04482752,-0.46676677,-0.28042251,10.24545901
0.04731793,-0.24889161,-0.49570061,10.55305390
0.04980835,0.02425472,-0.23190363,10.37652327
0.05229877,-0.03547535,-0.08854046,10.31861388
0.05478919,-0.32493200,-0.05556166,10.18964798
0.05727960,-0.43508444,0.13764742,10.15274440
0.05977002,-0.53853549,-0.73040685,9.72237062
0.06226044,-0.22880423,-1.02384579,10.11310731
0.06475086,-0.14278565,-0.73127480,10.22776431
0.06724127,-0.34544520,-0.59581728,9.63648660
0.06973169,-0.60908721,0.08555378,10.15419523
0.07222211,-0.93060274,0.34368330,8.98916545
0.07471253,-1.48713592,-0.04786947,8.50567079
0.07720294,-2.06447807,1.17659504,7.90795520
0.07969336,-1.76516557,1.25138842,5.61693519
0.08218378,-1.31318827,-0.12261125,2.32366065
0.08467420,-0.17150885,-0.60421100,0.91526110
0.08716461,1.52348187,-2.31332479,0.37481870
0.08965503,1.34740137,-2.47656363,2.26740618
0.09214545,0.47676443,-1.15677632,6.55527126
0.09463587,-1.02687653,-0.50406962,9.43815462
0.09712629,-2.61828770,0.46125281,10.76444544
0.09961670,-3.10943497,0.43103166,12.78703123
0.10210712,-2.22710435,-0.41053690,14.33951601
0.10459754,-0.91671725,-0.40326376,14.13406022
0.10708796,0.41835971,-1.15231277,13.62213555
0.10957837,1.41043703,-0.78126137,10.77017578
0.11206879,0.90673801,0.02926179,8.93734509
0.11455921,0.25556644,-0.07123622,8.28592327
0.11704963,-0.80182283,-0.14443184,9.26781149
0.11954004,-1.29817198,-0.73177236,10.92858292
0.12203046,-1.02786643,-0.73721259,11.62495994
0.12452088,-0.70132580,-0.12481419,10.63233373
0.12701130,-0.00569018,-0.94787694,9.35033365
0.12950171,0.14773208,-1.26424351,10.40634740
0.13199213,0.53567727,-0.70068816,11.68376757
0.13448255,0.83917295,-0.59105924,11.66408356
0.13697297,0.75987700,0.20913586,12.34997906
0.13946338,0.39663887,0.80638782,9.91371541
0.14195380,-0.27601110,0.29584498,8.31012451
0.14444422,-0.89894349,-0.00345426,8.61440798
0.14693464,-1.77668731,-0.27163017,10.29896584
0.14942505,-1.74397590,-0.18881904,11.20846675
0.15191547,-1.18565231,-0.22659844,12.17593834
0.15440589,-0.57486400,-0.48280292,11.52881675
0.15689631,0.50624467,0.64743646,9.46399455
0.15938672,0.74751091,0.41816054,8.07496020
0.16187714,0.32458732,0.27922088,7.44824133
0.16436756,-0.09598405,-0.13150996,8.48734406
0.16685798,-0.49242781,-0.73002181,10.15493912
0.16934839,-0.68458555,-0.91779500,11.55571764
0.17183881,-0.73142799,-0.73649018,11.82373401
0.17432923,-0.85654118,-0.69842229,11.52603337
0.17681965,-0.91489055,-0.57475107,11.09534293
0.17931007,-0.81152300,-0.35067586,10.50523445
0.18180048,-0.60400006,-0.27432753,10.16303776
0.18429090,-0.31348948,-0.25518946,9.93811968
0.18678132,-0.02547225,-0.17798322,9.84684743
0.18927174,-0.01381294,-0.33810076,9.92584505
0.19176215,-0.06534826,-0.27968512,9.88462580
0.19425257,-0.30579246,-0.36608903,10.01214202
0.19674299,-0.46652263,-0.28384877,10.06353161
0.19923341,-0.56247616,-0.23106062,10.19583370
0.20172382,-0.59451011,-0.20107215,10.29413877
0.20421424,-0.48106512,-0.10596717,10.24142747
0.20670466,-0.44348792,-0.19911040,10.23756342
0.20919508,-0.38511323,-0.23969059,10.10654837
0.21168549,-0.34678066,-0.30868376,10.06298817
0.21417591,-0.40728585,-0.38636940,10.10057948
0.21666633,-0.39493537,-0.34075678,10.10880282
0.21915675,-0.43320523,-0.32145074,10.21360911
0.22164716,-0.40666853,-0.26712925,10.26160722
0.22413758,-0.36608730,-0.22154095,10.25127688
0.22662800,-0.39483916,-0.30203828,10.24557961
0.22911842,-0.36801172,-0.22086146,10.08322923
0.23160883,-0.43586194,-0.35571239,10.05836290
0.23409925,-0.46850386,-0.30439260,9.98584047
0.23658967,-0.45388162,-0.27627215,10.02774862
0.23908009,-0.44054929,-0.29730069,10.14003266
0.24157050,-0.37913958,-0.18213904,10.16857018
0.24406092,-0.35673606,-0.30406362,9.90002441
0.24655134,-0.37110126,-0.28490999,9.80186176
0.24904176,-0.44292730,-0.35913026,9.76115990
0.25153217,-0.48123455,-0.37588966,9.78749657
0.25402259,-0.49320555,-0.35673606,9.79467869
0.25651301,-0.44532153,-0.34715924,9.90241814
0.25900343,-0.38786069,-0.30166942,9.90241814
0.26149384,-0.37349546,-0.28251579,9.91199493
0.26398426,-0.35673606,-0.31364042,9.87129402
0.26647468,-0.44532153,-0.32800564,9.74918938
0.26896510,-0.49081135,-0.32321724,9.75397778
0.27145552,-0.49559975,-0.33039984,9.78031349
0.27394593,-0.50278234,-0.32800564,9.83059216
0.27643635,-0.45968673,-0.28490999,9.91199493
0.27892677,-0.39264908,-0.31364042,9.92875481
0.28141719,-0.43335050,-0.33039984,9.87129402
0.28390760,-0.45968673,-0.33039984,9.77313137
0.28639802,-0.48841715,-0.37349546,9.77313137
0.28888844,-0.50757074,-0.34476504,9.71567059
0.29137886,-0.45968673,-0.32321724,9.82341003
0.29386927,-0.42377371,-0.31842881,9.89523602
0.29635969,-0.33997664,-0.23942018,9.91678333
0.29885011,-0.37349546,-0.30885202,9.93593693
0.30134053,-0.38786069,-0.25378537,9.80186176
0.30383094,-0.44771573,-0.33758244,9.79707336
0.30632136,-0.48362875,-0.32561144,9.75158310
0.30881178,-0.45968673,-0.32082301,9.81383324
0.31130220,-0.44053310,-0.32561144,9.89044762
0.31379261,-0.35673606,-0.24660277,9.88326454
0.31628303,-0.39025488,-0.31364042,9.90002441
0.31877345,-0.39025488,-0.25857377,9.78031349
0.32126387,-0.45968673,-0.34715924,9.79946709
0.32375428,-0.50038815,-0.31603462,9.77313137
0.32624470,-0.49081135,-0.31364042,9.85453415
0.32873512,-0.48841715,-0.30885202,9.91678333
0.33122554,-0.40701428,-0.22984336,9.89044762
0.33371595,-0.43335050,-0.31124622,9.88087082
0.33620637,-0.43095630,-0.25857377,9.73003578
0.33869679,-0.46926352,-0.37110126,9.73003578
0.34118721,-0.48841715,-0.36152446,9.70369911
0.34367762,-0.45010993,-0.36152446,9.78510189
0.34616804,-0.44053310,-0.33758244,9.85692883
0.34865846,-0.36152446,-0.25617957,9.87129402
0.35114888,-0.41180268,-0.31124622,9.87847614
0.35363929,-0.44053310,-0.24899697,9.76594830
0.35612971,-0.48123455,-0.35194764,9.79707336
0.35862013,-0.51235914,-0.32561144,9.77073669
0.36111055,-0.46686932,-0.32082301,9.86650562
0.36360097,-0.42377371,-0.29688102,9.91438961
0.36609138,-0.34476504,-0.25617957,9.94551373
0.36858180,-0.38546649,-0.28012159,9.88087082
0.37107222,-0.38546649,-0.26336220,9.78989029
0.37356264,-0.47165772,-0.31842881,9.78989029
