time,rms,total_fft_energy
0.02624990,0.09254488,1.71291113
0.02874990,0.08907539,1.58688521
0.03124990,0.09284116,1.72389627
0.03374990,0.08856115,1.56861532
0.03624990,0.09041549,1.63499188
0.03874990,0.08905982,1.58633018
0.04124990,0.09367401,1.75496399
0.04374990,0.08993763,1.61775529
0.04624990,0.09065131,1.64353204
0.04874990,0.09037621,1.63357186
0.05124990,0.08932555,1.59581065
0.05374990,0.08918115,1.59065545
0.05624990,0.08384652,1.40604758
0.05874990,0.08347707,1.39368427
0.06124990,0.08060701,1.29949808
0.06374990,0.07153793,1.02353513
0.06624990,0.07223725,1.04364395
0.06874990,0.07194836,1.03531337
0.07124990,0.07480945,1.11929071
0.07374990,0.07736023,1.19692099
0.07624990,0.07226253,1.04437447
0.07874990,0.07503760,1.12612820
0.08124990,0.07167945,1.02758873
0.08374990,0.07517727,1.13032448
0.08624990,0.07279455,1.05980933
0.08874990,0.07899494,1.24804020
0.09124990,0.07423380,1.10213137
0.09374990,0.07629555,1.16420209
0.09624990,0.07555896,1.14183140
0.09874990,0.07948411,1.26354480
0.10124990,0.07979474,1.27344012
0.10374990,0.07896671,1.24714828
0.10624990,0.07946452,1.26292217
0.10874990,0.07710348,1.18898940
0.11124990,0.07817964,1.22241127
0.11374990,0.07854403,1.23383296
0.11624990,0.08062651,1.30012679
0.11874990,0.08765840,1.53679907
0.12124990,0.08313595,1.38231730
0.12374990,0.08127791,1.32121980
0.12624990,0.08183154,1.33928049
0.12874990,0.07994102,1.27811337
0.13124990,0.08362064,1.39848220
0.13374990,0.08056979,1.29829812
0.13624990,0.08467562,1.43399239
0.13874990,0.07894888,1.24658513
0.14124990,0.08086560,1.30784893
0.14374990,0.07893211,1.24605584
0.14624990,0.08556594,1.46430612
0.14874990,0.08189741,1.34143698
0.15124990,0.08197478,1.34397292
0.15374990,0.08189023,1.34120178
0.15624990,0.08174354,1.33640122
0.15874990,0.08454137,1.42944872
0.16124990,0.08162116,1.33240283
0.16374990,0.08456005,1.43008053
0.16624990,0.08626198,1.48822570
0.16874990,0.07910115,1.25139856
0.17124990,0.07854700,1.23392630
0.17374990,0.07835597,1.22793150
0.17624990,0.07772671,1.20828843
0.17874990,0.08243432,1.35908353
0.18124990,0.07761117,1.20469868
0.18374990,0.08135857,1.32384348
0.18624990,0.07785839,1.21238565
0.18874990,0.07945469,1.26260972
0.19124990,0.07693064,1.18366468
0.19374990,0.07973031,1.27138448
0.19624990,0.07262421,1.05485523
0.19874990,0.07383148,1.09021747
0.20124990,0.07340764,1.07773638
0.20374990,0.07472123,1.11665237
0.20624990,0.07484742,1.12042713
0.20874990,0.07051959,0.99460244
0.21124990,0.07179634,1.03094292
0.21374990,0.07051109,0.99436271
0.21624990,0.06916750,0.95682859
0.21874990,0.07129526,1.01660275
0.22124990,0.07262365,1.05483878
0.22374990,0.07890526,1.24520802
0.22624990,0.07988018,1.27616858
0.22874990,0.07639634,1.16728008
0.23124990,0.07681179,1.18001032
0.23374990,0.07618579,1.16085482
0.23624990,0.07603894,1.15638399
0.23874990,0.07818481,1.22257304
0.24124990,0.07799827,1.21674585
0.24374990,0.07959691,1.26713371
0.24624990,0.07969266,1.27018404
0.24874990,0.08134537,1.32341385
0.25124990,0.08139805,1.32512879
0.25374990,0.08670846,1.50367141
0.25624990,0.08605404,1.48105979
0.25874990,0.08631993,1.49022603
0.26124990,0.08625563,1.48800683
0.26374990,0.08541691,1.45920992
0.26624990,0.08795945,1.54737294
0.26874990,0.08787854,1.54452753
0.27124990,0.09043717,1.63577628
0.27374990,0.08818039,1.55515599
0.27624990,0.08581608,1.47287989
0.27874990,0.08409800,1.41449451
0.28124990,0.08491655,1.44216418
0.28374990,0.08304222,1.37920201
0.28624990,0.08780305,1.54187500
0.28874990,0.08441817,1.42528546
0.29124990,0.08893599,1.58192170
0.29374990,0.08539603,1.45849633
0.29624990,0.08722156,1.52151990
0.29874990,0.08487316,1.44069076
0.30124990,0.08757910,1.53401971
0.30374990,0.08074243,1.30386782
0.30624990,0.08177724,1.33750343
0.30874990,0.08192064,1.34219825
0.31124990,0.08072225,1.30321634
0.31374990,0.07981720,1.27415717
0.31624990,0.07339442,1.07734823
0.31874990,0.07213872,1.04079902
0.32124990,0.06814443,0.92873269
0.32374990,0.06460404,0.83473653
0.32624990,0.06500406,0.84510553
0.32874990,0.06555725,0.85955071
0.33124990,0.07106900,1.01016057
0.33374990,0.07247915,1.05064547
0.33624990,0.06708273,0.90001857
0.33874990,0.07034069,0.98956263
0.34124990,0.06553110,0.85886526
0.34374990,0.06973737,0.97265995
0.34624990,0.06712592,0.90117788
0.34874990,0.07220279,1.04264843
0.35124990,0.06887041,0.94862664
0.35374990,0.07099357,1.00801718
0.35624990,0.06980700,0.97460335
0.35874990,0.07491503,1.12245226
0.36124990,0.07410559,1.09832776
0.36374990,0.07300243,1.06587088
0.36624990,0.07540580,1.13720703
0.36874990,0.07625800,1.16305661
0.37124990,0.07971339,1.27084482
0.37374990,0.07899029,1.24789310
0.37624990,0.08144976,1.32681274
0.37874990,0.08359522,1.39763224
0.38124990,0.07758199,1.20379293
0.38374990,0.07498211,1.12446356
0.38624990,0.07537749,1.13635349
0.38874990,0.07519205,1.13076878
0.39124990,0.07897014,1.24725676
0.39374990,0.07528128,1.13345420
0.39624990,0.07868253,1.23818839
0.39874990,0.07436602,1.10606086
0.40124990,0.07659615,1.17339396
0.40374990,0.07485024,1.12051165
0.40624990,0.07907624,1.25061035
0.40874990,0.07399911,1.09517372
0.41124990,0.07592106,1.15280128
0.41374990,0.07583826,1.15028822
0.41624990,0.07657967,1.17288923
0.41874990,0.07524351,1.13231707
0.42124990,0.07108784,1.01069629
0.42374990,0.07122680,1.01465130
0.42624990,0.06956345,0.96781462
0.42874990,0.07105130,1.00965738
0.43124990,0.07288363,1.06240475
0.43374990,0.07538567,1.13660002
0.43624990,0.08193535,1.34268045
0.43874990,0.08055366,1.29777837
0.44124990,0.07687865,1.18206525
0.44374990,0.07924241,1.25587177
0.44624990,0.07663687,1.17464185
0.44874990,0.08078901,1.30537295
0.45124990,0.07872649,1.23957205
0.45374990,0.08334125,1.38915288
0.45624990,0.07944684,1.26236022
0.45874990,0.08118313,1.31814003
0.46124990,0.07929931,1.25767601
0.46374990,0.08283684,1.37238848
0.46624990,0.08001496,1.28047872
0.46874990,0.08022716,1.28727937
0.47124990,0.08039674,1.29272711
0.47374990,0.07958371,1.26671338
0.47624990,0.08144413,1.32662940
0.47874990,0.07798113,1.21621132
0.48124990,0.08013215,1.28423214
0.48374990,0.08085283,1.30743611
0.48624990,0.07273700,1.05813408
0.48874990,0.07130308,1.01682591
