time,rms,crest_factor,total_fft_energy
0.02490501,0.09219778,2.04406839,1.99942574
0.02739551,0.10448598,2.11690081,2.75029871
0.02988601,0.10865923,2.03559737,3.07681887
0.03237651,0.10838167,2.04081049,3.03007314
0.03486701,0.10869472,2.03493268,3.05024897
0.03735751,0.10705547,2.06609193,2.92610566
0.03984801,0.11316826,2.00861622,2.93903097
0.04233852,0.10870591,2.09106936,2.59441855
0.04482902,0.10955846,2.07479722,2.61179159
0.04731952,0.10888183,2.08769084,2.56235789
0.04981002,0.10730632,2.11834298,2.50927493
0.05230052,0.10094839,2.25176057,2.57284594
0.05479102,0.10103224,2.24989176,2.57146778
0.05728152,0.10506137,2.16360770,2.51730765
0.05977202,0.10891586,2.08703846,2.69514658
0.06226252,0.12214014,2.31375216,3.02310658
0.06475302,0.12885856,2.19311785,3.51937035
0.06724353,0.18179163,3.16976697,7.04674011
0.06973403,0.26068836,3.21759144,15.26836721
0.07222453,0.29823557,2.81250367,20.64795051
0.07471503,0.34172224,2.45459185,28.76378460
0.07720553,0.34035320,2.46446526,28.69259796
0.07969603,0.35516520,2.36168584,29.52430287
0.08218653,0.36172292,2.31887055,31.35273983
0.08467703,0.42885684,2.41630263,39.75896464
0.08716753,0.45423385,2.28130928,42.70376499
0.08965803,0.46623616,2.22258160,44.37942729
0.09214853,0.50815089,2.03925237,51.64621574
0.09463904,0.51216553,2.02326759,52.62446466
0.09712954,0.51521911,2.01127617,53.38002047
0.09962004,0.51522401,2.01125703,53.38226829
0.10211054,0.51627940,2.00714558,53.86871384
0.10460104,0.52208051,1.98484312,55.50102551
0.10709154,0.91110526,3.66808237,181.35030178
0.10958204,0.93219825,3.58508411,188.53919313
0.11207254,0.99008168,3.37548830,221.80796860
0.11456304,1.00091103,3.33896725,226.95639316
0.11705354,1.27868972,2.81934805,328.64510736
0.11954404,1.66512480,2.90853916,598.84445522
0.12203455,1.88578270,2.56820720,768.94582170
0.12452505,2.09039792,2.31682239,1019.18566999
0.12701555,2.09015614,2.31709038,1018.43322640
0.12950605,2.12493645,2.27916496,1001.28290344
0.13199655,2.20106936,2.20033080,1055.51453774
0.13448705,2.44337436,1.98743706,1206.93497929
0.13697755,2.67654522,1.84280888,1461.24224500
0.13946805,2.86754911,1.72006166,1665.53737081
0.14195855,2.93815262,1.67872875,1795.50367532
0.14444905,2.94184400,1.67662231,1804.66477101
0.14693956,2.95376800,1.66985399,1797.08834104
0.14943006,2.99823711,1.64508713,1842.14638215
0.15192056,3.08325053,1.59972770,1912.08090330
0.15441106,3.14796656,1.56684043,1996.01797025
0.15690156,3.07827217,1.60231487,1901.65881030
0.15939206,3.07294151,1.60509443,1901.62792449
0.16188256,3.05464305,1.61470954,1885.09696957
0.16437306,3.05293853,1.61561107,1876.80507948
0.16686356,2.94781010,1.67322898,1743.47790584
0.16935406,2.74176419,1.79897356,1513.73484069
0.17184456,2.59093857,1.90369673,1378.26872410
0.17433507,2.42366654,2.03508247,1248.26866115
0.17682557,2.42376283,2.03500162,1247.95826630
0.17931607,2.39112202,2.06278109,1196.66136521
0.18180657,2.32046673,2.12559018,1110.91332534
0.18429707,2.05108324,2.40475919,849.02690610
0.18678757,1.72931611,2.67827042,603.18460665
0.18927807,1.38527421,2.32473750,407.19084023
0.19176857,1.21206105,2.65696096,340.83793642
0.19425907,1.20189990,2.67942354,344.52131231
0.19674957,1.17089753,2.75036782,318.53007798
0.19924007,1.05190772,3.06148425,246.55596312
0.20173058,0.76685633,3.73097365,126.43974437
0.20422108,0.42301010,3.73060409,36.57058513
0.20671158,0.23472671,2.62466615,11.36325974
0.20920208,0.22235637,2.77068414,10.30468522
0.21169258,0.21945372,2.80733112,9.72997609
0.21418308,0.18722315,3.29061475,7.09194847
0.21667358,0.13159740,1.78276119,3.62891717
0.21916408,0.14428424,1.95002727,4.27058195
0.22165458,0.15764382,1.87030614,4.97728832
0.22414508,0.15066781,1.95690248,4.62135596
0.22663559,0.14742313,1.99997249,4.46028905
0.22912609,0.14514266,2.03139596,4.28216246
0.23161659,0.14202678,2.07596206,4.07966845
0.23410709,0.14514422,2.03137402,4.27790747
0.23659759,0.14897160,1.97918400,4.55557589
0.23908809,0.14571781,2.02337791,4.47869767
0.24157859,0.14642713,2.01357633,4.51275910
0.24406909,0.14755591,1.99817279,4.56501823
0.24655959,0.15116412,1.95047743,4.73667976
0.24905009,0.15049798,1.95911066,4.66650521
0.25154059,0.15166454,1.94404185,4.75072743
0.25403110,0.15295812,1.92760081,4.86555499
0.25652160,0.15075011,1.95583407,4.78908173
0.25901210,0.14725177,2.00229983,4.64099051
0.26150260,0.14725736,2.00222395,4.64126967
0.26399310,0.14986156,1.96743051,4.70703364
0.26648360,0.14812237,1.99053129,4.51929852
0.26897410,0.13414483,2.19793930,3.60846138
0.27146460,0.11800493,1.83102080,2.83775376
0.27395510,0.11686032,1.84895515,2.77934116
0.27644560,0.12115453,1.78342063,2.94403706
0.27893610,0.12126918,1.78173459,2.95115849
0.28142661,0.12197654,1.77140193,2.98349457
0.28391711,0.11201272,1.76162461,2.52767866
0.28640761,0.10686972,1.84640107,2.33521838
0.28889811,0.10663699,1.85043067,2.33030371
0.29138861,0.10155079,1.94310997,2.08583399
0.29387911,0.09296146,2.07211077,1.74534317
0.29636961,0.08680492,2.21907296,1.53428241
0.29886011,0.08664559,2.22315340,1.52601747
0.30135061,0.08504782,2.26491922,1.46159455
0.30384111,0.08188586,2.35237727,1.34376754
0.30633162,0.08188161,2.35249952,1.34369244
0.30882212,0.07842011,2.45633998,1.25227292
0.31131262,0.07210864,1.98386848,1.13751887
0.31380312,0.06739836,2.12251518,1.08784232
0.31629362,0.07621944,2.61852716,1.30336435
0.31878412,0.08991821,2.37931898,1.66475057
0.32127462,0.09242807,2.31470918,1.71653119
0.32376512,0.09095254,2.35226089,1.65525237
0.32625562,0.08516166,2.51221151,1.47301576
0.32874612,0.08503502,2.51595286,1.46919683
0.33123662,0.08368770,2.55645810,1.49523239
0.33372713,0.08367054,2.55698243,1.49526346
0.33621763,0.08367670,2.55679423,1.49435866
0.33870813,0.08896620,2.40477951,1.68074665
0.34119863,0.10196209,2.18481335,2.09138837
0.34368913,0.12743212,2.74516822,3.37627141
0.34617963,0.15284428,2.46933505,5.00386731
0.34867013,0.18064601,2.38587549,7.37356562
0.35116063,0.20053442,2.14925136,9.30595763
0.35365113,0.22083212,1.95170377,11.78589850
0.35614163,0.23011893,1.87293972,13.18750372
0.35863213,0.23480512,1.83556001,14.30861533
0.36112264,0.23292582,1.85036972,14.50105775
0.36361314,0.23309369,1.84903712,14.47819599
0.36610364,0.23000998,1.87382693,13.52276852
0.36859414,0.22930914,1.87955389,12.44675709
0.37108464,0.23426223,1.83981384,12.34841740
0.37357514,0.25464688,1.75867278,13.58889801
0.37606564,0.27842845,1.80872959,15.79766704
0.37855614,0.30857077,1.92936138,19.04832981
0.38104664,0.33274791,1.78917583,22.46109208
0.38353714,0.35705428,1.66737819,26.18906096
0.38602765,0.38328942,1.62618751,31.14710440
0.38851815,0.39336067,1.58455209,33.13672854
0.39100865,0.42005178,1.65595871,38.81701735
0.39349915,0.42511695,1.63622832,41.76521881
0.39598965,0.51016067,2.58060880,66.13750051
0.39848015,0.53534393,2.45921367,77.36629171
0.40097065,0.59746483,2.20351902,105.14508706
0.40346115,0.59474117,2.21361021,109.45721884
0.40595165,0.63527574,2.07236802,134.46140855
0.40844215,0.63349639,2.07818883,135.83616808
0.41093265,0.67004314,1.96483636,158.99133055
0.41342316,0.69299058,1.89977348,171.53972059
0.41591366,0.69336819,1.89873885,167.99668089
0.41840416,0.69996252,1.88085087,172.47603974
0.42089466,1.14877479,3.55256287,296.00775566
0.42338516,1.40265433,2.90955124,401.75975759
0.42587566,1.90358070,3.03496575,738.06041689
0.42836616,2.36165211,2.65887421,1163.94076237
0.43085666,2.57096225,2.44240689,1433.26343913
0.43334716,2.80190102,2.24109841,1779.75906575
0.43583766,2.87314117,2.18552989,1934.48532524
0.43832816,3.02357796,2.07678982,2241.31407180
0.44081867,3.02042891,2.07895504,2246.79492186
0.44330917,3.01872553,2.08012813,2261.34361611
