time,rms,total_fft_energy
0.02624990,0.05410783,0.58553135
0.02874990,0.05479303,0.60045516
0.03124990,0.05669622,0.64289224
0.03374990,0.05462741,0.59683073
0.03624990,0.05367681,0.57624000
0.03874990,0.05700655,0.64994943
0.04124990,0.05673316,0.64373046
0.04374990,0.05039693,0.50797009
0.04624990,0.05245862,0.55038130
0.04874990,0.05285301,0.55868828
0.05124990,0.05232140,0.54750574
0.05374990,0.05254859,0.55227089
0.05624990,0.05258391,0.55301344
0.05874990,0.05279370,0.55743492
0.06124990,0.05020927,0.50419402
0.06374990,0.05138515,0.52808666
0.06624990,0.05262044,0.55378211
0.06874990,0.05042940,0.50862497
0.07124990,0.05027619,0.50553900
0.07374990,0.05194142,0.53958213
0.07624990,0.05311044,0.56414384
0.07874990,0.05672847,0.64362377
0.08124990,0.05497969,0.60455316
0.08374990,0.05374307,0.57766354
0.08624990,0.05401042,0.58342510
0.08874990,0.04964245,0.49287462
0.09124990,0.05269588,0.55537117
0.09374990,0.05258675,0.55307323
0.09624990,0.05033455,0.50671333
0.09874990,0.04996545,0.49930924
0.10124990,0.05562474,0.61882240
0.10374990,0.05561626,0.61863375
0.10624990,0.05275495,0.55661696
0.10874990,0.05425973,0.58882368
0.11124990,0.05342291,0.57080156
0.11374990,0.05351915,0.57285988
0.11624990,0.05239958,0.54914308
0.11874990,0.05240704,0.54929960
0.12124990,0.05456303,0.59542495
0.12374990,0.05371067,0.57696730
0.12624990,0.05580820,0.62291110
0.12874990,0.05131530,0.52665210
0.13124990,0.05338325,0.56995422
0.13374990,0.05246291,0.55047131
0.13624990,0.05230038,0.54706591
0.13874990,0.05469095,0.59822011
0.14124990,0.05179741,0.53659433
0.14374990,0.05252973,0.55187440
0.14624990,0.05323567,0.56680739
0.14874990,0.05506741,0.60648388
0.15124990,0.04885467,0.47735578
0.15374990,0.05051138,0.51028001
0.15624990,0.05020450,0.50409842
0.15874990,0.05444944,0.59294844
0.16124990,0.05452628,0.59462303
0.16374990,0.05319821,0.56601000
0.16624990,0.05516942,0.60873300
0.16874990,0.05629268,0.63377315
0.17124990,0.05730143,0.65669072
0.17374990,0.05625258,0.63287055
0.17624990,0.05506566,0.60644531
0.17874990,0.05542230,0.61432636
0.18124990,0.05423510,0.58828926
0.18374990,0.05524825,0.61047387
0.18624990,0.05513469,0.60796678
0.18874990,0.05273019,0.55609453
0.19124990,0.05311202,0.56417722
0.19374990,0.05423239,0.58823037
0.19624990,0.05535761,0.61289310
0.19874990,0.05616452,0.63089067
0.20124990,0.05477066,0.59996510
0.20374990,0.05623409,0.63245463
0.20624990,0.05602811,0.62782991
0.20874990,0.05001573,0.50031465
0.21124990,0.05146234,0.52967453
0.21374990,0.05216031,0.54413962
0.21624990,0.05198266,0.54043931
0.21874990,0.05104253,0.52106792
0.22124990,0.05257449,0.55281526
0.22374990,0.05267302,0.55488932
0.22624990,0.05142591,0.52892488
0.22874990,0.05148735,0.53018939
0.23124990,0.05044453,0.50893009
0.23374990,0.04969293,0.49387747
0.23624990,0.04974616,0.49493611
0.23874990,0.05253082,0.55189741
0.24124990,0.05326262,0.56738138
0.24374990,0.05429456,0.58957988
0.24624990,0.05244777,0.55015367
0.24874990,0.05234840,0.54807103
0.25124990,0.05234973,0.54809886
0.25374990,0.04840524,0.46861339
0.25624990,0.05166636,0.53388262
0.25874990,0.05146720,0.52977455
0.26124990,0.05011170,0.50223655
0.26374990,0.04955029,0.49104628
0.26624990,0.05204500,0.54173642
0.26874990,0.05264616,0.55432367
0.27124990,0.05075429,0.51519960
0.27374990,0.05048572,0.50976151
0.27624990,0.05114515,0.52316529
0.27874990,0.05070688,0.51423752
0.28124990,0.05066963,0.51348221
0.28374990,0.05326523,0.56743699
0.28624990,0.05472866,0.59904528
0.28874990,0.05672868,0.64362854
0.29124990,0.05573078,0.62118405
0.29374990,0.05459263,0.59607112
0.29624990,0.05458485,0.59590113
0.29874990,0.05205330,0.54190910
0.30124990,0.05480514,0.60072064
0.30374990,0.05474807,0.59947026
0.30624990,0.05166474,0.53384900
0.30874990,0.05231086,0.54728532
0.31124990,0.05552538,0.61661363
0.31374990,0.05700376,0.64988565
0.31624990,0.05630278,0.63400060
0.31874990,0.05547988,0.61560345
0.32124990,0.05612902,0.63009334
0.32374990,0.05614337,0.63041562
0.32624990,0.05432425,0.59022480
0.32874990,0.05819667,0.67737043
0.33124990,0.05894253,0.69484425
0.33374990,0.06029082,0.72699666
0.33624990,0.05928997,0.70305997
0.33874990,0.05630423,0.63403320
0.34124990,0.05634701,0.63499713
0.34374990,0.05528245,0.61122990
0.34624990,0.05681604,0.64561248
0.34874990,0.05669428,0.64284831
0.35124990,0.05432083,0.59015059
0.35374990,0.05463641,0.59702748
0.35624990,0.05644766,0.63726771
0.35874990,0.05727874,0.65617079
0.36124990,0.05639343,0.63604379
0.36374990,0.05486153,0.60195756
0.36624990,0.05694782,0.64861089
0.36874990,0.05708463,0.65173095
0.37124990,0.05365040,0.57567310
0.37374990,0.05618121,0.63126558
0.37624990,0.05672487,0.64354211
0.37874990,0.05631327,0.63423681
0.38124990,0.05637453,0.63561743
0.38374990,0.05436508,0.59111232
0.38624990,0.05469809,0.59837621
0.38874990,0.05484177,0.60152400
0.39124990,0.05519306,0.60925466
0.39374990,0.05465637,0.59746379
0.39624990,0.05340270,0.57036966
0.39874990,0.05342310,0.57080543
0.40124990,0.05559718,0.61820918
0.40374990,0.05617162,0.63105011
0.40624990,0.05697295,0.64918345
0.40874990,0.05554809,0.61711818
0.41124990,0.05626984,0.63325894
0.41374990,0.05621622,0.63205272
0.41624990,0.05017764,0.50355917
0.41874990,0.05229660,0.54698700
0.42124990,0.05231872,0.54744971
0.42374990,0.05006378,0.50127649
0.42624990,0.04964796,0.49298406
0.42874990,0.05024305,0.50487292
0.43124990,0.05055915,0.51124561
0.43374990,0.05120834,0.52445883
0.43624990,0.05048023,0.50965077
