time,rms,total_fft_energy
0.02624990,0.01223288,0.02992869
0.02874990,0.00921207,0.01697245
0.03124990,0.00728138,0.01060370
0.03374990,0.00671226,0.00901090
0.03624990,0.00653701,0.00854650
0.03874990,0.00651431,0.00848725
0.04124990,0.00646506,0.00835939
0.04374990,0.00625833,0.00783335
0.04624990,0.00643821,0.00829011
0.04874990,0.00681761,0.00929597
0.05124990,0.00674834,0.00910802
0.05374990,0.00657952,0.00865801
0.05624990,0.00606572,0.00735858
0.05874990,0.00592455,0.00702006
0.06124990,0.00596392,0.00711368
0.06374990,0.00599318,0.00718365
0.06624990,0.00601544,0.00723710
0.06874990,0.00602474,0.00725950
0.07124990,0.00599794,0.00719506
0.07374990,0.00595983,0.00710390
0.07624990,0.00571778,0.00653859
0.07874990,0.00500722,0.00501445
0.08124990,0.00474595,0.00450480
0.08374990,0.00454762,0.00413617
0.08624990,0.00454520,0.00413177
0.08874990,0.00448909,0.00403039
0.09124990,0.00455093,0.00414220
0.09374990,0.00468737,0.00439428
0.09624990,0.00451883,0.00408396
0.09874990,0.00397714,0.00316353
0.10124990,0.00372637,0.00277717
0.10374990,0.00354205,0.00250923
0.10624990,0.00362850,0.00263321
0.10874990,0.00406385,0.00330297
0.11124990,0.00447429,0.00400385
0.11374990,0.00460864,0.00424791
0.11624990,0.00470073,0.00441936
0.11874990,0.00468292,0.00438595
0.12124990,0.00470210,0.00442194
0.12374990,0.00463871,0.00430353
0.12624990,0.00460600,0.00424304
0.12874990,0.00480634,0.00462017
0.13124990,0.00521295,0.00543498
0.13374990,0.00592546,0.00702222
0.13624990,0.00669981,0.00897749
0.13874990,0.00692827,0.00960019
0.14124990,0.00691120,0.00955293
0.14374990,0.00683539,0.00934452
0.14624990,0.00678409,0.00920478
0.14874990,0.00673025,0.00905925
0.15124990,0.00670965,0.00900389
0.15374990,0.00673046,0.00905982
0.15624990,0.00669279,0.00895870
0.15874990,0.00643620,0.00828494
0.16124990,0.00612146,0.00749445
0.16374990,0.00599367,0.00718480
0.16624990,0.00593750,0.00705077
0.16874990,0.00594368,0.00706547
0.17124990,0.00602645,0.00726361
0.17374990,0.00620167,0.00769215
0.17624990,0.00631610,0.00797862
0.17874990,0.00617234,0.00761955
0.18124990,0.00566889,0.00642727
0.18374990,0.00479092,0.00459059
0.18624990,0.00362868,0.00263347
0.18874990,0.00317930,0.00202159
0.19124990,0.00316551,0.00200409
0.19374990,0.00341761,0.00233601
0.19624990,0.00359463,0.00258428
0.19874990,0.00410950,0.00337760
0.20124990,0.00427441,0.00365411
0.20374990,0.00432005,0.00373257
0.20624990,0.00424189,0.00359872
0.20874990,0.00423550,0.00358789
0.21124990,0.00424488,0.00360380
0.21374990,0.00424889,0.00361061
0.21624990,0.00419556,0.00352055
0.21874990,0.00419183,0.00351428
0.22124990,0.00403724,0.00325986
0.22374990,0.00376510,0.00283520
0.22624990,0.00356406,0.00254051
0.22874990,0.00340245,0.00231534
0.23124990,0.00378358,0.00286310
0.23374990,0.00402359,0.00323786
0.23624990,0.00436421,0.00380927
0.23874990,0.00457981,0.00419493
0.24124990,0.00472240,0.00446021
0.24374990,0.00465101,0.00432638
0.24624990,0.00451608,0.00407899
0.24874990,0.00407819,0.00332633
0.25124990,0.00391141,0.00305983
0.25374990,0.00400470,0.00320752
0.25624990,0.00418596,0.00350445
0.25874990,0.00462494,0.00427802
0.26124990,0.00490991,0.00482143
0.26374990,0.00492899,0.00485898
0.26624990,0.00494463,0.00488987
0.26874990,0.00496609,0.00493241
0.27124990,0.00504145,0.00508325
0.27374990,0.00509787,0.00519765
0.27624990,0.00509195,0.00518559
0.27874990,0.00521017,0.00542917
0.28124990,0.00547509,0.00599532
0.28374990,0.00584992,0.00684430
0.28624990,0.00619481,0.00767512
0.28874990,0.00663432,0.00880283
0.29124990,0.00680382,0.00925838
0.29374990,0.00675930,0.00913763
0.29624990,0.00677732,0.00918642
0.29874990,0.00693915,0.00963036
0.30124990,0.00728596,0.01061703
