time,rms,total_fft_energy
0.02500000,0.28687280,16.45920181
0.02750000,0.26298329,13.83204269
0.03000000,0.24157625,11.67181778
0.03250000,0.22294489,9.94088364
0.03500000,0.20505732,8.40970135
0.03750000,0.17368887,6.03356457
0.04000000,0.14512528,4.21226978
0.04250000,0.14367987,4.12878132
0.04500000,0.15539163,4.82931232
0.04750000,0.15687826,4.92215729
0.05000000,0.15426253,4.75938559
0.05250000,0.15611459,4.87435293
0.05500000,0.16931173,5.73329210
0.05750000,0.19286908,7.43969631
0.06000000,0.29659757,17.59402275
0.06250000,0.32544118,21.18239403
0.06500000,0.32151347,20.67418098
0.06750000,0.32125753,20.64127922
0.07000000,0.36117941,26.09011078
0.07250000,0.40834260,33.34873581
0.07500000,0.46594077,43.42016220
0.07750000,0.46350816,42.96796417
0.08000000,0.62212765,77.40855408
0.08250000,0.89792538,161.25398254
0.08500000,0.90552872,163.99644470
0.08750000,1.02708948,210.98252869
0.09000000,1.03381705,213.75552368
0.09250000,1.04349744,217.77738953
0.09500000,1.05332470,221.89862061
0.09750000,1.05701840,223.45756531
0.10000000,1.09636807,240.40460205
0.10250000,1.10929632,246.10765076
0.10500000,1.21759033,296.50524902
0.10750000,1.23283446,303.97616577
0.11000000,1.21177340,293.67895508
0.11250000,1.23588359,305.48165894
0.11500000,1.25777662,316.40039062
0.11750000,1.26455021,319.81747437
0.12000000,1.28561270,330.55999756
0.12250000,1.27392888,324.57897949
0.12500000,1.25753188,316.27725220
0.12750000,1.25749421,316.25836182
0.13000000,1.18763983,282.09765625
0.13250000,1.01563179,206.30158997
0.13500000,1.03436995,213.98422241
0.13750000,0.96102369,184.71330261
0.14000000,0.96802652,187.41506958
0.14250000,0.95690411,183.13310242
0.14500000,0.95041513,180.65779114
0.14750000,0.95334238,181.77232361
0.15000000,0.91565603,167.68518066
0.15250000,0.89963150,161.86737061
0.15500000,0.74511200,111.03836823
0.15750000,0.71868193,103.30073547
0.16000000,0.72027594,103.75947571
0.16250000,0.66489953,88.41828156
0.16500000,0.62248921,77.49856567
0.16750000,0.60843289,74.03810883
0.17000000,0.53745782,57.77217865
0.17250000,0.53093874,56.37918472
0.17500000,0.52454853,55.03023148
0.17750000,0.52689499,55.52367401
